input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
curators.lgtm.artifactory-edge1.rbx.com,JFrog,200,2859,curators.lgtm.artifactory-edge1.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-12-15T23:59:59Z,CN=artifactory-edge01.rbx.com,artifactory-edge01.rbx.com,,*.artifactory-edge01.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4cc113b9855ef7dcbadcb30569611339,2d6a91557f2eb60f8dd45df07cf81fb2a28457aed6e2d1e37ce9210857362e3a,True,ctls,curators.lgtm.artifactory-edge1.rbx.com,443,https://curators.lgtm.artifactory-edge1.rbx.com:443,https,text/html,GET,54.183.163.125,/,-138391155,13.56.67.11,1,False,,Amazon Web Services,,https://curators.lgtm.artifactory-edge1.rbx.com:443/ui/,,https://fonts.google.com,True,
d1q2u37vreaobr.cloudfront.net,,403,243,d1q2u37vreaobr.cloudfront.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,d1q2u37vreaobr.cloudfront.net,443,https://d1q2u37vreaobr.cloudfront.net:443,https,application/xml,GET,52.222.250.206,/,1657967689,2600:9000:2251:2800:19:a3d8:e9c0:21,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,,
data.roblox.com,Roblox,200,74489,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://data.roblox.com:443,https,text/html,GET,128.116.123.3,/,-1240881913,128.116.123.3,1023,False,,HSTS,,https://www.roblox.com/,,*.lightstep.com,,
de.roblox.com,Roblox,200,78097,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://de.roblox.com:443,https,text/html,GET,3.132.167.50,/,-956053532,18.188.15.15,1248,False,,HSTS,,https://www.roblox.com:443/,,wss://realtime-signalr.roblox.com,,
deploy.roblox.com,,403,243,deploy.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,True,ctls,deploy.roblox.com,443,https://deploy.roblox.com:443,https,application/xml,GET,18.66.107.118,/,-1672202082,18.66.107.231,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,True,
develop.roblox.com,,200,16,develop.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,develop.roblox.com,443,https://develop.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
devforum.roblox.com,Access Denied,403,269,devforum.roblox.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.roblox.com,Roblox Corporation,roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8f93243ecb9f2fa1462a83d85ee3963,ccc6408e2f98b864744d306d2dcc56f9beb4b76f40cfc3a375acce33a66c5cd0,True,ctls,devforum.roblox.com,443,https://devforum.roblox.com:443,https,text/html,GET,184.30.20.179,/,783798933,184.30.20.179,10,False,AkamaiGHost,,,,,,,
dfw2-128-116-95-3.roblox.com,,404,76,dfw2-128-116-95-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,dfw2-128-116-95-3.roblox.com,443,https://dfw2-128-116-95-3.roblox.com:443,https,text/html,GET,128.116.95.3,/,1792833551,128.116.95.3,3,False,,,,,,,,
dr-test.roblox.com,,404,76,dr-test.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,dr-test.roblox.com,443,https://dr-test.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
economystats.roblox.com,,404,76,economystats.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,economystats.roblox.com,443,https://economystats.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
ecsv2.roblox.com,,404,,ecsv2.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,ecsv2.roblox.com,443,https://ecsv2.roblox.com:443,https,,GET,128.116.121.4,/,-1840324437,128.116.121.4,1,False,Kestrel,Microsoft ASP.NET,,,,,,
education.roblox.com,Home - Roblox Education,200,118011,education.roblox.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.roblox.com,Roblox Corporation,roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8f93243ecb9f2fa1462a83d85ee3963,ccc6408e2f98b864744d306d2dcc56f9beb4b76f40cfc3a375acce33a66c5cd0,True,ctls,education.roblox.com,443,https://education.roblox.com:443,https,text/html,GET,184.30.20.179,/,-1840324437,2a02:26f0:1700:1b4::1ac2,1054,False,nginx,wpBakery,,,,,,
en.help.roblox.com,Security check,403,7778,en.help.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T17:53:09Z,2023-09-16T17:53:09Z,CN=*.help.roblox.com,*.help.roblox.com,,help.roblox.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",10848a9e879385d0bb689b1c51578f96,41011dea2401b3012800a9e02278da35f065af62794de1c5b2f896b7eaaf77f5,True,ctls,en.help.roblox.com,443,https://en.help.roblox.com:443,https,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,103,False,cloudflare,Cloudflare,cloudflare,https://en.help.roblox.com/hc/en-us,True,,,
engagementpayouts.roblox.com,,200,16,engagementpayouts.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,engagementpayouts.roblox.com,443,https://engagementpayouts.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
ephemeralcounters.api.roblox.com,,200,6,ephemeralcounters.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,ephemeralcounters.api.roblox.com,443,https://ephemeralcounters.api.roblox.com:443,https,text/plain,GET,128.116.123.3,/,-1840324437,128.116.123.3,1,False,Microsoft-IIS/10.0,Windows Server,,,,,,
es.roblox.com,Roblox,200,74494,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://es.roblox.com:443,https,text/html,GET,18.188.15.15,/,-1080976665,3.132.167.50,1023,False,,HSTS,,https://www.roblox.com:443/,,*.simulpong.com,,
events-test.rbx.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,80,http://events-test.rbx.com:80,http,text/html,GET,13.224.189.59,/,-1040415475,2600:9000:20eb:3200:1c:4090:2200:93a1,20,False,CloudFront,Amazon Web Services,cloudfront,,True,,,
events.rbx.com,,404,10311,events.rbx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-14T00:00:00Z,2024-02-13T23:59:59Z,CN=events.rbx.com,events.rbx.com,,events.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8ec8afa2d55259a49e5aa9a163c4e5bc,037dc39bafa74d9cca1bc21abd998ae995fe9e6042a6ec0d78ec47a328a5f367,,ctls,events.rbx.com,443,https://events.rbx.com:443,https,text/html,GET,99.86.4.66,/,2144161535,2600:9000:2057:7800:c:7376:df40:93a1,1,False,,Varnish,cloudfront,https://events.rbx.com/404,True,,,
events.roblox.com,,404,10309,events.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-09-02T23:59:59Z,CN=events.roblox.com,events.roblox.com,,events.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e55a6c8f9dd7d7ec74408dae8ed1def2,5c283bf43c639475371cf04475febca55d51a37404adef4b5c616e14c556f120,,ctls,events.roblox.com,443,https://events.roblox.com:443,https,text/html,GET,13.224.189.35,/,2144161535,2600:9000:20eb:ac00:1c:4090:2200:93a1,1,False,,Varnish,cloudfront,https://events.roblox.com/404,True,,,
feedback.ros-dev.rbx.com,,404,,feedback.ros-dev.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-11T23:59:59Z,CN=ros-dev.rbx.com,ros-dev.rbx.com,,dev.rbxofc.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1c61ebb8442fc511548cd1c9bcb8c99d,8e67aed189df63fb0e5f094cebb0240fa7cb54c52b62a62b7d8f328c85dfd261,,ctls,feedback.ros-dev.rbx.com,443,https://feedback.ros-dev.rbx.com:443,https,,GET,54.175.157.172,/,-1840324437,34.199.175.229,1,False,,,,,,,,
feedback.ros-snap.rbx.com,,404,19,feedback.ros-snap.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=ros-stg.rbx.com,ros-stg.rbx.com,,ros-snap.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b5b69de282472ff7a585abccafbacc4a,6f729c613cd0d1e254c549e957604408cc1ca0deb8f4ba4e456ae3fb8be8ef25,,ctls,feedback.ros-snap.rbx.com,443,https://feedback.ros-snap.rbx.com:443,https,text/plain,GET,52.3.13.204,/,-138391155,34.236.200.224,2,False,,,,,,,,
feedback.ros-stg.rbx.com,,404,,feedback.ros-stg.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=ros-stg.rbx.com,ros-stg.rbx.com,,ros-snap.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b5b69de282472ff7a585abccafbacc4a,6f729c613cd0d1e254c549e957604408cc1ca0deb8f4ba4e456ae3fb8be8ef25,,ctls,feedback.ros-stg.rbx.com,443,https://feedback.ros-stg.rbx.com:443,https,,GET,34.236.200.224,/,-1840324437,52.3.13.204,1,False,,,,,,,,
feedback.ros.rbx.com,,404,,feedback.ros.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-08-03T23:59:59Z,CN=ros.rbx.com,ros.rbx.com,,*.ros.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,82aba8118ae50d25d0bbd894a15580ed,4a2ca19bb4e53c7a4285b4a19a9f0015b3983d230737696dfb9b417d599728d6,True,ctls,feedback.ros.rbx.com,443,https://feedback.ros.rbx.com:443,https,,GET,34.236.207.169,/,-1840324437,54.221.156.81,1,False,,,,,,,,
followings.roblox.com,,200,16,followings.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,followings.roblox.com,443,https://followings.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
fonts.roblox.com,,403,243,fonts.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-03-03T23:59:59Z,CN=fonts.roblox.com,fonts.roblox.com,,fonts.roblox.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6f0cbc83180cf76498fede3bf9e46848,80740e37e1b40f65d560e265a59344502a25a35633c2442036bacb3c37b857ed,,ctls,fonts.roblox.com,443,https://fonts.roblox.com:443,https,application/xml,GET,13.32.121.19,/,-484893605,2600:9000:2240:7e00:1f:623e:c900:93a1,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,,
forensics.rbx.com,Sign in - Google Accounts,200,593707,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,443,https://forensics.rbx.com:443,https,text/html,GET,34.96.126.204,/,2035036154,34.96.126.204,46,False,ESF,HTTP/3,google,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue&dsh=S2064433371%3A1684222614158664&client_id=328047979580-kimp1vo00jdolk8frscusbp0uqcejrk0.apps.googleusercontent.com&code_challenge=uO8yrFKbQLf6Tqpb1q5nTd4yJ_uAUAGkLS-OLuZ2zAY&code_challenge_method=S256&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F328047979580-kimp1vo00jdolk8frscusbp0uqcejrk0.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkE-bX58zj1zyzhGpcxN2aST5aNyQ2H1v_XFLLjLemPXtUr3whgwC5CSeAHk3EkJmg3eRbBtX9-P3cqt7HtGFhkB1ha5ff2lFgC8V_wUg8qQnPzCNxW3rVFbJtniTAlNAnJWrNejaYUxRfCPxJPMi5xWxiH7pYK1x5W-7aLf8OH1K13h5WHMbo3atC-94aUr2PRhfpw33q_NW5Qs0Ijq09s3MPI4V3GKVhoYcDY7YjPdrJ5yNUFrcbPUbqEbOlsRnCMcjscbZti0TvP51VO_-Dj6k3zR4Wvs-1pp6u-sjv78Up2b92-iswBaz7CDAJq8a2hTLFwPkfUGzu2eBuIt4-CDN7La4wvTku8l3ob39Ja1xKFzU63c87HFpqM6M3KrkoURZ-9ksiwu7ruJ3q60_cp-zOh6xp47VufqNvT2VnacHiWmKBPPDvPWMKfnfjshKcd7sE0hQHbxFGsCwq6VYY4w7Fcu_NhimIAyDjas9rqBGfidjZwGq2Oris-6O4NL48h_QJ1RvgY2z1ovzWjIYC9jr12khKd9OCcjEWWjUG5zXO16uWAUOvq1tZiEu0_ksutiePcm-MatsvBAvxaAmsfHuUiKyvYrDf8Dzv2PVJ3PxRFuCOBo2zLkuOqXBP5nNfNelfjAgG4g1oiQg6qnFQVQi79Snl87AhZq1U7OGNPDLEdRLdsNlnZuF1e3LwEu1iB8oSv6KpcIVDvBBl9Jt4LhfMjK40bFmK0xmo2jbqIuY_ItPlVPR_lrO4JZ98n24XGkTutIpE3oL1M-_MB5xue74X87JaAtn74UxmC92lORzZ4Dk9CFPaItT7m4zIZnln4GPTfu27eLAio8TaV-yXUZCrNerNf7PRRUWOsvlCseWvnaYeMJbvADYKjMIRR43OBJV2LVL30ZJjDXoTWTcezDMp6sC2yc0NNrKbfg9qmfpIZDshhuKUo4Ko3VubZmoQjv2tsX1VCmnUXKUpykEPDszGG5qp9nDoSILKKNgPnKhzKYu5_vGQobxy8AD2ikiAiaXJeTA&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAN1wBxlx_7rJnY2v-iKsKAxGxBN8e5YDYas1popybdFjlSQ4creiv70e2yKzoObxdIF7ebZce3cl-df5zwL3tjYcNcJWfLt4gHdLRip1L-4XtLi7J2JmENlBaI08pyGty3NGHxKzLITGDm3wOcqqXzU2Z2vrLnlXFLXrgg8ZgyVzUPAvGCGsStJGXjX8PGVhwWwc7GLD8CdPEjjZI8Ze94-naDaT_pxse7Uu-fohEB_ly4nnyWZY88xdEJRdZn886ERuoQeQeNXcSrUKAPEaN8UeKlNtUhKzKOje4MivZdhRf7Ih9i-1e-yEniN29mJIIJKhYejFmnkuiFGFU6o6hyezQ5UMVosHPwI_SUNrm88JDbUNln0bPJ6VO4_tPYmMMErUjBlfHfCT1FHTbOcn2-i6xCK_MICLNltqEdplxe96sdR2x1700H02ZQpZFY0giUE5zCuS5hyiRTgRgdwx42Z2mtNTA%26as%3DS2064433371%253A1684222614158664%26client_id%3D328047979580-kimp1vo00jdolk8frscusbp0uqcejrk0.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxccFL_asbbC13uHPoH8DIXASqrMYeMhz4pg06kR0XdGwsqhP1im2G7dsfCJ4-3IJ58mvtMp3dvZsubmKnr62zfB9ok8BzQ,True,https://www.googletagmanager.com,,
forum.roblox.com,,404,76,forum.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,forum.roblox.com,443,https://forum.roblox.com:443,https,text/html,GET,128.116.119.3,/,1792833551,128.116.119.3,3,False,,,,,,,,
fr.roblox.com,Roblox,200,78097,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://fr.roblox.com:443,https,text/html,GET,18.188.15.15,/,-450618303,3.132.167.50,1248,False,,HSTS,,https://www.roblox.com:443/,,*.lightstep.com,,
fra2-128-116-123-3.roblox.com,,404,76,fra2-128-116-123-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,fra2-128-116-123-3.roblox.com,443,https://fra2-128-116-123-3.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
friends.roblox.com,,200,16,friends.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,friends.roblox.com,443,https://friends.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
funcaptcha.com,,404,,funcaptcha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-13T00:00:00Z,2023-12-13T23:59:59Z,"CN=funcaptcha.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",funcaptcha.com,"Cloudflare, Inc.",funcaptcha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0757219734834207cc4c4ce430b446a2,2ddc13b7486f4e01accbe043ffdb62ba98589662490587106c51bddb8f9ba791,True,ctls,funcaptcha.com,443,https://funcaptcha.com:443,https,,GET,104.18.32.251,/,-1840324437,2606:4700:4400::ac40:9b05,1,False,cloudflare,HTTP/3,cloudflare,,True,,,
gameinternationalization.roblox.com,,200,16,gameinternationalization.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,gameinternationalization.roblox.com,443,https://gameinternationalization.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
