input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,tls_wildcard_certificate,csp_domains_,cdn_name,cdn,final_url,tls_expired
logmein-49b66164-6e2e-475b-a860-2d728211586c.2d7dd.cdn.bitdefender.net,403 Forbidden,403,153,logmein-49b66164-6e2e-475b-a860-2d728211586c.2d7dd.cdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-09T00:00:00Z,2024-07-09T23:59:59Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,2d7dd.cdn.bitdefender.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7c7ab54176190cbe518116ee07a4773c,4009f0ffe9e4f0edc93425aac6228dbff530abfc5cd40b1203c29b756299e8e3,ctls,logmein-49b66164-6e2e-475b-a860-2d728211586c.2d7dd.cdn.bitdefender.net,443,https://logmein-49b66164-6e2e-475b-a860-2d728211586c.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,/,-1298480087,2606:2800:233:6ad6:3412:7a2f:f1b3:a0eb,Nginx,8,False,Bitdefender SRL,True,,,,,
logs-site.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://logs-site.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
logs-uat.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://logs-uat.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
lom.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://lom.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
lon-dns.bitdefender.net,,404,1,lon-dns.bitdefender.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2024-03-30T23:59:59Z,"CN=dns.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",dns.bitdefender.net,lon-dns.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f8562bdcddf005a180c14b62e7579902,7eef07e6482e8b843e46faa9cc66595ef3ed27156e39975728e9cb176f261e46,ctls,lon-dns.bitdefender.net,443,https://lon-dns.bitdefender.net:443,https,,text/plain,GET,35.242.158.191,/,-1662783523,35.242.158.191,HSTS,2,False,Bitdefender SRL,,,google,True,,
lowellhotel.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://lowellhotel.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
lsems.gravityzone.bitdefender.com,Scan,200,3272,lsems.gravityzone.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-09T00:00:00Z,2024-07-09T23:59:59Z,"CN=*.gravityzone.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.gravityzone.bitdefender.com,gravityzone.bitdefender.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a82dd0efcfac46993e08950a43629f9a,9c04b21dd3cf3d7f21172fd0c077d107af1c98b6ac48cf7d124b9dbba37c4c2f,ctls,lsems.gravityzone.bitdefender.com,443,https://lsems.gravityzone.bitdefender.com:443,https,AmazonS3,text/html,GET,18.66.122.107,/,1301339166,2600:9000:2250:600:15:9b88:3340:93a1,Amazon Web Services,1,False,Bitdefender SRL,True,,cloudfront,True,,
lt1.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://lt1.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
luckless.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://luckless.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
lv2.bitdefender.com,404 Not Found,404,162,lv2.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,lv2.bitdefender.com,443,https://lv2.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,/,190856733,2606:4700::6812:a8de,Cloudflare Bot Management,8,False,Bitdefender SRL,True,,cloudflare,True,,
m-merdeka-com-3-8.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://m-merdeka-com-3-8.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
m.bitdefender.com,Just a moment...,403,7252,www.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,www.bitdefender.com,443,https://m.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,/,397987208,2606:4700::6812:a9de,Cloudflare Bot Management,88,False,Bitdefender SRL,True,,cloudflare,True,https://www.bitdefender.com/,
m3-hkg.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://m3-hkg.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mach131-87-153-5.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mach131-87-153-5.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mach48-91.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mach48-91.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
magiclick.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://magiclick.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mail-gaalpa1msg.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mail-gaalpa1msg.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mail-sd2.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mail-sd2.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mail.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mail.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mail2-treatwellationsdevdiscovid19.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mail2-treatwellationsdevdiscovid19.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mailbwd.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mailbwd.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
maluma.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://maluma.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
man.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://man.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
managed-solutions.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://managed-solutions.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
manga-reader.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://manga-reader.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
marketplace.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://marketplace.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
marvel.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://marvel.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
marykay-uncover.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://marykay-uncover.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
master-qa.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://master-qa.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mastercard.bitdefender.com,Just a moment...,403,7231,www.bitdefender.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-10T00:00:00Z,2023-11-10T23:59:59Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a4617266c245313ea73da34bbb2456c,00f00ebdf70fc77800a06a018eba6f25cfe3fbfeb228b4f8ca45831ea1dff744,ctls,www.bitdefender.com,443,https://mastercard.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,/,509138203,2606:4700::6812:a8de,Cloudflare Bot Management,88,False,Bitdefender SRL,True,,cloudflare,True,https://www.bitdefender.com/,
maven.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://maven.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mb12sa-p01.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mb12sa-p01.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mbc-7-10-4.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mbc-7-10-4.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mbm.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mbm.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mcgt.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mcgt.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mclb-gcp.nimbus.bitdefender.net,,400,11,mclb-gcp.nimbus.bitdefender.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,"CN=*.nimbus.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.nimbus.bitdefender.net,nimbus.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,63980d9d3a5d84c706ec56fe4b69a532,8f5aad41a849f607dc861ba0d10291bcc7c450760b448fa4fd75f72b1ea779b4,ctls,mclb-gcp.nimbus.bitdefender.net,443,https://mclb-gcp.nimbus.bitdefender.net:443,https,nimbus,text/plain,GET,34.149.211.227,/,1142211792,34.149.211.227,HTTP/3,1,False,Bitdefender SRL,True,,google,True,,
mdm-ios.bitdefender.net,,200,,mdm-ios.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-04T00:00:00Z,2023-11-17T23:59:59Z,"CN=mdm-ios.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",mdm-ios.bitdefender.net,www.mdm-ios.bitdefender.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f703462eda191dfc304530e6429143fc,c6c2d6ec67c7c59455660aab6e6dffd927c582b5b4ef4d9d8f34f2f008a2b132,ctls,mdm-ios.bitdefender.net,443,https://mdm-ios.bitdefender.net:443,https,nginx,,GET,81.161.59.42,/,-1840324437,81.161.59.42,Nginx,1,False,Bitdefender SRL,,,,,,
mdm.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mdm.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mdm05.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mdm05.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mdr.bitdefender.com,MDR,200,20208,mdr.bitdefender.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=mdr.bitdefender.com,mdr.bitdefender.com,*.mdr.bitdefender.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,33ec7e0c3c5b7c39ae5d8aa89b0bbd9a,bc10a1789ff6dd1918bd50a20aa62eff29202c30bc50f0253df8d30f37851836,ctls,mdr.bitdefender.com,443,https://mdr.bitdefender.com:443,https,nginx/1.18.0,text/html,GET,18.185.122.172,/,-594524820,18.158.151.60,Nginx:1.18.0,109,False,,True,"http://static.scarabresearch.com
",,,https://mdr.bitdefender.com:/en,
mdrt.bitdefender.com,MDR,200,20502,mdrt.bitdefender.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-17T00:00:00Z,2024-05-15T23:59:59Z,CN=mdrt.bitdefender.com,mdrt.bitdefender.com,*.mdrt.bitdefender.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1cf8f8021a90a0fb29298183e5c298ed,c9caca71de785ee9943bf54292104d469ac2181f158881eb5672b0efdbe78610,ctls,mdrt.bitdefender.com,443,https://mdrt.bitdefender.com:443,https,nginx/1.18.0,text/html,GET,52.57.39.175,/,1057522989,52.59.114.101,Nginx:1.18.0,106,False,,True,fonts.googleapis.com,,,https://mdrt.bitdefender.com:/en,
me-slo.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://me-slo.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
med-4-24.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://med-4-24.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
medicallaw.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://medicallaw.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
medicinaemminhavida.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://medicinaemminhavida.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
medicine.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://medicine.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
memberxgatp.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://memberxgatp.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
metab2bsystem.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://metab2bsystem.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
metis.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://metis.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
meze.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://meze.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mfs.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mfs.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhasportal.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhasportal.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-173-27.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-173-27.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-189-25.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-189-25.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-209-4.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-209-4.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-215-40.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-215-40.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-224-9.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-224-9.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mhsi-47-254-66.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mhsi-47-254-66.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mic.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mic.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
micache.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://micache.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
micloudevents.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://micloudevents.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
microfocus-2dcb60a8-26c9-4560-9cc2-34a16ea5f6e6.2d7dd.cdn.bitdefender.net,403 Forbidden,403,153,microfocus-2dcb60a8-26c9-4560-9cc2-34a16ea5f6e6.2d7dd.cdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-09T00:00:00Z,2024-07-09T23:59:59Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,2d7dd.cdn.bitdefender.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7c7ab54176190cbe518116ee07a4773c,4009f0ffe9e4f0edc93425aac6228dbff530abfc5cd40b1203c29b756299e8e3,ctls,microfocus-2dcb60a8-26c9-4560-9cc2-34a16ea5f6e6.2d7dd.cdn.bitdefender.net,443,https://microfocus-2dcb60a8-26c9-4560-9cc2-34a16ea5f6e6.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,/,-1298480087,2606:2800:233:6ad6:3412:7a2f:f1b3:a0eb,Nginx,8,False,Bitdefender SRL,True,,,,,
microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,403 Forbidden,403,153,microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-09T00:00:00Z,2024-07-09T23:59:59Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,2d7dd.cdn.bitdefender.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7c7ab54176190cbe518116ee07a4773c,4009f0ffe9e4f0edc93425aac6228dbff530abfc5cd40b1203c29b756299e8e3,ctls,microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,443,https://microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,/,-1298480087,2606:2800:233:6ad6:3412:7a2f:f1b3:a0eb,Nginx,8,False,Bitdefender SRL,True,,,,,
miele.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://miele.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mietapa.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mietapa.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
minervamaster.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://minervamaster.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mini.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mini.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
minio.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://minio.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mipush.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mipush.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
misp-feed.bitdefender.com,500 Internal Server Error,500,290,misp-feed.bitdefender.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-19T08:49:26Z,2023-08-17T08:49:25Z,CN=misp-feed.bitdefender.com,misp-feed.bitdefender.com,misp-feed.bitdefender.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f2d1d873febb161233d01586e13d9b9a,ac6381d70a729c87e026f6178451767bb36a64230b9ff0932e6bc519df12e23a,ctls,misp-feed.bitdefender.com,443,https://misp-feed.bitdefender.com:443,https,nginx,text/html,GET,81.161.59.34,/,-258863175,81.161.59.34,Nginx,5,False,,,,,,,
mmsws.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mmsws.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mobicomapi.bitdefender.com,401 Authorization Required,401,172,mobicomapi.bitdefender.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=mobicomapi.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",mobicomapi.bitdefender.com,www.mobicomapi.bitdefender.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8cf15d2c81e90dfba7de1b6daa5d6400,421efff31aa2406a4672b5ff281ff6fd785125481f8149de5e0c8bdb30e35954,ctls,mobicomapi.bitdefender.com,443,https://mobicomapi.bitdefender.com:443,https,nimbus,text/html,GET,52.8.139.138,/,-1710455754,52.52.164.23,HSTS,8,False,Bitdefender SRL,,,,,,
mogura45.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mogura45.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
mojstrovine.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://mojstrovine.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
monografias.oem-central-stage.bitdefender.com,,404,21,,,,,,,,,,,,,,,,,,,80,http://monografias.oem-central-stage.bitdefender.com:80,http,,text/plain,GET,81.161.59.221,/,-1669793162,81.161.59.221,,1,False,,,,,,,
