input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,tls_mismatched,tls_expired,tls_self_signed,cdn_name,cdn,csp_domains_,final_url
supplierportalmaintenance.hm.com,H&M GROUP SUPPLIER PORTAL,200,1433,supplierportalmaintenance.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T00:00:00Z,2024-02-24T23:59:59Z,"CN=hm-akamai-san1.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",hm-akamai-san1.hm.com,H & M Hennes & Mauritz AB,www.th.hm.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,79f58bf4300a829c909243437827e93f,cd39d0b83d67ecf77d7d6ff3849e0c5f4786c43644a5ab06dbfb0f437708e462,ctls,supplierportalmaintenance.hm.com,443,https://supplierportalmaintenance.hm.com:443,https,AkamaiNetStorage,text/html,GET,104.102.19.185,/,64410769,2a02:26f0:480:b8e::716,,49,False,,,,,,,,
supplierportalpublic.hm.com,"H&M Group, Supplier Portal",200,13357,supplierportalpublic.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,supplierportalpublic.hm.com,443,https://supplierportalpublic.hm.com:443,https,Microsoft-IIS/10.0,text/html,GET,23.48.15.238,/,64410769,2a02:26f0:480:bad::6ae,Windows Server,263,False,True,,,,,,,
supplierportalstage.hm.com,"H&M Group, Supplier Portal",200,844,supplierportalstage.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=*.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",*.hm.com,H & M Hennes & Mauritz AB,hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,690a70242adce7a45c412c9eee507d7c,5f5c6896729958b1d00ae8336fcc66a033b980393625ea48efd82003282a9033,ctls,supplierportalstage.hm.com,443,https://supplierportalstage.hm.com:443,https,Microsoft-IIS/10.0,text/html,GET,23.48.15.238,/,1772087922,2a02:26f0:480:b8c::6ae,Windows Server,1,False,True,,,,,,,
syt-images.cos.com,,404,215,syt-images.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,syt-images.cos.com,443,https://syt-images.cos.com:443,https,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,application/xml,GET,23.36.232.152,/,-643970127,2a02:26f0:3500:88f::119f,Microsoft HTTPAPI:2.0,3,False,,,,,,,,
syt-images.stories.com,,404,215,syt-images.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,syt-images.stories.com,443,https://syt-images.stories.com:443,https,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,application/xml,GET,2.17.177.105,/,-1623315680,2a02:26f0:3500:891::3db,Microsoft HTTPAPI:2.0,3,False,,,,,,,,
sytt-asm.arket.com,Error,403,176,sytt-asm.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-asm.arket.com,443,https://sytt-asm.arket.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,1626409076,23.215.21.246,,5,False,,,,,,,,
sytt-asm.monki.com,Error,403,176,sytt-asm.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-asm.monki.com,443,https://sytt-asm.monki.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1819086186,23.215.21.246,,5,False,,,,,,,,
sytt-asm.stories.com,Error,403,176,sytt-asm.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-asm.stories.com,443,https://sytt-asm.stories.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,162340803,23.215.21.246,,5,False,,,,,,,,
sytt-cll.arket.com,Access Denied,403,271,sytt-cll.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,sytt-cll.arket.com,443,https://sytt-cll.arket.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-1930943116,23.201.245.74,,10,False,,,,,,,,
sytt-cll.monki.com,Access Denied,403,271,sytt-cll.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,sytt-cll.monki.com,443,https://sytt-cll.monki.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,-184337843,23.201.245.74,,10,False,,,,,,,,
sytt-www.arket.com,Error,403,176,sytt-www.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-www.arket.com,443,https://sytt-www.arket.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-874030309,23.215.21.246,,5,False,,,,,,,,
sytt-www.cos.com,Error,403,177,sytt-www.cos.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T13:06:54Z,2023-07-16T13:06:53Z,CN=dev2-www.cos.com,dev2-www.cos.com,,sytt-www.cos.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0b3ab20c29efd012d35e140ac071bcbf,ffc3946e76731eafbe847ba80f67533343d3208c6facc32780cb4d6c05458c5c,ctls,sytt-www.cos.com,443,https://sytt-www.cos.com:443,https,AkamaiGHost,text/html,GET,95.101.111.153,/,2033734694,2a02:26f0:480:d::210:f152,,5,False,,,,,,,,
sytt-www.monki.com,Error,403,176,sytt-www.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-www.monki.com,443,https://sytt-www.monki.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,1288142074,23.215.21.246,,5,False,,,,,,,,
sytt-www.stories.com,Error,403,176,sytt-www.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-www.stories.com,443,https://sytt-www.stories.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1650929214,23.215.21.246,,5,False,,,,,,,,
sytt-www.weekday.com,Error,403,176,sytt-www.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=aemcomm.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",aemcomm.hm.com,H & M Hennes & Mauritz AB,acc.blob.social.hmgroup.tech,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,015cfa37b25108e7bbf549f07ac28a6c,39aaba068487e652b3ab9830cf185fa2faeb694dc86eaf4760a3024f53dd5f49,ctls,sytt-www.weekday.com,443,https://sytt-www.weekday.com:443,https,AkamaiGHost,text/html,GET,23.215.21.246,/,-1725111263,23.215.21.246,,5,False,,,,,,,,
t.email.cos.com,404 Not Found,404,196,t.email.cos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-18T00:00:00Z,2023-10-19T23:59:59Z,"CN=*.adobe-campaign.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.adobe-campaign.com,Adobe Inc.,*.adobe-campaign.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d8788d01cbf6301c30c069bbefeda359,bc16eac95f2e7e89342f12b103cd6b8951ccad1cf3fe2e2bc7f39066a615e4a3,ctls,t.email.cos.com,443,https://t.email.cos.com:443,https,Apache,text/html,GET,54.246.227.40,/,-780928015,52.48.200.109,Apache,8,False,True,True,,,,,,
t.email.hm.com,404 Not Found,404,196,t.email.hm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2021-09-13T00:00:00Z,2022-10-14T23:59:59Z,"CN=t.email.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",t.email.hm.com,H & M Hennes & Mauritz AB,t.email.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a829f0392bee4ec22013fb537464d25d,fb6bf556d59a81bd03bb5a38d0ce78124911fa358a8398a4979e2fa3e8dfe108,ctls,t.email.hm.com,443,https://t.email.hm.com:443,https,Apache,text/html,GET,13.32.99.110,/,-780928015,2600:9000:2251:0:7:8914:e140:93a1,Apache,8,False,,,True,,cloudfront,True,,
t.email.stories.com,404 Not Found,404,196,t.email.stories.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-18T00:00:00Z,2023-10-19T23:59:59Z,"CN=*.adobe-campaign.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.adobe-campaign.com,Adobe Inc.,*.adobe-campaign.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d8788d01cbf6301c30c069bbefeda359,bc16eac95f2e7e89342f12b103cd6b8951ccad1cf3fe2e2bc7f39066a615e4a3,ctls,t.email.stories.com,443,https://t.email.stories.com:443,https,Apache,text/html,GET,54.246.227.40,/,-780928015,52.48.200.109,Apache,8,False,True,True,,,,,,
tablet.hm.com,"H&M | Fashion für Frauen, Männer & Kinder | H&M DE",200,744619,www2.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=www2.hm.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www2.hm.com,H & M Hennes & Mauritz AB,www.stories.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e71003176293f3418ba484d52878aefe,8cb0fb9d2ba652b6e43f47094ffaf21ea05d62096032f7d2bcec828479e122a3,ctls,www2.hm.com,443,https://tablet.hm.com:443,https,,text/html,GET,104.102.48.154,/,220991166,2a02:26f0:3400:295::3566,webpack,92,False,,,,,,,,https://www2.hm.com/de_de/index.html
test-assets.arket.com,,404,,test-assets.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-06T00:00:00Z,2023-10-07T23:59:59Z,"CN=sni1af33gl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni1af33gl.wpc.edgecastcdn.net,Edgecast Inc.,test-assets.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7a28fb1943adcae5d6315b38a045848b,2de1545d1eb2472f0d975c3c14d8688db488bbada0ab3ce43e25dc7c79433968,ctls,test-assets.arket.com,443,https://test-assets.arket.com:443,https,Microsoft-IIS/10.0,,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,Windows Server,1,False,,,,,,,,
test-assets.hm.com,,404,,test-assets.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-03-25T23:59:59Z,"CN=sni123ffgl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni123ffgl.wpc.edgecastcdn.net,Edgecast Inc.,test-assets.hm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f1d9f88ad42b6aae5d3fb47c7f71bf4b,e2c54ef42a18e58cb01f5828c04435a466bd06f379bf5d65d9a6da995b7cf50a,ctls,test-assets.hm.com,443,https://test-assets.hm.com:443,https,Microsoft-IIS/10.0,,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,Windows Server,1,False,,,,,,,,
test-assets.monki.com,,404,,test-assets.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-01T00:00:00Z,2023-10-02T23:59:59Z,"CN=sni1aeb0gl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni1aeb0gl.wpc.edgecastcdn.net,Edgecast Inc.,test-assets.monki.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f005cc2dbd5c6d4a896dc4baad77096a,fb9369679e852a646f6cf972fcd28ece028dfff061d27391e4c9fcf5ca182907,ctls,test-assets.monki.com,443,https://test-assets.monki.com:443,https,Microsoft-IIS/10.0,,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,Windows Server,1,False,,,,,,,,
test-assets.stories.com,,404,,test-assets.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-01T00:00:00Z,2023-10-02T23:59:59Z,"CN=sni1aebcgl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni1aebcgl.wpc.edgecastcdn.net,Edgecast Inc.,test-assets.stories.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,747831f46501c0654acbf22046b6bad8,75a1f8986c3505a5dd28f7b93fae5181c5439ce22ec82f4e71b8d1adf68f9d8e,ctls,test-assets.stories.com,443,https://test-assets.stories.com:443,https,Microsoft-IIS/10.0,,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,Windows Server,1,False,,,,,,,,
test-assets.weekday.com,,404,,test-assets.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-01T00:00:00Z,2023-10-02T23:59:59Z,"CN=sni1aeb6gl.wpc.edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",sni1aeb6gl.wpc.edgecastcdn.net,Edgecast Inc.,test-assets.weekday.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,38b6caf12459debff5a46fdd3bcba964,68952d5c5b53e46a105b787bd1eeb5ec048419e917a10c5860aa9de5a521eab8,ctls,test-assets.weekday.com,443,https://test-assets.weekday.com:443,https,Microsoft-IIS/10.0,,GET,152.199.21.175,/,-1840324437,2606:2800:233:1cb7:261b:1f9c:2074:3c,Windows Server,1,False,,,,,,,,
test-lp.arket.com,Access Denied,403,270,test-lp.arket.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apq-www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",apq-www.cosstores.com,H & M Hennes & Mauritz AB,sytt-cll.arket.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9396ae7ace745d05676c96beaa95b386,86b476f68b06e06077be88cd99ba7ea8e31616ae1c2d6d8a953b1191a60dd475,ctls,test-lp.arket.com,443,https://test-lp.arket.com:443,https,AkamaiGHost,text/html,GET,23.201.245.74,/,1797631543,23.201.245.74,,10,False,,,,,,,,
test-lp.monki.com,Access Denied,403,271,test-lp.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=*.test.edgekey.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",*.test.edgekey.net,"Akamai Technologies, Inc.",test.edgekey.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,93a880620156d07fde73c993df17f45f,1356b4f25e1c8342091e6ccc4471fa9c7a09068ba577ae49d637dfd01512f63f,ctls,test-lp.monki.com,443,https://test-lp.monki.com:443,https,AkamaiGHost,text/html,GET,95.101.148.5,/,2140361409,95.101.148.5,,10,False,True,True,,,,,,
test-lp.stories.com,Access Denied,403,273,test-lp.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=*.test.edgekey.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",*.test.edgekey.net,"Akamai Technologies, Inc.",test.edgekey.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,93a880620156d07fde73c993df17f45f,1356b4f25e1c8342091e6ccc4471fa9c7a09068ba577ae49d637dfd01512f63f,ctls,test-lp.stories.com,443,https://test-lp.stories.com:443,https,AkamaiGHost,text/html,GET,95.101.148.5,/,2073172251,95.101.148.5,,10,False,True,True,,,,,,
test.social.afound.com,,200,2866,test.social.afound.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,test.social.afound.com,443,https://test.social.afound.com:443,https,Apache,text/html,GET,23.208.149.244,/,220991166,2a02:26f0:1700:1a7::3db,Azure,89,False,,,,,,,,
test.social.arket.com,,200,2921,test.social.arket.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-27T21:12:39Z,2023-12-22T21:12:39Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,85de5ce68af247a1aafe47c1c8ed432a,263e942c273a013c3d20d136d1bb94610a1bc357b4deb3bbc5205fb38087a5c9,ctls,test.social.arket.com,443,https://test.social.arket.com:443,https,Apache,text/html,GET,52.178.79.163,/,220991166,52.178.79.163,Azure,89,False,True,True,,,azure,True,,
test.social.hm.com,,200,2936,test.social.hm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,test.social.hm.com,443,https://test.social.hm.com:443,https,Apache,text/html,GET,23.208.149.244,/,220991166,2a02:26f0:480:bb7::3db,Azure,89,False,,,,,,,,
test.social.monki.com,,200,2856,test.social.monki.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,test.social.monki.com,443,https://test.social.monki.com:443,https,Apache,text/html,GET,23.208.149.244,/,220991166,2a02:26f0:1700:1a7::3db,Azure,89,False,,,,,,,,
test.social.stories.com,,200,2896,test.social.stories.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,test.social.stories.com,443,https://test.social.stories.com:443,https,Apache,text/html,GET,23.208.149.244,/,220991166,2a02:26f0:1700:1b5::3db,Azure,89,False,,,,,,,,
test.social.weekday.com,,200,2876,test.social.weekday.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-02-24T23:59:59Z,"CN=www.cosstores.com, O=H & M Hennes & Mauritz AB, L=Stockholm, C=SE",www.cosstores.com,H & M Hennes & Mauritz AB,www.weekday.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74b6a50ef8fd6ce356b1d87326b52b41,41aa8c4d852cc719f0e304a5dbeeefc9fd83425d6342b20a509f6789d0bb39ec,ctls,test.social.weekday.com,443,https://test.social.weekday.com:443,https,Apache,text/html,GET,23.208.149.244,/,220991166,2a02:26f0:1700:1b5::3db,Azure,89,False,,,,,,,,
