input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_self_signed,tls_mismatched,tls_subject_org_
subscription.mjc.instamojo.com,,200,,subscription.mjc.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=*.mjc.instamojo.com,*.mjc.instamojo.com,*.stores.mjc.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5365e9c23dec0fdcca8e3d07f538f433,b2fa864ac3186d6222b9a4c31dbd6059d455d7e49079cb0394c42bd81e0ab311,True,ctls,subscription.mjc.instamojo.com,,443,https://subscription.mjc.instamojo.com:443,https,nginx/1.11.1,text/html,GET,13.127.95.73,/,-1840324437,35.154.62.203,Nginx:1.11.1,1,False,,,,,,
subscription.mjc0.instamojo.com,,200,,subscription.mjc0.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-20T23:59:59Z,CN=*.mjc0.instamojo.com,*.mjc0.instamojo.com,*.stores.mjc0.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c8636426947f2280c25a646755cad42c,fe7695abfadd61a37d7cc21f2bca8589761299da07a825470174620af84818b5,True,ctls,subscription.mjc0.instamojo.com,,443,https://subscription.mjc0.instamojo.com:443,https,nginx/1.11.1,text/html,GET,65.2.112.99,/,-1840324437,3.111.123.7,Nginx:1.11.1,1,False,,,,,,
sumanexpert416.stores.instamojo.com,sumanexpert416,200,176738,sumanexpert416.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,sumanexpert416.myinstamojo.com,,443,https://sumanexpert416.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://sumanexpert416.myinstamojo.com/,*.instamojo.com,,,
sumitshrivastava.stores.instamojo.com,sumitshrivastava,200,177824,sumitshrivastava.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,sumitshrivastava.myinstamojo.com,,443,https://sumitshrivastava.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://sumitshrivastava.myinstamojo.com/,*.instamojo.com,,,
sunilsriv40.stores.instamojo.com,sunilsriv40,200,189823,sunilsriv40.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,sunilsriv40.myinstamojo.com,,443,https://sunilsriv40.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://sunilsriv40.myinstamojo.com/,*.instamojo.com,,,
svaid.stores.instamojo.com,svaid,200,176546,svaid.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,svaid.myinstamojo.com,,443,https://svaid.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://svaid.myinstamojo.com/,*.instamojo.com,,,
swapnil-nakate7.stores.instamojo.com,swapnil_nakate7,200,185913,swapnil-nakate7.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,swapnil-nakate7.myinstamojo.com,,443,https://swapnil-nakate7.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://swapnil-nakate7.myinstamojo.com/,*.instamojo.com,,,
swarnavod.stores.instamojo.com,swarnavod,200,191695,swarnavod.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,swarnavod.myinstamojo.com,,443,https://swarnavod.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,49,False,,https://swarnavod.myinstamojo.com/,*.instamojo.com,,,
tabandchord.stores.instamojo.com,tabandchord,200,204237,tabandchord.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,tabandchord.myinstamojo.com,,443,https://tabandchord.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,49,False,,https://tabandchord.myinstamojo.com/,*.instamojo.com,,,
team-4f885.stores.instamojo.com,team_4f885,200,189818,team-4f885.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,team-4f885.myinstamojo.com,,80,http://team-4f885.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://team-4f885.myinstamojo.com/,*.instamojo.com,,,
tech360zone.stores.instamojo.com,tech360zone,200,193910,tech360zone.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,tech360zone.myinstamojo.com,,443,https://tech360zone.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,49,False,,https://tech360zone.myinstamojo.com/,*.instamojo.com,,,
technical-panna.stores.instamojo.com,technical_panna,200,192391,technical-panna.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,technical-panna.myinstamojo.com,,80,http://technical-panna.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://technical-panna.myinstamojo.com/,*.instamojo.com,,,
technicdude.stores.instamojo.com,Technic Dude,200,222609,technicdude.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,technicdude.myinstamojo.com,,80,http://technicdude.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://technicdude.myinstamojo.com/,*.instamojo.com,,,
techshole.stores.instamojo.com,Techshole,200,178575,techshole.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,techshole.myinstamojo.com,,80,http://techshole.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://techshole.myinstamojo.com/,*.instamojo.com,,,
test.instamojo.com,eCommerce Website Builder for D2C Businesses - Create a Free Website on Instamojo,200,240618,test.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,test.instamojo.com,,443,https://test.instamojo.com:443,https,nginx/1.23.3,text/html,GET,52.66.19.181,/,1545200286,3.110.16.1,Yoast SEO:18.9,3562,False,,,,,,
test0.instamojo.com,404: Page Not Found — Instamojo,404,2720,test0.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,test0.instamojo.com,,443,https://test0.instamojo.com:443,https,nginx,text/html,GET,3.110.16.1,/,-1855912029,52.66.19.181,Nginx,85,False,,,,,,
the-hive.stores.instamojo.com,Programmes at The Hive,200,254846,the-hive.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,the-hive.myinstamojo.com,,80,http://the-hive.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,43,False,,https://the-hive.myinstamojo.com/,*.instamojo.com,,,
theboltstore.stores.instamojo.com,theboltstore,200,192352,theboltstore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,theboltstore.myinstamojo.com,,443,https://theboltstore.stores.instamojo.com:443,https,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,49,False,,https://theboltstore.myinstamojo.com/,*.instamojo.com,,,
theliterarytable.stores.instamojo.com,theliterarytable,200,191933,theliterarytable.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,theliterarytable.myinstamojo.com,,80,http://theliterarytable.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://theliterarytable.myinstamojo.com/,*.instamojo.com,,,
thepanagia.stores.instamojo.com,thepanagia,200,177509,thepanagia.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,thepanagia.myinstamojo.com,,80,http://thepanagia.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://thepanagia.myinstamojo.com/,*.instamojo.com,,,
thestumblingstore.stores.instamojo.com,thestumblingstore,200,193101,thestumblingstore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,thestumblingstore.myinstamojo.com,,80,http://thestumblingstore.stores.instamojo.com:80,http,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,49,False,,https://thestumblingstore.myinstamojo.com/,*.instamojo.com,,,
trishnanta.stores.instamojo.com,Trishnanta Kanjilal,200,218190,trishnanta.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,trishnanta.myinstamojo.com,,80,http://trishnanta.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://trishnanta.myinstamojo.com/,*.instamojo.com,,,
ujjwalindia2009.stores.instamojo.com,ujjwalindia2009,200,195210,ujjwalindia2009.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,ujjwalindia2009.myinstamojo.com,,80,http://ujjwalindia2009.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://ujjwalindia2009.myinstamojo.com/,*.instamojo.com,,,
upsctree.stores.instamojo.com,upsctree,200,193462,upsctree.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,upsctree.myinstamojo.com,,80,http://upsctree.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://upsctree.myinstamojo.com/,*.instamojo.com,,,
vedikadidwania.stores.instamojo.com,vedikadidwania,200,178627,vedikadidwania.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,vedikadidwania.myinstamojo.com,,80,http://vedikadidwania.stores.instamojo.com:80,http,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://vedikadidwania.myinstamojo.com/,*.instamojo.com,,,
wealthmania1.stores.instamojo.com,wealthmania1,200,190647,wealthmania1.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,wealthmania1.myinstamojo.com,,80,http://wealthmania1.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://wealthmania1.myinstamojo.com/,*.instamojo.com,,,
webhook.instamojo.com,,404,,webhook.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-03-09T23:59:59Z,CN=webhook.instamojo.com,webhook.instamojo.com,webhook.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f19dca3805fdcd8d2cfa657f66a3a02,e9c242aa056526a0215bee132c55dda5adefe1f8d1133d52934152cf5c2bdc3e,,ctls,webhook.instamojo.com,,443,https://webhook.instamojo.com:443,https,awselb/2.0,text/plain,GET,13.126.69.125,/,-1840324437,13.235.195.253,,1,False,,,,,,
weldrite.stores.instamojo.com,weldrite,200,178588,weldrite.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,weldrite.myinstamojo.com,,80,http://weldrite.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://weldrite.myinstamojo.com/,*.instamojo.com,,,
whatescapesme.stores.instamojo.com,whatescapesme,200,193876,whatescapesme.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,whatescapesme.myinstamojo.com,,80,http://whatescapesme.stores.instamojo.com:80,http,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,49,False,,https://whatescapesme.myinstamojo.com/,*.instamojo.com,,,
winfoormula.stores.instamojo.com,Win Foormula,200,177646,winfoormula.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,winfoormula.myinstamojo.com,,443,https://winfoormula.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,React,39,False,,https://winfoormula.myinstamojo.com/,*.instamojo.com,,,
www.stores.mjc.instamojo.com,New Home 2022 - Instamojo,200,381421,staging.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-29T23:59:59Z,CN=*.instamojo.com,*.instamojo.com,instamojo.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,09cf20cb6576b429c3f0fa2e3555bd36,8dcbcbef93bf1f4eb6a1c6a68aeaedf1a9570441831cc2ff03854411db5b117f,True,ctls,staging.instamojo.com,,443,https://www.stores.mjc.instamojo.com:443,https,cloudflare,text/html,GET,13.127.95.73,/,-1101120107,35.154.62.203,Yoast SEO:18.9,5258,False,,https://staging.instamojo.com/,,,,
www.stores.mjc0.instamojo.com,New Home 2022 - Instamojo,200,381035,staging0.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,staging0.instamojo.com,,443,https://www.stores.mjc0.instamojo.com:443,https,nginx/1.23.3,text/html,GET,65.2.112.99,/,678361465,3.111.123.7,Yoast SEO:18.9,5257,False,,https://staging0.instamojo.com/,,,,
www2.instamojo.com,404: Page Not Found — Instamojo,404,2720,www2.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-27T23:59:59Z,CN=instamojo.com,instamojo.com,*.instamojo.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59c51039dd04de94e6dfd72d8a039c04,9cb745845abf2d88ade0122301c79bd4517c84a1377acc2ddee86397f90aa280,True,ctls,www2.instamojo.com,,443,https://www2.instamojo.com:443,https,nginx,text/html,GET,13.235.101.218,/,-1855912029,43.204.254.117,Nginx,85,False,,,,,,
wyeclubstore.stores.instamojo.com,Oops!,200,114487,wyeclubstore.stores.instamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2024-01-06T23:59:59Z,CN=manage.instamojo.com,manage.instamojo.com,subscription.instamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be6f48bbd3a36ea0a621e3740c9efb70,d2d9b970abffe857ce4a0f581c0ec2088849a83e6d2e4c83a087ab5ff3363166,True,ctls,wyeclubstore.stores.instamojo.com,,443,https://wyeclubstore.stores.instamojo.com:443,https,nginx,text/html,GET,13.235.195.253,/,-269232423,13.126.69.125,Nginx,29,False,,,,,,
yuniklittlestore.stores.instamojo.com,Yunik Little Store,200,217983,yuniklittlestore.myinstamojo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-08T23:59:59Z,CN=*.myinstamojo.com,*.myinstamojo.com,*.myinstamojo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f9d1ea3af745eb3a1f9cd04f3d8cb027,6947772e60d85c6324ce0e7a042a32be23a1ed367d23f1efd06277d096909565,True,ctls,yuniklittlestore.myinstamojo.com,,80,http://yuniklittlestore.stores.instamojo.com:80,http,nginx,text/html,GET,13.126.69.125,/,-269232423,13.235.195.253,React,39,False,,https://yuniklittlestore.myinstamojo.com/,*.instamojo.com,,,
zendesk1.instamojo.com,Origin DNS error | zendesk1.instamojo.com | Cloudflare,530,6988,zendesk1.instamojo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-29T23:59:59Z,CN=*.instamojo.com,*.instamojo.com,instamojo.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,09cf20cb6576b429c3f0fa2e3555bd36,8dcbcbef93bf1f4eb6a1c6a68aeaedf1a9570441831cc2ff03854411db5b117f,True,ctls,zendesk1.instamojo.com,cloudflare,443,https://zendesk1.instamojo.com:443,https,cloudflare,text/html,GET,162.159.128.7,/,1045855181,162.159.138.6,HTTP/3,94,False,True,,,,,
