input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,cdn_name,tech_,cdn,tls_mismatched,final_url,csp_domains_,tls_expired
trading.app-nps.live.skybet.com,,404,,trading.app-nps.live.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T13:33:16Z,2023-11-04T13:32:16Z,"CN=skybetgroups.skybet.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",skybetgroups.skybet.com,Hestview Limited,transactions.green-1-aws.live.skybet.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,43e1598325691950afcdb0d9228f8a2a,22554043bb489eccbc7fb3c27e1c6c6ec7cebf674357c93d688389871fda7bf5,ctls,trading.app-nps.live.skybet.com,443,https://trading.app-nps.live.skybet.com:443,https,(REDACTED),,GET,2.20.142.34,/,-1840324437,2.20.142.25,1,False,,,,,,,,
trading.green-1-aws.live.skybet.com,,404,,trading.green-1-aws.live.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T13:33:16Z,2023-11-04T13:32:16Z,"CN=skybetgroups.skybet.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",skybetgroups.skybet.com,Hestview Limited,transactions.green-1-aws.live.skybet.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,43e1598325691950afcdb0d9228f8a2a,22554043bb489eccbc7fb3c27e1c6c6ec7cebf674357c93d688389871fda7bf5,ctls,trading.green-1-aws.live.skybet.com,443,https://trading.green-1-aws.live.skybet.com:443,https,(REDACTED),,GET,95.101.111.154,/,-1840324437,95.101.111.140,1,False,,,,,,,,
trading.test-app-guea.test4.skybet.com,Access Denied,403,304,trading.test-app-guea.test4.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,trading.test-app-guea.test4.skybet.com,443,https://trading.test-app-guea.test4.skybet.com:443,https,(REDACTED),text/html,GET,23.201.243.247,/,2144461432,23.201.243.247,10,False,True,,,,True,,,
trading.test-aws.test4.skybet.com,Access Denied,403,295,trading.test-aws.test4.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,trading.test-aws.test4.skybet.com,443,https://trading.test-aws.test4.skybet.com:443,https,(REDACTED),text/html,GET,23.201.243.247,/,1623507735,23.201.243.247,10,False,True,,,,True,,,
traincabo.betfair.es,Just a moment...,403,6978,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://traincabo.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
transactions.app-nps.live.skybet.com,,404,,transactions.app-nps.live.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T13:33:16Z,2023-11-04T13:32:16Z,"CN=skybetgroups.skybet.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",skybetgroups.skybet.com,Hestview Limited,transactions.green-1-aws.live.skybet.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,43e1598325691950afcdb0d9228f8a2a,22554043bb489eccbc7fb3c27e1c6c6ec7cebf674357c93d688389871fda7bf5,ctls,transactions.app-nps.live.skybet.com,443,https://transactions.app-nps.live.skybet.com:443,https,(REDACTED),,GET,2.17.100.129,/,-1840324437,2.17.100.201,1,False,,,,,,,,
transactions.green-1-aws.live.skybet.com,,404,,transactions.green-1-aws.live.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T13:33:16Z,2023-11-04T13:32:16Z,"CN=skybetgroups.skybet.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",skybetgroups.skybet.com,Hestview Limited,transactions.green-1-aws.live.skybet.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,43e1598325691950afcdb0d9228f8a2a,22554043bb489eccbc7fb3c27e1c6c6ec7cebf674357c93d688389871fda7bf5,ctls,transactions.green-1-aws.live.skybet.com,443,https://transactions.green-1-aws.live.skybet.com:443,https,(REDACTED),,GET,2.17.100.201,/,-1840324437,2.17.100.129,1,False,,,,,,,,
trending.popularbets.betviewapi.com,,403,243,trending.popularbets.betviewapi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-23T09:55:55Z,2023-09-23T09:54:55Z,"CN=popularbets.betviewapi.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",popularbets.betviewapi.com,Hestview Limited,a.staging.test.popularbets.betviewapi.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,51e21d49460541be7b13b1f7264d15d6,0201a57955e0a67bcda3ca1f3653afb99a7dc35186e0aba0ca75be7dc25ac56f,ctls,trending.popularbets.betviewapi.com,443,https://trending.popularbets.betviewapi.com:443,https,AmazonS3 (REDACTED),application/xml,GET,104.102.43.181,/,827748389,104.102.43.181,2,False,,,Amazon Web Services,,,,,
truthpandemic.betfair.ro,Just a moment...,403,6990,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://truthpandemic.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
ts3.noobi.betfair.ro,Just a moment...,403,7122,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://ts3.noobi.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
tsuyamakoyou-xsrvjp.betfair.es,Just a moment...,403,7106,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://tsuyamakoyou-xsrvjp.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
tvguide.betfair.com,Just a moment...,403,7113,tvguide.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,tvguide.betfair.com,443,https://tvguide.betfair.com:443,https,cloudflare,text/html,GET,104.18.156.64,/,-395884872,104.18.157.64,87,False,True,cloudflare,HTTP/3,True,,,,
tvguide.betfair.ro,Just a moment...,403,7023,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://tvguide.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
txodds-test.awsdev.feeds.skybet.com,,403,42,txodds-test.awsdev.feeds.skybet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-26T00:00:00Z,2024-03-27T23:59:59Z,CN=txodds-test.awsdev.feeds.skybet.com,txodds-test.awsdev.feeds.skybet.com,,txodds-test.awsdev.feeds.skybet.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,58683b783a1a77048eaea7ce42f12440,a2b8388349b507af5f600b95ceb5205e22c1beb4b0bdb1b0e4e328c75e270fa6,ctls,txodds-test.awsdev.feeds.skybet.com,443,https://txodds-test.awsdev.feeds.skybet.com:443,https,,application/json,GET,52.51.134.13,/,768769774,52.209.34.165,1,False,,,,,,,,
txodds.aws.feeds.skybet.com,,403,42,txodds.aws.feeds.skybet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=txodds.aws.feeds.skybet.com,txodds.aws.feeds.skybet.com,,txodds.aws.feeds.skybet.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,58466a4745408ecbaa082fbb59d2b67e,c3dc9c9fb032f433af296ff5c00029a0724f64f2c873d55b4d22370be31fa48a,ctls,txodds.aws.feeds.skybet.com,443,https://txodds.aws.feeds.skybet.com:443,https,,application/json,GET,34.249.136.224,/,768769774,34.245.245.223,1,False,,,,,,,,
uat-vaccines.betfair.ro,Just a moment...,403,7201,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uat-vaccines.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
uatwindscreencover.betfair.ro,Just a moment...,403,7037,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uatwindscreencover.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
ubuntu-mate-welcome.betfair.ro,Just a moment...,403,7044,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://ubuntu-mate-welcome.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
ui.browser-test.ama04-1.dev.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.browser-test.ama04-1.dev.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-29T23:59:59Z,CN=ui.browser-test.ama04-1.dev.messaging.sbgservices.com,ui.browser-test.ama04-1.dev.messaging.sbgservices.com,,ui.browser-test.ama04-1.dev.messaging.sbgservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,aa4d0e6916992e87f2eeb3d4b9d074c2,c425f6cf985483e83ac741dd949385ac90ae48623d7bdff28ac8f586d0683ddb,ctls,ui.browser-test.ama04-1.dev.messaging.sbgservices.com,443,https://ui.browser-test.ama04-1.dev.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,143.204.215.97,/,1266491567,143.204.215.34,20,False,,cloudfront,Amazon Web Services,True,,,,
ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,,ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1576aeaae12d5ba3fa40117b3a369c7a,4f394af02797dd846f4c3a3f26f249e89674c4dcce0086de4d029e56666c97dc,ctls,ui.browser-test.leahyc-1.dev.messaging.sbgservices.com,443,https://ui.browser-test.leahyc-1.dev.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,18.66.97.23,/,564269012,18.66.97.17,20,False,,cloudfront,Amazon Web Services,True,,,,
ui.browser-test.test.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.browser-test.test.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-11T23:59:59Z,CN=ui.browser-test.test.messaging.sbgservices.com,ui.browser-test.test.messaging.sbgservices.com,,ui.browser-test.test.messaging.sbgservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,05bfba191b6fd41d9e8dca1fe1942125,a3e0dd966a11ffab0a7f999e74725a2c3c93b18ae0d6d405a0844e5747ee48ef,ctls,ui.browser-test.test.messaging.sbgservices.com,443,https://ui.browser-test.test.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,13.32.99.79,/,554735930,13.32.99.51,20,False,,cloudfront,Amazon Web Services,True,,,,
ui.cbe01-1.dev.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.cbe01-1.dev.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-11-18T23:59:59Z,CN=ui.cbe01-1.dev.messaging.sbgservices.com,ui.cbe01-1.dev.messaging.sbgservices.com,,ui.cbe01-1.dev.messaging.sbgservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,af75b387afc30d46e69c9479e040eeb8,8db52e003ed3cc2bd0809e3dda3ae2c23640c70ef1678b5f74d4e0333b1296cd,ctls,ui.cbe01-1.dev.messaging.sbgservices.com,443,https://ui.cbe01-1.dev.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,13.32.99.82,/,1661184627,13.32.99.63,20,False,,cloudfront,Amazon Web Services,True,,,,
ui.leahyc-2.dev.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.leahyc-2.dev.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-15T23:59:59Z,CN=ui.leahyc-2.dev.messaging.sbgservices.com,ui.leahyc-2.dev.messaging.sbgservices.com,,ui.leahyc-2.dev.messaging.sbgservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,20fe674860923c57dd68a1ff4a8b0159,53c1291117fa16606de1eeb775d29fbaa682bc9172e1464d56f650d97e7b5c54,ctls,ui.leahyc-2.dev.messaging.sbgservices.com,443,https://ui.leahyc-2.dev.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,18.66.122.21,/,1561409728,18.66.122.122,20,False,,cloudfront,Amazon Web Services,True,,,,
ui.messaging.sbgservices.com,Notifications,200,27880,ui.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-01-14T23:59:59Z,CN=ui.messaging.sbgservices.com,ui.messaging.sbgservices.com,,ui.messaging.sbgservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ad25d01f96e7313402733e74fc53485a,5ff01835e9e71604716366c9dbfbfbe3ec6d7762041975cfd8fa12c415d3f796,ctls,ui.messaging.sbgservices.com,443,https://ui.messaging.sbgservices.com:443,https,AmazonS3,text/html,GET,108.138.17.54,/,455850161,108.138.17.45,1,False,,cloudfront,Amazon Web Services,True,,,,
ui.preenn-1.dev.messaging.sbgservices.com,ERROR: The request could not be satisfied,403,919,ui.preenn-1.dev.messaging.sbgservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-14T23:59:59Z,CN=ui.preenn-1.dev.messaging.sbgservices.com,ui.preenn-1.dev.messaging.sbgservices.com,,ui.preenn-1.dev.messaging.sbgservices.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a14b2b338741efa022c6f03030a3824a,81d57ab467f18b75b3605b1faabeacd6343d20858d9757c55d0835feea44046d,ctls,ui.preenn-1.dev.messaging.sbgservices.com,443,https://ui.preenn-1.dev.messaging.sbgservices.com:443,https,CloudFront,text/html,GET,52.222.214.121,/,1591309005,52.222.214.107,20,False,,cloudfront,Amazon Web Services,True,,,,
uk-api.betfair.ro,Just a moment...,403,7146,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uk-api.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
uk.site.sports.betfair.es,Just a moment...,403,7028,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uk.site.sports.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
uk.site.sports.w-con.betfair.com,Betfair | Exchange,200,42273,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uk.site.sports.w-con.betfair.com:443,https,cloudflare,text/html,GET,84.20.208.107,/,-1826928671,84.20.208.107,629,False,True,,HTTP/3,,,https://www.betfair.com/exchange/plus/,,
uk.site.sports.w-gen.betfair.com,Just a moment...,403,6925,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uk.site.sports.w-gen.betfair.com:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
uk.site.sports.w-sul.betfair.com,Betfair | Exchange,200,42273,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uk.site.sports.w-sul.betfair.com:443,https,cloudflare,text/html,GET,84.20.210.33,/,705719152,84.20.210.33,629,False,True,,HTTP/3,,,https://www.betfair.com/exchange/plus/,,
uktote-api.betfair.com,Just a moment...,403,7004,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://uktote-api.betfair.com:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
