new,host,a,cname,soa,status_code,cdn,cdn-name,txt,aaaa,ns,mx,has_internal_ips,internal_ips,ptr,caa
[x],pro.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],prod-d159-24.w-con.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],prod-paynotif.w-con.betfair.com,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],profile.b2b.virus.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
[x],prometheus.bft.aws.skybet.net,,,"ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.bingo.aws.skybet.net,54.74.74.140,,"ns-857.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.gamingservices.aws.skybet.net,"3.251.12.148, 18.201.6.178, 18.203.43.153",,"ns-89.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.gns.aws.skybet.net,"52.215.241.59, 54.154.81.20, 54.194.65.3",,"ns-888.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.lgr.platformservices.io,10.241.150.6,,"ns-1065.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,10.241.150.6,,
[x],prometheus.test.bingo.aws.skybet.net,"52.211.252.215, 52.209.35.94, 34.254.22.176",,"ns-39.awsdns-04.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.test.casino.aws.skybet.net,"34.250.3.28, 52.19.226.49, 34.252.46.7",,"ns-419.awsdns-52.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.test.gamingservices.aws.skybet.net,"52.16.182.35, 52.51.239.68, 99.81.60.177",,"ns-1240.awsdns-27.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.test.gns.aws.skybet.net,"52.49.134.79, 52.213.223.250, 54.216.154.13",,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.test.tfm.aws.skybet.net,"63.35.7.207, 34.248.127.125, 34.242.47.223",,"ns-1799.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.test.vegas.aws.skybet.net,"34.250.210.253, 52.50.141.70, 52.214.243.251",,"ns-1621.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prometheus.vegas.aws.skybet.net,"99.80.129.137, 54.246.69.100, 52.16.9.73",,"ns-1022.awsdns-63.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],promo.betfair.com,"104.18.156.64, 104.18.157.64",promo.betfair.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promo2.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],promociones.betfair.es,"104.18.28.77, 104.18.29.77",promociones.betfair.es.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promociones.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,"pdns5.ultradns.info, pdns6.ultradns.co.uk, pdns4.ultradns.org, pdns3.ultradns.org, pdns1.ultradns.net, pdns2.ultradns.net",,,,,
[x],promocode.skybet.com,"92.123.189.73, 92.123.189.107","promocode.skybet.com-v1.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promocode.staging.skybet.com,23.201.243.247,"promocode.staging.skybet.com-v1.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promocode.test4.skybet.com,23.222.56.240,"promocode.test4.skybet.com-v3.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promos.betfair.com,"104.18.156.64, 104.18.157.64",promos.betfair.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promos.betfair.es,"104.18.28.77, 104.18.29.77",promos.betfair.es.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promos.betfair.se,"104.18.7.15, 104.18.6.15",promos.betfair.se.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promos.lb.paddypower.com,84.20.192.25,ie1-promos.paddypower.com,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],promos.paddypower.com,"104.18.15.73, 104.18.14.73",promos.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promotions-customer-experience.sbgservices.com,23.197.6.115,"promotions-customer-experience.sbgservices.com.edgekey.net, e3622.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-hub.nps.skybet.com,"23.36.162.77, 23.36.162.81","promocode.nps.skybet.com-v1.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-hub.skybet.com,"2.17.100.129, 2.17.100.201","promocode.skybet.com-v1.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-hub.staging.skybet.com,104.81.216.178,"promocode.staging.skybet.com-v1.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-hub.test4.skybet.com,23.201.243.247,"promocode.test4.skybet.com-v3.edgekey.net, e6032.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-spin-service.promotions.nps.sbgservices.com,,"promotions-spin-service.promotions.nps.sbgservices.com.edgekey.net, e8404.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions-spin-service.promotions.stage.sbgservices.com,104.102.21.122,"promotions-spin-service.promotions.stage.sbgservices.com.edgekey.net, e2364.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions.app-guea.live.skybet.com,"92.123.189.107, 92.123.189.73","promotions.app-guea.live.skybet.com.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions.app-nps.live.skybet.com,"184.51.148.219, 184.51.148.186","promotions.app-nps.live.skybet.com.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions.betfair.com,"104.18.156.64, 104.18.157.64",promotions.betfair.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promotions.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],promotions.betfair.se,"104.18.6.15, 104.18.7.15",promotions.betfair.se.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promotions.green-1-aws.live.skybet.com,"2.17.100.129, 2.17.100.201","promotions.green-1-aws.live.skybet.com.edgekey.net, e34110.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],promotions.paddypower.com,"104.18.14.73, 104.18.15.73",promotions.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],promozioni.betfair.it,,promozioni.betfair.it.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],protection.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],protection.w-con.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],prx.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],prx.lb.betfair.com,84.20.208.132,ie1-prx.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],ps-test.euw.platformservices.io,,,"ns-796.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-113.awsdns-14.com, ns-1485.awsdns-57.org, ns-1841.awsdns-38.co.uk, ns-796.awsdns-35.net",,,,,
[x],puppetboard.paas2.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],push-subscription.betfair.se,"104.18.6.15, 104.18.7.15",push-subscription.betfair.se.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],push-subscription.lb.paddypower.com,84.20.202.20,"ie2-push-subscription.paddypower.com, ie1-push-subscription.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],push.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],push.nps.skybet.com,,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],push.skybet.com,"34.252.120.189, 52.214.131.46, 34.255.24.252, 52.18.166.156, 34.255.82.175, 54.77.84.20, 52.18.197.17, 52.19.254.7","2.push.skybet.com, 2.ws.push.sbgsvc.skybet.com","ns-640.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=bcap-push,external-dns/resource=service/live-push/websocket",,,,,,,
[x],push.skypoker.com,23.215.20.31,"push.skypoker.com.edgekey.net, e4043.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],push.staging.gamingservices.sbgservices.com,,"push.staging.gamingservices.sbgservices.com.edgekey.net, e125496.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],push.staging.skypoker.com,,push.staging.skypoker.com.sbgorigin.com,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],push.staging.skypoker.com.sbgorigin.com,194.145.126.210,,"edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],push.test2.skypoker.com,194.145.126.212,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],pysbf.lb.betfair.com,84.20.208.114,"ie1-pysbf.betfair.com, ie2-pysbf.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],qa.betfair.com,,,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],qa.paddypower.com,,,"a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],qcfr.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],quarter-virus.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],r-4irus.l.ppmail1.paddypower.it,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
[x],r-virus.l.ppmail1.paddypower.it,,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,,,"c.ns.emailvision.net, a.ns.emailvision.net, b.ns.emailvision.net, d.ns.emailvision.net","smtp2.emv2.com, smtp1.emv2.com",,,,
[x],r106.mail.betfair.com,185.15.51.106,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r108.mail.betfair.com,185.15.51.108,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r109.mail.betfair.com,185.15.51.109,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r200.mail.betfair.com,,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r202.mail.betfair.com,172.82.229.202,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r203.mail.betfair.com,172.82.229.203,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r206.mail.betfair.com,192.243.244.206,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rab-pricing.betviewapi.com,23.199.210.87,"rab-pricing.betviewapi.com.edgekey.net, e9698.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"2a02:26f0:1700:1ab::25e2, 2a02:26f0:1700:1aa::25e2",,,,,,
[x],radio.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],raf.sbagmail.skybettingandgaming.com,"207.251.96.244, 207.251.96.243",,"a.ns.sbagmail.skybettingandgaming.com, hostmaster.sbagmail.skybettingandgaming.com",NOERROR,,,,,,,,,,
[x],ras.skybettingandgaming.com,148.253.144.71,"npsras.skybettingandgaming.com, lgrras.skybettingandgaming.com","edns3.ultradns.com, premiumdns.support.neustar",NOERROR,,,,,,,,,,
[x],ras.skybettingandgaming.info,195.27.60.221,,"rajeev.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,,
[x],rcs-int.sbgservices.com,23.60.207.21,"rcs-int.sbgservices.com.edgekey.net, e9564.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],rcs-int.sbgservices.com.ges.aws.sbgorigin.com,"52.49.134.212, 52.16.185.86, 52.51.136.184",,"ns-534.awsdns-02.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1245.awsdns-27.org, ns-1693.awsdns-19.co.uk, ns-469.awsdns-58.com, ns-534.awsdns-02.net",,,,,
[x],rcs-int.test.sbgservices.com.ges.aws.sbgorigin.com,"18.202.27.104, 34.253.75.88, 52.31.110.112",,"ns-179.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rcs.sbgservices.com,104.102.33.202,"rcs.sbgservices.com.edgekey.net, e9564.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],rcs.test.sbgservices.com.ges.aws.sbgorigin.com,"34.252.219.210, 54.77.146.39, 54.77.4.113",,"ns-179.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rdr.betfair.com,84.20.210.33,"rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],rdr.lb.betfair.com,84.20.208.107,ie1-rdr.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],rdr.lb.paddypower.com,84.20.192.107,"ie2-rdr.paddypower.com, ie1-rdr.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],rdr.paddypower.com,84.20.192.107,"rdr.lb.paddypower.com, ie2-rdr.paddypower.com, ie1-rdr.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],rdr1.lb.betfair.com,84.20.210.185,ie2-rdr1.betfair.com,"udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],read-ts.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],real2m.demo.b.covid.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all, v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all",,"a.ns.emailvision.net, d.ns.emailvision.net, c.ns.emailvision.net, b.ns.emailvision.net",,,,,
[x],real2m.virus.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
[x],redirect-apiaccess.ppmail4.paddypower.com,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
[x],redirect.betfair.ro,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],redirect.paddypower.com,,"rdr.lb.paddypower.com, ie1-rdr.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],redirect1.betfair.com,84.20.210.185,"rdr1.lb.betfair.com, ie2-rdr1.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],redirectbackupweb01-p.w-con.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],redirectvirusgoogle.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],referandearn.betfair.ro,,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],refinancovani.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],refinancovani.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],reg.email1.skybet.com,207.251.96.80,,"a.ns.email1.skybet.com, hostmaster.email1.skybet.com",NOERROR,,,,,,,,,,
[x],reg.sbagmail.skybettingandgaming.com,207.251.96.80,,"a.ns.sbagmail.skybettingandgaming.com, hostmaster.sbagmail.skybettingandgaming.com",NOERROR,,,,,,,,,,
[x],register-dark.app.betfair.es,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],register.betfair.com,"104.18.157.64, 104.18.156.64",register.betfair.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],register.betfair.es,"104.18.29.77, 104.18.28.77",register.betfair.es.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],register.betfair.ro,"104.18.29.235, 104.18.28.235",register.betfair.ro.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],register.lb.paddypower.com,,"ie1-register.paddypower.com, ie2-register.paddypower.com","a1-221.akam.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],register.nxt.dev.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],register.paddypower.com,"104.18.14.73, 104.18.15.73",register.paddypower.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,,
[x],register.w-con.betfair.com,84.20.208.107,"rdr.betfair.com, rdr.lb.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],registration.betfair.es,,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],registry.euw.platformservices.io,52.17.191.126,,"ns-1142.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],regstat.betfair.com,91.235.132.71,h-betfair.online-metrix.net,"pdns249.ultradns.com, dns.jomax.net",NOERROR,,,,,,,,,,
[x],regstat.paddypower.com,91.235.133.9,h-paddypower.online-metrix.net,"pdns249.ultradns.com, dns.jomax.net",NOERROR,,,,,,,,,,
[x],release-beta.dev.betfair.es,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],release.giochi.b2b.h.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp1.emv2.com, smtp2.emv2.com",,,,
[x],religionvirus.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],removevirusmalwares.betfair.ro,84.20.210.33,"rdr.betfair.com, rdr.lb.betfair.com, ie2-rdr.betfair.com, ie1-rdr.betfair.com","udns1.ultradns.net, domains.paddypower.com",NOERROR,,,,,,,,,,
[x],repository.covidgiochi.2016.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
[x],repository.covidgiochi.edge016.m.ppmail1.paddypower.it,81.92.115.142,,"a.ns.emailvision.net, domains.emailvision.com",NOERROR,,,"v=spf1 include:spf-a.emailvision.net include:spf-b.emailvision.net include:spf-c.emailvision.net -all, spf2.0/pra include:senderid-a.emailvision.net include:senderid-b.emailvision.net include:senderid-c.emailvision.net -all",,,"smtp2.emv2.com, smtp1.emv2.com",,,,
