input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon_path,a_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tech_,favicon,final_url,webserver,cdn_name,cdn
535-5.static.bitcastle.io,,404,103,535-5.static.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,535-5.static.bitcastle.io,443,https://535-5.static.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
55-6-57-2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,55-6-57-2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,55-6-57-2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://55-6-57-2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
5603157.bitcastle.io,,404,103,5603157.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,5603157.bitcastle.io,443,https://5603157.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
5bog4pfyxg.support-ja.bitcastle.io,,404,103,5bog4pfyxg.support-ja.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,5bog4pfyxg.support-ja.bitcastle.io,443,https://5bog4pfyxg.support-ja.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
5d25.tt-prod.bitcastle.io,,404,103,5d25.tt-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,5d25.tt-prod.bitcastle.io,443,https://5d25.tt-prod.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
650-02.support.bitcastle.io,,404,103,650-02.support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,650-02.support.bitcastle.io,443,https://650-02.support.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
71-8.io.bitcastle.io,,404,103,71-8.io.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,71-8.io.bitcastle.io,443,https://71-8.io.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
88qcsd2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,88qcsd2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,88qcsd2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://88qcsd2.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
9-77.06cim-api-spring-boot-security-saml-demo-okta2live.bitcastle.io,,404,103,9-77.06cim-api-spring-boot-security-saml-demo-okta2live.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,9-77.06cim-api-spring-boot-security-saml-demo-okta2live.bitcastle.io,443,https://9-77.06cim-api-spring-boot-security-saml-demo-okta2live.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
acceptatie-users.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,acceptatie-users.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,acceptatie-users.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://acceptatie-users.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
access-cms-enassets-defaultproduction.beta.bitcastle.io,,404,103,access-cms-enassets-defaultproduction.beta.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,access-cms-enassets-defaultproduction.beta.bitcastle.io,443,https://access-cms-enassets-defaultproduction.beta.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
accesserror-apiapps.static.bitcastle.io,,404,103,accesserror-apiapps.static.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,accesserror-apiapps.static.bitcastle.io,443,https://accesserror-apiapps.static.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
af01p-ba-app03.tt-production.bitcastle.io,,404,103,af01p-ba-app03.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,af01p-ba-app03.tt-production.bitcastle.io,443,https://af01p-ba-app03.tt-production.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
akamai-2.bitcastle.io,,404,103,akamai-2.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,akamai-2.bitcastle.io,443,https://akamai-2.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
api.bitcastle.io,,404,103,api.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,api.bitcastle.io,443,https://api.bitcastle.io,https,application/json,GET,54.254.51.69,/,/favicon.ico,54.255.22.81,4,False,error,0,,,,,,
api.tt-prod.bitcastle.io,,404,103,api.tt-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,api.tt-prod.bitcastle.io,443,https://api.tt-prod.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
api.tt-production.bitcastle.io,,404,103,api.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,api.tt-production.bitcastle.io,443,https://api.tt-production.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
apporigin-idp-ssaf.v2.bitcastle.io,,404,103,apporigin-idp-ssaf.v2.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,apporigin-idp-ssaf.v2.bitcastle.io,443,https://apporigin-idp-ssaf.v2.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
armless-gangplow-nonpressure.support-fxp.bitcastle.io,,404,103,armless-gangplow-nonpressure.support-fxp.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,armless-gangplow-nonpressure.support-fxp.bitcastle.io,443,https://armless-gangplow-nonpressure.support-fxp.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
as4mg47mcf-1.bitcastle.io,,404,103,as4mg47mcf-1.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,as4mg47mcf-1.bitcastle.io,443,https://as4mg47mcf-1.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
asavpn01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,asavpn01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,asavpn01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://asavpn01.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
ash2-homespacecontent-a1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,ash2-homespacecontent-a1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ash2-homespacecontent-a1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://ash2-homespacecontent-a1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
assetsconfluencebackup-helpdeskcorporate.bo.bitcastle.io,,404,103,assetsconfluencebackup-helpdeskcorporate.bo.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,assetsconfluencebackup-helpdeskcorporate.bo.bitcastle.io,443,https://assetsconfluencebackup-helpdeskcorporate.bo.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
assign.tt-production.bitcastle.io,,404,103,assign.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,assign.tt-production.bitcastle.io,443,https://assign.tt-production.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
atl-prd-ocp-02.bitcastle.io,,404,103,atl-prd-ocp-02.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,atl-prd-ocp-02.bitcastle.io,443,https://atl-prd-ocp-02.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
atl-prd-rpapp-01a.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,atl-prd-rpapp-01a.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,atl-prd-rpapp-01a.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://atl-prd-rpapp-01a.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
ausyd2.autodandomain-zkerfig-lab-max.bitcastle.io,,404,103,ausyd2.autodandomain-zkerfig-lab-max.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ausyd2.autodandomain-zkerfig-lab-max.bitcastle.io,443,https://ausyd2.autodandomain-zkerfig-lab-max.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
autodandomain-controllererfig-labstory.prod.bitcastle.io,,404,103,autodandomain-controllererfig-labstory.prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,autodandomain-controllererfig-labstory.prod.bitcastle.io,443,https://autodandomain-controllererfig-labstory.prod.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
autorun.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,autorun.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,autorun.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://autorun.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
backend-socket.bitcastle.io,,404,103,backend-socket.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,backend-socket.bitcastle.io,443,https://backend-socket.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
badcock.bitjournal.bitcastle.io,,404,103,badcock.bitjournal.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,badcock.bitjournal.bitcastle.io,443,https://badcock.bitjournal.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
baiduspider-116-179-37-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,baiduspider-116-179-37-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,baiduspider-116-179-37-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://baiduspider-116-179-37-4.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
bbrinr1-200mbs-fe00.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,bbrinr1-200mbs-fe00.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,bbrinr1-200mbs-fe00.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://bbrinr1-200mbs-fe00.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
bcg28x.bitjournal.bitcastle.io,,404,103,bcg28x.bitjournal.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,bcg28x.bitjournal.bitcastle.io,443,https://bcg28x.bitjournal.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
bdr.www.bitcastle.io,,404,103,bdr.www.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,bdr.www.bitcastle.io,443,https://bdr.www.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
beta-jp.career.bitcastle.io,,404,103,beta-jp.career.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,beta-jp.career.bitcastle.io,443,https://beta-jp.career.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
beta-norauto.beta.bitcastle.io,,404,103,beta-norauto.beta.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,beta-norauto.beta.bitcastle.io,443,https://beta-norauto.beta.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
