input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_mismatched,cdn_name,cdn,csp_domains_,tls_expired
greenbay.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://greenbay.regency.hyatt.com:443,https,,text/html,GET,95.101.111.154,/,1381968858,2a02:26f0:480:d::210:f152,HSTS,1,False,https://www.hyatt.com/en-US/hotel/wisconsin/hyatt-regency-green-bay/grbrg,,,,,
greensboro.place.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://greensboro.place.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,-1648139566,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/north-carolina/hyatt-place-greensboro/gsozg,,,,,
greenville.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://greenville.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,995849741,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/south-carolina/hyatt-regency-greenville/gsprg,,,,,
groups.hyatt.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,80,http://groups.hyatt.com:80,http,ghs,text/html,GET,142.250.184.211,/,302920777,2a00:1450:4001:806::2013,,12,False,,,,,,
guadalajara.regency.hyatt.com,Hyatt.com,404,8229,guadalajara.regency.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,guadalajara.regency.hyatt.com,443,https://guadalajara.regency.hyatt.com:443,https,nginx,text/html,GET,2.16.187.120,/,2089597759,2a02:26f0:1700:11::b856:6799,Nginx,168,False,,True,,,,
guam.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://guam.hyatt.com:443,https,,text/html,GET,95.101.111.154,/,1859976027,2a02:26f0:480:d::210:f156,HSTS,1,False,https://www.hyatt.com/en-US/hotel/micronesia/hyatt-regency-guam/guamh,,,,,
guam.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://guam.regency.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,-986158520,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/micronesia/hyatt-regency-guam/guamh,,,,,
guangzhou.grand.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://guangzhou.grand.hyatt.com:443,https,,text/html,GET,2.16.186.144,/,2145243538,2.16.186.129,HSTS,1,False,https://www.hyatt.com/en-US/hotel/china/grand-hyatt-guangzhou/guagh,,,,,
guangzhou.park.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://guangzhou.park.hyatt.com:443,https,,text/html,GET,2.16.186.144,/,-958270884,2.16.186.129,HSTS,1,False,https://www.hyatt.com/en-US/hotel/china/park-hyatt-guangzhou/guaph,,,,,
gurgaon.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://gurgaon.regency.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,846594947,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/india/hyatt-regency-gurgaon/delrg,,,,,
hamburg.hyatt.com,Hyatt.com,404,8229,hamburg.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hamburg.hyatt.com,443,https://hamburg.hyatt.com:443,https,nginx,text/html,GET,95.101.111.173,/,2089597759,2a02:26f0:480:d::210:f156,Nginx,168,False,,,,,,
hamburg.park.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://hamburg.park.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,1082830709,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/germany/park-hyatt-hamburg/hamph,,,,,
hangzhou.hyatt.com,Hyatt.com,404,8229,hangzhou.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hangzhou.hyatt.com,443,https://hangzhou.hyatt.com:443,https,nginx,text/html,GET,95.101.111.173,/,2089597759,2a02:26f0:480:d::210:f152,Nginx,168,False,,,,,,
hawaii.hyatt.com,Hyatt.com,404,8229,hawaii.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hawaii.hyatt.com,443,https://hawaii.hyatt.com:443,https,nginx,text/html,GET,2.16.187.120,/,2089597759,2a02:26f0:1700:11::b856:679c,Nginx,168,False,,,,,,
hcm92.hyatt.com,Sign in to your account,200,38305,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://hcm92.hyatt.com:443,https,,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZLNbtswEIRfReCdEkXqz4TlwG0QNECKOraSQ24UtUoISKTKpY2iT19VttEUKIIeCc7Ozu6365sf4xCdwKNxtiZpzEgEVrvO2NeaPDV3tCI3mzWqceCT3B7Dm93D9yNgiOZCi%2FL8U5Ojt9IpNCitGgFl0PKw%2Ffogeczk5F1w2g0k2iKCD3Orz87icQR%2FAH8yGp72DzV5C2FCmSS%2FLXGKJ29OKkD8E7UawMfajYmaAyRplqW8yFZ5kaeMZRnPE0RHots5lbEqLJNczQb3amw8Gu0duj44OxgLi1clulKUbUq5Vi3NeNHRtl%2BVVKxE3gre9YVWSxZOojvnNSzT16RXAwKJ7m9rst0%2FpqxsAQTNq6KgWcs4rXilqGKQFqWCihX9rMWdQjQn%2BFONeIR7i0HZUBPOuKCspDxtmJBiJbmIy7J4IdHusrpPxp6RfLTn9ixC%2BaVpdnT37dCQ6PmKdhaQC0i5dPfvCX5srK7YyOZ%2FIY0QVKeC%2BgetdfI%2Bxeby%2FPu6Nr8A&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=MwcnZOcuE5VP0HmDOCwO%2FyaVje0C6XFR2o01P1%2F3yocdRuQfCuAaLJ1tCCwkHraj27MlUxOOhskoeA7582100DPHQkrRSDb4MXNb3vQDDVF%2BJBZNjN0nxIWO4jwartM%2B9VjXFG%2FJTNEo6o3JQaXKCjXSfTNhj5LxLskX7V6GDqabs5E8AfPnHguqFjl1MdBLL5hIasFbrVD6hXTsyu0%2BMohQOSjAof9n0iR%2BHHBehGKBvQ25%2BTDj7xV4Oja8ppPrD5PgqksGUuo5v3%2BgBJuCs19M4cuFNXq0AAtjTiIB2uVOAF5JcubCkdoWVLyQ%2FXBJL0%2FKTI6KnKFbX7pvBbmjfA%3D%3D,,,,,
help.hyatt.com,,429,498,help.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,help.hyatt.com,443,https://help.hyatt.com:443,https,,text/html,GET,2.16.187.106,/,-202805377,2.16.187.24,HSTS,1,False,,,,,,
hillcountry.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://hillcountry.hyatt.com:443,https,,text/html,GET,2.16.187.56,/,-1971059653,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-hill-country-resort-and-spa/sanhc,,,,,
hillcountry.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://hillcountry.regency.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,-679431642,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-hill-country-resort-and-spa/sanhc,,,,,
hongkong.hyatt.com,Hyatt.com,404,8229,hongkong.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hongkong.hyatt.com,443,https://hongkong.hyatt.com:443,https,nginx,text/html,GET,2.16.187.56,/,2089597759,2a02:26f0:1700:11::b856:6799,Nginx,168,False,,,,,,
hope.hyatt.com,Hyatt.com,404,8229,hope.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hope.hyatt.com,443,https://hope.hyatt.com:443,https,nginx,text/html,GET,2.16.187.106,/,2089597759,2.16.187.24,Nginx,168,False,,,,,,
hotel-martinez.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://hotel-martinez.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,-227735188,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/france/hotel-martinez/jcagh,,,,,
hotelreports.hyatt.com,Sign in to your account,200,38258,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,443,https://hotelreports.hyatt.com:443,https,,text/html,GET,3.121.121.155,/,-383826317,18.194.144.26,HSTS,95,False,https://login.microsoftonline.com/83d737b1-2cab-426d-bf97-3935b32df6ca/saml2?SAMLRequest=jZJba%2BMwEIX%2FitC7fJHkS0Sckt1SWuiyaeL2oW%2ByLLcCW3I1clj216%2FXSWgLS9lHoTNnzsw366tfQ4%2BO2oNxtsJplGCkrXKtsS8VfqxvSImvNmuQQ09HsZ3Cq93rt0lDQHOhBXH6qfDkrXASDAgrBw0iKHHY%2FrgXNErE6F1wyvUYbQG0D3Or787CNGh%2F0P5olH7c31f4NYQRRBz%2FtYQxGr05yqCj36Bkr32k3BDLOUCccp7SnK%2ByPEuThHOaxQAOo%2Bs5lbEyLJNczHr3Ymw0GOUduC442xurF6%2BStQUrmpRQJRvCad6SplsVhK1Y1jDadrmSSxaK0Y3zSi%2FTV7iTPWiM7q4rvN0%2FpFwq1paElkoTnjUZKSWdTbIynW2LjtNu1sJOApijfq8GmPSdhSBtqDBNKCNJQWhaJ0ywlaA8ypPyGaPdeXXfjD0h%2BWrPzUkE4raud2T381Bj9HRBOwvwGaRYuvuPBL82lhdsePO%2FkAYdZCuD%2FAetdfwxxeb8%2FHxdmz8%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=AgRNKB3p2bJCkA3npCvsVutJy1zxWdKGgKkwE8nu7BU7bQ1aaL3iDs8CAWIjpzRQ%2FIDavR5%2BPhAGOD2ZV%2F0LH030S%2FjSgHEtzoKBvkPW4AAAE2bTcp%2B6xIaTCUqhh1d%2BsKZQ1Y7IiJKWJgtIRV5CHIxFRhjqI0%2B675two%2FfK8%2FJLFQ0ya9O93CKJ82ACFRUTTEkQaYuNcffqIBqty3l9wboCSCkZpB6EkuRn69xdoLVWOVcy%2FCWBUVbda%2FmoiE%2BhtQGiu4t8qS06HjG5tsNfcg8Q6jo8%2BLEigMoEehD7sBBgzeMvcisNoPyZS7%2B4DApoj%2Boy9J0%2F8%2FaOsbhnh7aiEQ%3D%3D,,,,,
houston.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://houston.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,1800462904,2a02:26f0:1700:11::b856:679c,HSTS,1,False,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-houston/hourh,,,,,
houston.regency.hyatt.com,,429,507,www.hyatt.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-19T15:01:26Z,2024-06-19T15:01:26Z,"CN=www.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",www.hyatt.com,Hyatt Hotels Corporation,world.hyatt.com,"CN=Entrust Certification Authority - L1F, OU=(c) 2016 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1F,"Entrust, Inc.",fc42e0c44afd0bd29d71f1bdd468d524,0566ace1cfa64c1c59b54997e14e882ae288ac0b2c95d115b5fdc05ed1c18653,,ctls,www.hyatt.com,443,https://houston.regency.hyatt.com:443,https,,text/html,GET,2.16.187.120,/,168915900,2a02:26f0:1700:11::b856:6799,HSTS,1,False,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-houston/hourh,,,,,
hp.hyatt.com,Hyatt.com,404,8229,hp.hyatt.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-06T18:10:43Z,2024-07-05T18:10:43Z,"CN=*.hyatt.com, O=Hyatt Hotels Corporation, L=Chicago, ST=Illinois, C=US",*.hyatt.com,Hyatt Hotels Corporation,*.allinclusive.hyatt.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",729eef22ae5e05cab430f8ee72cff74f,21f14daf1ea361f2e6f9609193404e29bed291f615f6f76089f7136cc4ff89ac,True,ctls,hp.hyatt.com,443,https://hp.hyatt.com:443,https,nginx,text/html,GET,2.16.187.56,/,2089597759,2a02:26f0:1700:11::b856:679c,Nginx,168,False,,,,,,
http://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:23:58Z,2023-09-25T08:23:57Z,CN=upload.video.google.com,upload.video.google.com,,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,976b6808d8d77f9e191dc5ef853faac3,4f008dd111d8e72e59f4c8d3ca02bbf5a1477d0aa290fe426f74e36799ade73d,True,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com:443,https,ESF,text/html,GET,142.250.186.138,/,-606046040,2a00:1450:4001:82f::200a,HTTP/3,1,False,,,,,,
