new,host,a,soa,status_code,aaaa,cname,txt,has_internal_ips,internal_ips,mx,ns,cdn,cdn-name,caa
[x],temp-dcc-ci-migration-156-55-70-44.fisglobal.com,156.55.70.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-46.fisglobal.com,156.55.70.46,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-47.fisglobal.com,156.55.70.47,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-48.fisglobal.com,156.55.70.48,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-49.fisglobal.com,156.55.70.49,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-5.fisglobal.com,156.55.70.5,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-51.fisglobal.com,156.55.70.51,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-53.fisglobal.com,156.55.70.53,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-55.fisglobal.com,156.55.70.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-57.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-58.fisglobal.com,156.55.70.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-59.fisglobal.com,156.55.70.59,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-6.fisglobal.com,156.55.70.6,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-61.fisglobal.com,156.55.70.61,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-62.fisglobal.com,156.55.70.62,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-63.fisglobal.com,156.55.70.63,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-64.fisglobal.com,156.55.70.64,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-65.fisglobal.com,156.55.70.65,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-66.fisglobal.com,156.55.70.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-67.fisglobal.com,156.55.70.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-68.fisglobal.com,156.55.70.68,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-69.fisglobal.com,156.55.70.69,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-7.fisglobal.com,156.55.70.7,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-70.fisglobal.com,156.55.70.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-72.fisglobal.com,156.55.70.72,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-74.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-75.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-76.fisglobal.com,156.55.70.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-77.fisglobal.com,156.55.70.77,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-79.fisglobal.com,156.55.70.79,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-8.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-80.fisglobal.com,156.55.70.80,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-81.fisglobal.com,156.55.70.81,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-84.fisglobal.com,156.55.70.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-86.fisglobal.com,156.55.70.86,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-87.fisglobal.com,156.55.70.87,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-88.fisglobal.com,156.55.70.88,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-89.fisglobal.com,156.55.70.89,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-9.fisglobal.com,156.55.70.9,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-90.fisglobal.com,156.55.70.90,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-91.fisglobal.com,156.55.70.91,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-92.fisglobal.com,156.55.70.92,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-94.fisglobal.com,156.55.70.94,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-95.fisglobal.com,156.55.70.95,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-97.fisglobal.com,156.55.70.97,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-98.fisglobal.com,156.55.70.98,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],temp-dcc-ci-migration-156-55-70-99.fisglobal.com,156.55.70.99,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],test-developer.fisglobal.com,84.53.164.191,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:3100:3ab::3b69, 2a02:26f0:3100:39b::3b69","test-developer.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],test.au.fisglobal.com,,"ns1.au.fisglobal.com, hostmaster.fisglobal.com",NOERROR,,,,,,,,,,
[x],test.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,rpltc03.fisglobal.com,,,,,,,,
[x],test.ssb.fisglobal.com,168.162.97.132,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],test.ws1.dpp.gtm-uk.fisglobal.com,,,NOERROR,,,,,,,,,,
[x],test2-g2-gen-prod.fisglobal.com,156.55.85.75,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],test2-g2-gen-uat.fisglobal.com,156.55.85.74,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],test2-g2-gin-prod.fisglobal.com,156.55.85.77,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],test2-g2-gin-uat.fisglobal.com,156.55.85.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],testintelhub.fisglobal.com,,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:d200:480::3b69, 2a02:26f0:d200:488::3b69","testintelhub.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],testprebot.fisglobal.com,"23.0.174.83, 23.0.174.128","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"testprebot.fisglobal.com.edgekey.net, e132050.a.akamaiedge.net",,,,,,,,
[x],testtrack.fisglobal.com,10.148.191.162,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,True,10.148.191.162,,,,,
[x],testweb1-fame.fisglobal.com,147.249.128.44,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tgtdr.fisglobal.com,156.55.203.179,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tgtezbizprelim.fisglobal.com,156.55.138.149,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tgtezbizuat.fisglobal.com,156.55.138.212,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tgtuatdsprelim.fisglobal.com,104.102.53.67,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"tgtuatdsprelim.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],tgtuatprelim.fisglobal.com,104.81.234.98,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"tgtuatprelim.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],th-r-qm1.fisglobal.com,156.55.119.70,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],thpqm-mq.fisglobal.com,156.55.115.152,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],thrqm1.fisglobal.com,156.55.51.67,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tokfiswmsgae01.fisglobal.com,118.103.75.237,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tools.fisglobal.com,144.202.53.167,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tra.dpp.gtm-uk.fisglobal.com,185.41.232.147,"gtm-cluster-ule.fisglobal.com, hostmaster.cdv01-lea01ma-enuk.fnfis.com",NOERROR,,,,,,,,,,
[x],tra.preprod.dpp.gtm-uk.fisglobal.com,185.41.234.136,"gtm-cluster-ule.fisglobal.com, hostmaster.cdv01-lea01ma-enuk.fnfis.com",NOERROR,,ws1.preprod.dpp.gtm-uk.fisglobal.com,,,,,,,,
[x],tracker-to-pay-readiness.fisglobal.com,156.55.115.40,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tracker-to-pay.fisglobal.com,156.55.115.39,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],transferagency.fisglobal.com,168.162.204.210,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],transferagencystreamservice.fisglobal.com,"96.16.54.169, 96.16.54.122","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"transferagencystreamservice.fisglobal.com.edgekey.net, e96354.a.akamaiedge.net",,,,,,,,
[x],transferagencytest.fisglobal.com,168.162.204.212,,NOERROR,,,,,,,,,,
[x],transferagencyteststreamservice.fisglobal.com,"95.101.111.185, 95.101.111.183","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"transferagencyteststreamservice.fisglobal.com.edgekey.net, e121803.a.akamaiedge.net",,,,,,,,
[x],trial.credit.fisglobal.com,202.86.209.107,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-bmo-ca-sql-sit.fisglobal.com,156.55.50.158,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-bmo-ca-sql-sta.fisglobal.com,156.55.50.159,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-bmo-ca-sta.fisglobal.com,156.55.50.114,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-lr01.fisglobal.com,156.55.117.76,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-lr02-sql.fisglobal.com,156.55.117.79,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-lr02-ucmweb.fisglobal.com,156.55.49.181,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-lr02test-ucmweb.fisglobal.com,156.55.49.182,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trips-lr04-ucmweb.fisglobal.com,170.132.55.245,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],trivalleybank.olb.fisglobal.com,156.55.203.97,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],truistezbusiness-prd.fisglobal.com,"2.19.96.178, 2.19.96.179, 2.19.96.153, 2.19.96.243","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:d::210:f15e, 2a02:26f0:480:d::210:f163","truistezbusiness-prd.fisglobal.com.edgekey.net, e122431.dsca.akamaiedge.net",,,,,,,,
[x],tsd.dpp.gtm-uk.fisglobal.com,185.41.232.148,"gtm-cluster-ule.fisglobal.com, hostmaster.cdv01-lea01ma-enuk.fnfis.com, gtm-cluster-ulw.fisglobal.com, hostmaster.cdv01-lwa01ma-enuk.fnfis.com",NOERROR,,,,,,,,,,
[x],tss.fisglobal.com,168.162.190.132,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tuna-src-nat-dr.fisglobal.com,156.55.119.219,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tuna-src-nat-prd.fisglobal.com,156.55.49.174,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tuna-src-nat-uat.fisglobal.com,156.55.49.173,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],tunisvdi.fisglobal.com,41.224.45.7,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uag-da1.fisglobal.com,199.200.24.151,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uag-inbomhcb01.fisglobal.com,203.89.152.227,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uag-inmaahcb01.fisglobal.com,203.89.154.227,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-ambitcapitalmanager.fisglobal.com,147.249.130.244,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-ambitoptimist.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-apt-enterprise.fisglobal.com,84.53.164.191,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"uat-apt-enterprise.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],uat-apt2-enterprise.fisglobal.com,84.53.164.191,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"uat-apt2-enterprise.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],uat-barclays.fisglobal.com,156.55.117.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,bbd-uat-express1-nat.fisglobal.com,,,,,,,,
[x],uat-db-easternbank.fisglobal.com,156.55.50.58,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-db-popular.fisglobal.com,156.55.50.50,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-funds.fisglobal.com,"23.213.161.223, 23.213.161.202","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:c900:9::5f65:4a9e, 2a02:26f0:c900:9::5f65:4a88","uat-funds.fisglobal.com.edgekey.net, e132152.dsca.akamaiedge.net",,,,,,,,
[x],uat-panorama.fisglobal.com,"23.59.154.131, 23.59.154.130","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"uat2-panorama.fisglobal.com.edgekey.net, e231908.a.akamaiedge.net",,,,,,,,
[x],uat-reports-stcm.fisglobal.com,216.83.185.7,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat-securities.fisglobal.com,"23.213.161.223, 23.213.161.202","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:11::b856:6795, 2a02:26f0:1700:11::b856:6789","uat-securities.fisglobal.com.edgekey.net, e132152.dsca.akamaiedge.net",,,,,,,,
[x],uat-simplicity.lending.fisglobal.com,69.36.17.55,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,prod.lending.fisglobal.com,,,,,,,,
[x],uat-stcm.fisglobal.com,"2.19.96.224, 2.19.96.177","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:d::210:f145, 2a02:26f0:480:d::210:f153","uat-stcm.fisglobal.com.edgekey.net, e132152.dsca.akamaiedge.net",,,,,,,,
[x],uat-wcf-securities.fisglobal.com,"62.115.252.65, 80.239.137.162","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"uat-wcf-securities.fisglobal.com.edgekey.net, e182448.a.akamaiedge.net",,,,,,,,
[x],uat-westernalliance-bancware.fisglobal.com,156.55.49.225,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat.fiscd.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat.monis.fisglobal.com,,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:3500:18::1724:a29a, 2a02:26f0:3500:18::1724:a29c","uat.monis.fisglobal.com.edgekey.net, e35557.dsca.akamaiedge.net",,,,,,,,
[x],uat1-ally.fisglobal.com,156.55.117.239,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uat4-ally.fisglobal.com,156.55.117.229,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uatfastval.fisglobal.com,23.73.245.110,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"uatfastval.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],ub-barclays.fisglobal.com,156.55.117.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,bbd-uat-express1-nat.fisglobal.com,,,,,,,,
[x],ubar-etd-ws.fisglobal.com,168.162.188.184,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ubm.fisglobal.com,168.162.190.241,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ubs-fiscd-margin-advisor.fisglobal.com,104.102.53.67,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"ubs-fiscd-margin-advisor.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
[x],ubs-margin-advisor.fisglobal.com,104.102.53.67,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:59f::3b69, 2a02:26f0:480:5ad::3b69","ubs-margin-advisor.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],ubs-uat-fiscd.fisglobal.com,147.249.242.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,shell.uat.fiscd.fisglobal.com,,,,,,,,
[x],uk.fisglobal.com,195.110.230.172,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],uksmarthost1.fisglobal.com,,,NOERROR,,,,,,,,,,
[x],uleuatrp01.fisglobal.com,147.249.0.30,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],umbdltapi.fisglobal.com,156.55.49.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],umbwma.fisglobal.com,170.132.40.139,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],ux.fisglobal.com,199.74.216.17,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,rpltcspd03.fnis.com,,,,,,,,
[x],vadmin.fisglobal.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"vadmin.fisglobal.com.edgekey.net, e76997.a.akamaiedge.net",,,,,,,,
[x],valley.fisglobal.com,156.55.137.24,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,bdclpcrp01.fisglobal.com,,,,,,,,
[x],vclient-bdoc3.fisglobal.com,23.73.245.110,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2600:141b:e800:1487::3b69, 2600:141b:e800:148d::3b69","vclient-bdoc3.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],vcontent-oriental-dr.fisglobal.com,156.55.118.212,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-oriental-intcap-dr.fisglobal.com,156.55.118.219,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-oriental-intcap.readiness.fisglobal.com,156.55.118.218,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-oriental.fisglobal.com,156.55.115.81,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-oriental.readiness.fisglobal.com,,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientaldb-dr.fisglobal.com,156.55.118.214,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientaldb.fisglobal.com,156.55.115.83,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientaldb.readiness.fisglobal.com,156.55.118.211,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientalomni-dr.fisglobal.com,156.55.118.213,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientalomni.fisglobal.com,156.55.115.82,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcontent-orientalomni.readiness.fisglobal.com,156.55.118.210,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vcr.fisglobal.com,"23.213.161.207, 23.213.161.199","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:11::b856:6796, 2a02:26f0:1700:11::b856:6799","vcr.fisglobal.com.edgekey.net, e37888.dsca.akamaiedge.net",,,,,,,,
[x],visionarchive1-dr.fisglobal.com,156.55.115.66,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visionarchive1.fisglobal.com,156.55.114.205,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visionarchive3-bdoc.fisglobal.com,156.55.115.177,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visionarchive3-dr.fisglobal.com,156.55.115.178,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visionarchive3-readiness.fisglobal.com,156.55.116.14,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visionarchive3.fisglobal.com,156.55.116.13,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visioncontent-dr-sf-opr.fisglobal.com,156.55.118.208,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,nat-156-55-118-208.fisglobal.com,,,,,,,,
[x],visioncontent-intcap-dr-opr.fisglobal.com,156.55.118.217,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visioncontent-intcap-opr.fisglobal.com,156.55.115.85,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],visioncontent-intcap-postprod-opr.fisglobal.com,156.55.118.216,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmadmin-dr.fisglobal.com,156.55.119.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmadmin-readiness.fisglobal.com,156.55.118.232,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmadmin.fisglobal.com,156.55.115.21,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmbl-prd.fisglobal.com,"23.12.147.83, 23.12.147.71","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"vmbl-prd.fisglobal.com.edgekey.net, e128721.a.akamaiedge.net",,,,,,,,
[x],vmenroll-dr.fisglobal.com,156.55.119.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmenroll-readiness.fisglobal.com,156.55.118.233,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vmenroll.fisglobal.com,156.55.115.20,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vorlnp-gfs-rp01.fisglobal.com,147.249.188.25,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vp.fisglobal.com,170.132.25.84,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vpm-opusprd.fisglobal.com,168.162.190.128,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vpm-opusrdy.fisglobal.com,168.162.190.129,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vpm.fisglobal.com,147.249.188.123,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vpmreporting-oat.fisglobal.com,147.249.131.92,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],vra.fisglobal.com,156.55.250.10,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],warfiswmsgae01.fisglobal.com,81.219.96.156,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],watchlistiq.com-new.fisglobal.com,156.55.137.13,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],wealthstation.fisglobal.com,84.53.164.191,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"wealthstation.fisglobal.com.edgekey.net, e15209.dsca.akamaiedge.net",,,,,,,,
[x],web-bbi-u.fisglobal.com,156.55.49.208,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],web-bbi.fisglobal.com,156.55.49.200,"a1-66.akam.net, admin.dnstinations.com",NOERROR,,,,,,,,,,
[x],webaccess-fame.fisglobal.com,23.53.50.161,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,"webaccess-fame.fisglobal.com.edgekey.net, e15209.a.akamaiedge.net",,,,,,,,
