new,host,a,cname,soa,ns,status_code,cdn,cdn-name,mx,txt,caa
,che.auth.airmap.com,,d34y1ibktvmnsl.cloudfront.net,,"ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,che.auth.fims.airmap.com,"99.86.159.27, 99.86.159.10, 99.86.159.126, 99.86.159.91, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-797.awsdns-35.net, ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,che.dashboard.airmap.com,"13.32.151.124, 13.32.151.118, 13.32.151.61, 13.32.151.90, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1467.awsdns-55.org, ns-797.awsdns-35.net, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,che.fims.airmap.com,"108.157.4.26, 108.157.4.75, 108.157.4.114, 108.157.4.99",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,che.grafana.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,che.gryzzl.airmap.com,"13.32.151.90, 13.32.151.124, 13.32.151.61, 13.32.151.118, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1467.awsdns-55.org, ns-797.awsdns-35.net, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,che.internal.airmap.com,"108.157.4.99, 108.157.4.114, 108.157.4.75, 108.157.4.26",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,che.mqtt.fims.airmap.com,"99.86.159.126, 99.86.159.10, 99.86.159.27, 99.86.159.91, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,che.prometheus.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.11, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,che.registry.airmap.com,"52.222.214.10, 52.222.214.11, 52.222.214.89, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,che.telemetry.airmap.com,,d34y1ibktvmnsl.cloudfront.net,,"ns-797.awsdns-35.net, ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,che2.ingress.airmap.com,"13.227.173.97, 13.227.173.23, 13.227.173.9, 13.227.173.21",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-1467.awsdns-55.org, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cheboksary.airmap.com,"52.222.139.124, 52.222.139.81, 52.222.139.67, 52.222.139.128",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,check.airmap.com,"108.157.4.99, 108.157.4.114, 108.157.4.75, 108.157.4.26",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,checkpoint.airmap.com,"52.222.214.10, 52.222.214.76, 52.222.214.89, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,checkrelay.airmap.com,"99.86.159.126, 99.86.159.27, 99.86.159.10, 99.86.159.91, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-797.awsdns-35.net, ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,checksrv.airmap.com,"52.222.214.76, 52.222.214.10, 52.222.214.11, 52.222.214.89",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cheetah.airmap.com,"52.222.139.124, 52.222.139.81, 52.222.139.67, 52.222.139.128",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chel.airmap.com,"13.32.151.90, 13.32.151.61, 13.32.151.124, 13.32.151.118, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,chelny.airmap.com,"108.157.4.75, 108.157.4.114, 108.157.4.26, 108.157.4.99",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,chelsea.airmap.com,"13.32.151.118, 13.32.151.90, 13.32.151.61, 13.32.151.124, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-797.awsdns-35.net, ns-265.awsdns-33.com, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,chem.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,chemeng.airmap.com,"52.222.214.11, 52.222.214.76, 52.222.214.10, 52.222.214.89",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chemistry.airmap.com,"52.222.214.89, 52.222.214.10, 52.222.214.11, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,chemlab.airmap.com,"52.222.139.124, 52.222.139.81, 52.222.139.67, 52.222.139.128",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chennai.airmap.com,"52.222.214.89, 52.222.214.76, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,cher.airmap.com,"52.222.214.89, 52.222.214.11, 52.222.214.10, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chevrolet.airmap.com,"108.157.4.26, 108.157.4.114, 108.157.4.99, 108.157.4.75",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chi.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chiba.airmap.com,"52.222.214.76, 52.222.214.89, 52.222.214.10, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,chicago.airmap.com,"52.222.214.11, 52.222.214.10, 52.222.214.89, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chico.airmap.com,"52.222.214.11, 52.222.214.76, 52.222.214.89, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,chile.airmap.com,"13.32.151.90, 13.32.151.124, 13.32.151.61, 13.32.151.118, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chimera.airmap.com,"52.222.214.11, 52.222.214.10, 52.222.214.89, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,china.airmap.com,"13.32.151.124, 13.32.151.118, 13.32.151.61, 13.32.151.90, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chinese.airmap.com,"52.222.214.89, 52.222.214.76, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,chip.airmap.com,"52.222.214.11, 52.222.214.89, 52.222.214.10, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,chita.airmap.com,"52.222.214.89, 52.222.214.10, 52.222.214.11, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,choup.airmap.com,"13.32.151.118, 13.32.151.61, 13.32.151.90, 13.32.151.124, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,chris.airmap.com,"13.227.173.9, 13.227.173.21, 13.227.173.23, 13.227.173.97",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,christmas.airmap.com,"13.249.9.115, 13.249.9.25, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1412.awsdns-48.org, ns-1905.awsdns-46.co.uk, ns-681.awsdns-21.net, ns-86.awsdns-10.com",NOERROR,True,cloudfront,,,
,chronos.airmap.com,"52.222.214.11, 52.222.214.10, 52.222.214.89, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cic.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cid.airmap.com,"52.222.214.76, 52.222.214.89, 52.222.214.10, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,cim.airmap.com,"13.249.9.25, 13.249.9.115, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cims.airmap.com,"108.157.4.26, 108.157.4.114, 108.157.4.99, 108.157.4.75",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cincinnati.airmap.com,"52.222.214.89, 52.222.214.76, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,cinema.airmap.com,"13.249.9.25, 13.249.9.115, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cip.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cirrus.airmap.com,"52.222.214.76, 52.222.214.11, 52.222.214.89, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cis.airmap.com,"52.222.214.10, 52.222.214.11, 52.222.214.89, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cisco-capwap-controller.airmap.com,"52.222.214.89, 52.222.214.11, 52.222.214.76, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cisco.airmap.com,"52.222.139.124, 52.222.139.81, 52.222.139.67, 52.222.139.128",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cisco2.airmap.com,"52.222.214.89, 52.222.214.11, 52.222.214.76, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cit.airmap.com,"108.157.229.76, 108.157.229.54, 108.157.229.113, 108.157.229.126",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,citi.airmap.com,"99.86.159.126, 99.86.159.91, 99.86.159.10, 99.86.159.27, 205.251.193.9, 205.251.195.29, 205.251.197.187, 205.251.199.152",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,citrix1.airmap.com,"52.222.214.76, 52.222.214.10, 52.222.214.11, 52.222.214.89",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,citroen.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,city.airmap.com,"13.227.173.23, 13.227.173.97, 13.227.173.9, 13.227.173.21",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-265.awsdns-33.com, ns-1944.awsdns-51.co.uk, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,civil.airmap.com,"13.227.173.23, 13.227.173.9, 13.227.173.97, 13.227.173.21",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-797.awsdns-35.net, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,cjy.airmap.com,"13.249.9.115, 13.249.9.25, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,ck.airmap.com,"52.222.139.81, 52.222.139.124, 52.222.139.67, 52.222.139.128",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cl1.airmap.com,"13.249.9.115, 13.249.9.25, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1412.awsdns-48.org, ns-1905.awsdns-46.co.uk, ns-681.awsdns-21.net, ns-86.awsdns-10.com",NOERROR,True,cloudfront,,,
,cla.airmap.com,"52.222.214.89, 52.222.214.11, 52.222.214.10, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clamav.airmap.com,,d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-1467.awsdns-55.org, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clara.airmap.com,"13.249.9.115, 13.249.9.25, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clark.airmap.com,"13.249.9.25, 13.249.9.115, 13.249.9.101, 13.249.9.60",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clasificados.airmap.com,"52.222.214.89, 52.222.214.10, 52.222.214.11, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,class.airmap.com,"52.222.214.76, 52.222.214.89, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
,classificados.airmap.com,"52.222.214.89, 52.222.214.76, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-265.awsdns-33.com",NOERROR,True,cloudfront,,,
,classifieds.airmap.com,"108.157.229.126, 108.157.229.76, 108.157.229.54, 108.157.229.113",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org",NOERROR,True,cloudfront,,,
,classroom.airmap.com,,d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clc.airmap.com,"52.222.214.89, 52.222.214.76, 52.222.214.11, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clean.airmap.com,"52.222.214.10, 52.222.214.89, 52.222.214.76, 52.222.214.11",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,cleveland.airmap.com,"52.222.214.11, 52.222.214.89, 52.222.214.10, 52.222.214.76",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk, ns-265.awsdns-33.com, ns-797.awsdns-35.net",NOERROR,True,cloudfront,,,
,clicks.airmap.com,"52.222.214.11, 52.222.214.76, 52.222.214.89, 52.222.214.10",d34y1ibktvmnsl.cloudfront.net,"ns-1467.awsdns-55.org, awsdns-hostmaster.amazon.com","ns-265.awsdns-33.com, ns-797.awsdns-35.net, ns-1467.awsdns-55.org, ns-1944.awsdns-51.co.uk",NOERROR,True,cloudfront,,,
