input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_mismatched,tech_,tls_subject_org_,final_url,cdn_name,cdn,csp_domains_
1test.broadway.squareup.com,403 Forbidden,403,118,1test.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,1test.broadway.squareup.com,443,https://1test.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
20.layouts.broadway.squareup.com,403 Forbidden,403,118,20.layouts.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-06T23:59:59Z,CN=squareupstaging.com,squareupstaging.com,developers.app.squareupstaging.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d1f695b5e12a115a00b8566f00eedb3c,39c3aea0e8e57dadb8103d808f747ec086655667522e321c559f5a3fd1570973,True,ctls,20.layouts.broadway.squareup.com,443,https://20.layouts.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,True,,,,,,
29-courier2.broadway.squareup.com,403 Forbidden,403,118,29-courier2.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,29-courier2.broadway.squareup.com,443,https://29-courier2.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
2march.broadway.squareup.com,403 Forbidden,403,118,2march.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,2march.broadway.squareup.com,443,https://2march.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
34-0-21.broadway.squareup.com,403 Forbidden,403,118,34-0-21.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,34-0-21.broadway.squareup.com,443,https://34-0-21.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
4pc.broadway.squareup.com,403 Forbidden,403,118,4pc.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,4pc.broadway.squareup.com,443,https://4pc.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
50-courier2.broadway.squareup.com,403 Forbidden,403,118,50-courier2.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,50-courier2.broadway.squareup.com,443,https://50-courier2.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
52swagger.broadway.squareup.com,403 Forbidden,403,118,52swagger.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,52swagger.broadway.squareup.com,443,https://52swagger.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
547-4.broadway.squareup.com,403 Forbidden,403,118,547-4.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,547-4.broadway.squareup.com,443,https://547-4.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
6-layouts.broadway.squareup.com,403 Forbidden,403,118,6-layouts.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,6-layouts.broadway.squareup.com,443,https://6-layouts.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
60.broadway.squareup.com,403 Forbidden,403,118,60.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,60.broadway.squareup.com,443,https://60.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
69-171-244-36.broadway.squareup.com,403 Forbidden,403,118,69-171-244-36.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,69-171-244-36.broadway.squareup.com,443,https://69-171-244-36.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
69-171-244-43.broadway.squareup.com,403 Forbidden,403,118,69-171-244-43.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,69-171-244-43.broadway.squareup.com,443,https://69-171-244-43.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
6f41.broadway.squareup.com,403 Forbidden,403,118,6f41.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,6f41.broadway.squareup.com,443,https://6f41.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
71lb.broadway.squareup.com,403 Forbidden,403,118,71lb.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,71lb.broadway.squareup.com,443,https://71lb.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
7wkal.broadway.squareup.com,403 Forbidden,403,118,7wkal.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,7wkal.broadway.squareup.com,443,https://7wkal.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
911e333c.broadway.squareup.com,403 Forbidden,403,118,911e333c.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,911e333c.broadway.squareup.com,443,https://911e333c.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
a001bucgts.broadway.squareup.com,403 Forbidden,403,118,a001bucgts.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,a001bucgts.broadway.squareup.com,443,https://a001bucgts.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
a36.broadway.squareup.com,403 Forbidden,403,118,a36.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,a36.broadway.squareup.com,443,https://a36.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
aa02.broadway.squareup.com,403 Forbidden,403,118,aa02.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,aa02.broadway.squareup.com,443,https://aa02.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
academics.broadway.squareup.com,403 Forbidden,403,118,academics.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,academics.broadway.squareup.com,443,https://academics.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
academy.squareup.com,Menu,200,5541,academy.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-21T09:43:24Z,2023-10-19T09:43:23Z,CN=academy.squareup.com,academy.squareup.com,square-live.bigdropinc.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,01564bbd7e733e0b98d51d0e57be59c7,59ca9b3d86d93c75f00fc11dbba8b0193dbe3f53fd622d78be2bde4129667618,,ctls,academy.squareup.com,443,https://academy.squareup.com:443,https,nginx,text/html,GET,3.225.208.253,/,1593207841,3.225.208.253,105,False,,Node.js,,,,,
acc-sql.broadway.squareup.com,403 Forbidden,403,118,acc-sql.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,acc-sql.broadway.squareup.com,443,https://acc-sql.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accept-archivecorp.broadway.squareup.com,403 Forbidden,403,118,accept-archivecorp.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accept-archivecorp.broadway.squareup.com,443,https://accept-archivecorp.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
accept.broadway.squareup.com,403 Forbidden,403,118,accept.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accept.broadway.squareup.com,443,https://accept.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
acceptacc.broadway.squareup.com,403 Forbidden,403,118,acceptacc.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,acceptacc.broadway.squareup.com,443,https://acceptacc.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
access-account-helpdeskcorporate.broadway.squareup.com,403 Forbidden,403,118,access-account-helpdeskcorporate.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,access-account-helpdeskcorporate.broadway.squareup.com,443,https://access-account-helpdeskcorporate.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
access-candidate-graphql.broadway.squareup.com,403 Forbidden,403,118,access-candidate-graphql.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,access-candidate-graphql.broadway.squareup.com,443,https://access-candidate-graphql.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessdaws.broadway.squareup.com,403 Forbidden,403,118,accessdaws.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessdaws.broadway.squareup.com,443,https://accessdaws.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessdevlogsauth-mirror-my-oceania.broadway.squareup.com,403 Forbidden,403,118,accessdevlogsauth-mirror-my-oceania.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessdevlogsauth-mirror-my-oceania.broadway.squareup.com,443,https://accessdevlogsauth-mirror-my-oceania.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessimanager.broadway.squareup.com,403 Forbidden,403,118,accessimanager.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessimanager.broadway.squareup.com,443,https://accessimanager.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessminerva-clients-stats-corp.broadway.squareup.com,403 Forbidden,403,118,accessminerva-clients-stats-corp.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessminerva-clients-stats-corp.broadway.squareup.com,443,https://accessminerva-clients-stats-corp.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessnewdevelip-git.broadway.squareup.com,403 Forbidden,403,118,accessnewdevelip-git.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessnewdevelip-git.broadway.squareup.com,443,https://accessnewdevelip-git.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
accessprivate-backup-chefapi-account-helpdeskcorporate.broadway.squareup.com,403 Forbidden,403,118,accessprivate-backup-chefapi-account-helpdeskcorporate.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accessprivate-backup-chefapi-account-helpdeskcorporate.broadway.squareup.com,443,https://accessprivate-backup-chefapi-account-helpdeskcorporate.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
account-salesbetatemp-exchangedns.broadway.squareup.com,403 Forbidden,403,118,account-salesbetatemp-exchangedns.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,account-salesbetatemp-exchangedns.broadway.squareup.com,443,https://account-salesbetatemp-exchangedns.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,99.83.191.120,/,1344368402,75.2.48.152,7,False,,,,,,,
account.squareup.com,Receipts,200,6259,squareup.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T00:00:00Z,2024-05-07T23:59:59Z,"CN=squareup.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",squareup.com,brand.squareup.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1acd386f8e0ccbd164cd50cd6fbe6421,2bf85075a45a372265fa653bcec7aafb185e26e1a8dfeb92a110e1cd4ffd237a,,ctls,squareup.com,443,https://account.squareup.com:443,https,cloudflare,text/html,GET,76.223.91.57,/,1494302000,13.248.205.93,2,False,,Sentry:7.6.0,"Cloudflare, Inc.",https://squareup.com/receipts,,,
accountapps-intra-backups-www-test.broadway.squareup.com,403 Forbidden,403,118,accountapps-intra-backups-www-test.broadway.squareup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-31T23:59:59Z,CN=broadway.squareup.com,broadway.squareup.com,*.broadway.squareup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a194e0b9f3b873d885781e431eecd8c6,0997ec9824668454ffb33680b41ebf9fb08415063183bf109459c1f5b5382e3f,True,ctls,accountapps-intra-backups-www-test.broadway.squareup.com,443,https://accountapps-intra-backups-www-test.broadway.squareup.com:443,https,awselb/2.0,text/html,GET,75.2.48.152,/,1344368402,99.83.191.120,7,False,,,,,,,
