input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,content_type,tls_mismatched
aal0692.my-qa.centrify.com,,200,5434,aal0692.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0692.my-qa.centrify.com,443,https://aal0692.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0692.my-qa.centrify.com/my?customerId=AAL0692&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0696.my-qa.centrify.com,,200,5434,aal0696.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0696.my-qa.centrify.com,443,https://aal0696.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0696.my-qa.centrify.com/my?customerId=AAL0696&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0699.my.centrify.com,,200,5432,aal0699.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aal0699.my.centrify.com,443,https://aal0699.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aal0699.my.centrify.com/my?customerId=AAL0699&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
aal0711.my-qa.centrify.com,,200,5434,aal0711.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0711.my-qa.centrify.com,443,https://aal0711.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0711.my-qa.centrify.com/my?customerId=AAL0711&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0777.my-qa.centrify.com,,200,5434,aal0777.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0777.my-qa.centrify.com,443,https://aal0777.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0777.my-qa.centrify.com/my?customerId=AAL0777&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0777.my.centrify.com,,410,,aal0777.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aal0777.my.centrify.com,443,https://aal0777.my.centrify.com:443,https,GET,34.239.203.249,/,-1840324437,https://aal0777.my.centrify.com/my,3.95.91.119,HSTS,1,False,,,,,,
aal0779.my-qa.centrify.com,,200,5434,aal0779.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0779.my-qa.centrify.com,443,https://aal0779.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0779.my-qa.centrify.com/my?customerId=AAL0779&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0779.my.centrify.com,,410,,aal0779.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aal0779.my.centrify.com,443,https://aal0779.my.centrify.com:443,https,GET,3.95.91.119,/,-1840324437,https://aal0779.my.centrify.com/my,34.239.203.249,HSTS,1,False,,,,,,
aal0793.my-qa.centrify.com,,200,5434,aal0793.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0793.my-qa.centrify.com,443,https://aal0793.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0793.my-qa.centrify.com/my?customerId=AAL0793&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0799.my-qa.centrify.com,,200,5434,aal0799.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0799.my-qa.centrify.com,443,https://aal0799.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0799.my-qa.centrify.com/my?customerId=AAL0799&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0802.my-qa.centrify.com,,200,5434,aal0802.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0802.my-qa.centrify.com,443,https://aal0802.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0802.my-qa.centrify.com/my?customerId=AAL0802&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0825.my-qa.centrify.com,,200,5434,aal0825.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0825.my-qa.centrify.com,443,https://aal0825.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0825.my-qa.centrify.com/my?customerId=AAL0825&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0827.my-qa.centrify.com,,200,5434,aal0827.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0827.my-qa.centrify.com,443,https://aal0827.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0827.my-qa.centrify.com/my?customerId=AAL0827&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0853.my-qa.centrify.com,,200,5434,aal0853.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0853.my-qa.centrify.com,443,https://aal0853.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0853.my-qa.centrify.com/my?customerId=AAL0853&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aal0927.my-qa.centrify.com,,200,5434,aal0927.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aal0927.my-qa.centrify.com,443,https://aal0927.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aal0927.my-qa.centrify.com/my?customerId=AAL0927&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0033.my-qa.centrify.com,,200,5434,aam0033.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0033.my-qa.centrify.com,443,https://aam0033.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0033.my-qa.centrify.com/my?customerId=AAM0033&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0036.my-qa.centrify.com,,200,5434,aam0036.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0036.my-qa.centrify.com,443,https://aam0036.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0036.my-qa.centrify.com/my?customerId=AAM0036&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0050.my-qa.centrify.com,,200,5434,aam0050.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0050.my-qa.centrify.com,443,https://aam0050.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0050.my-qa.centrify.com/my?customerId=AAM0050&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0051.my-qa.centrify.com,,200,5434,aam0051.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0051.my-qa.centrify.com,443,https://aam0051.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0051.my-qa.centrify.com/my?customerId=AAM0051&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0052.my-qa.centrify.com,,200,5434,aam0052.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0052.my-qa.centrify.com,443,https://aam0052.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0052.my-qa.centrify.com/my?customerId=AAM0052&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0053.my-qa.centrify.com,,200,5434,aam0053.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0053.my-qa.centrify.com,443,https://aam0053.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0053.my-qa.centrify.com/my?customerId=AAM0053&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0111.my-qa.centrify.com,,200,5434,aam0111.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0111.my-qa.centrify.com,443,https://aam0111.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0111.my-qa.centrify.com/my?customerId=AAM0111&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0111.my.centrify.com,,200,5432,aam0111.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aam0111.my.centrify.com,443,https://aam0111.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aam0111.my.centrify.com/my?customerId=AAM0111&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
aam0112.my-qa.centrify.com,,200,5434,aam0112.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0112.my-qa.centrify.com,443,https://aam0112.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0112.my-qa.centrify.com/my?customerId=AAM0112&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0113.my-qa.centrify.com,,200,5434,aam0113.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0113.my-qa.centrify.com,443,https://aam0113.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0113.my-qa.centrify.com/my?customerId=AAM0113&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0114.my-qa.centrify.com,,200,5434,aam0114.my-qa.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-07-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.my-qa.centrify.com, O=Delinea Inc, ST=California, C=US",*.my-qa.centrify.com,Delinea Inc,my-qa.centrify.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2022ff590a2bbe455ee1c5594e2053a4,82e76e9ae464fefc93a8c17ebc6ac6b6cecf3c87e27a6f07de99588bc864ac7d,True,ctls,aam0114.my-qa.centrify.com,443,https://aam0114.my-qa.centrify.com:443,https,GET,168.62.189.137,/,-1840324437,https://aam0114.my-qa.centrify.com/my?customerId=AAM0114&zsoInProg=true,168.62.189.137,HSTS,140,False,azure,,True,,text/html,
aam0115.my.centrify.com,,200,5432,aam0115.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.my.centrify.com,*.my.centrify.com,,my.centrify.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ab2548cc12991f02b07a7bebed1e952a,e6068e6c54f6eae287a71704b59224bca64b7f8faaf65623affcc31cd69db32e,True,ctls,aam0115.my.centrify.com,443,https://aam0115.my.centrify.com:443,https,GET,23.99.54.117,/,-1840324437,https://aam0115.my.centrify.com/my?customerId=AAM0115&zsoInProg=true,23.99.54.117,HSTS,140,False,azure,,True,,text/html,
aam0116.my.centrify.com,,410,,aam0116.my.centrify.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2020-07-13T00:00:00Z,2022-10-16T00:00:00Z,"CN=*.my.centrify.com, OU=IT, O=Centrify Corporation, L=Santa Clara, ST=California, C=US",*.my.centrify.com,Centrify Corporation,my.centrify.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5d08bde14f2ee30d60f15ea6fc19ad21,2cfec6e0a46af9343c0b890dc73e444d84a0db90b2cd27c4c6fd0b7f92165dfe,True,ctls,aam0116.my.centrify.com,443,https://aam0116.my.centrify.com:443,https,GET,52.21.56.174,/,-1840324437,https://aam0116.my.centrify.com/my,35.175.3.116,HSTS,1,False,,,,,,
