input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_wildcard_certificate,final_url,tls_subject_org_,tls_mismatched,tls_expired
force-multiplier.my.ncsc.gov.uk,MyNCSC,200,905,force-multiplier.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,force-multiplier.my.ncsc.gov.uk,cloudfront,443,https://force-multiplier.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,18.66.2.44,/,82507257,18.66.2.61,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
foroushii.my.ncsc.gov.uk,MyNCSC,200,905,foroushii.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,foroushii.my.ncsc.gov.uk,cloudfront,443,https://foroushii.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
forum.my.ncsc.gov.uk,MyNCSC,200,905,forum.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,forum.my.ncsc.gov.uk,cloudfront,443,https://forum.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.45,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
fr2p-vprxy-01a.my.ncsc.gov.uk,MyNCSC,200,905,fr2p-vprxy-01a.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fr2p-vprxy-01a.my.ncsc.gov.uk,cloudfront,443,https://fr2p-vprxy-01a.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fra02-prd-ctxfsv-01a.my.ncsc.gov.uk,MyNCSC,200,905,fra02-prd-ctxfsv-01a.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fra02-prd-ctxfsv-01a.my.ncsc.gov.uk,cloudfront,443,https://fra02-prd-ctxfsv-01a.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
fra02-prd-kfk-02b.my.ncsc.gov.uk,MyNCSC,200,905,fra02-prd-kfk-02b.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fra02-prd-kfk-02b.my.ncsc.gov.uk,cloudfront,443,https://fra02-prd-kfk-02b.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fra02-prd-zk-02a.my.ncsc.gov.uk,MyNCSC,200,905,fra02-prd-zk-02a.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fra02-prd-zk-02a.my.ncsc.gov.uk,cloudfront,443,https://fra02-prd-zk-02a.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,18.165.183.113,/,82507257,18.165.183.3,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
francois.my.ncsc.gov.uk,MyNCSC,200,905,francois.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,francois.my.ncsc.gov.uk,cloudfront,443,https://francois.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
frgn11-1.my.ncsc.gov.uk,MyNCSC,200,905,frgn11-1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,frgn11-1.my.ncsc.gov.uk,cloudfront,443,https://frgn11-1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.123,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fspm-75-71.my.ncsc.gov.uk,MyNCSC,200,905,fspm-75-71.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fspm-75-71.my.ncsc.gov.uk,cloudfront,443,https://fspm-75-71.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
ftpb1boot.my.ncsc.gov.uk,MyNCSC,200,905,ftpb1boot.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,ftpb1boot.my.ncsc.gov.uk,cloudfront,443,https://ftpb1boot.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://fonts.gstatic.com,True,,,,
fue.my.ncsc.gov.uk,MyNCSC,200,905,fue.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fue.my.ncsc.gov.uk,cloudfront,443,https://fue.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fw-d-1-ge-0-0-ext.my.ncsc.gov.uk,MyNCSC,200,905,fw-d-1-ge-0-0-ext.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fw-d-1-ge-0-0-ext.my.ncsc.gov.uk,cloudfront,443,https://fw-d-1-ge-0-0-ext.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fxe-1-2-1.my.ncsc.gov.uk,MyNCSC,200,905,fxe-1-2-1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fxe-1-2-1.my.ncsc.gov.uk,cloudfront,443,https://fxe-1-2-1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.98,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
fy2.my.ncsc.gov.uk,MyNCSC,200,905,fy2.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,fy2.my.ncsc.gov.uk,cloudfront,443,https://fy2.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
gbibp9ph1--yellowicen7.my.ncsc.gov.uk,MyNCSC,200,905,gbibp9ph1--yellowicen7.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gbibp9ph1--yellowicen7.my.ncsc.gov.uk,cloudfront,443,https://gbibp9ph1--yellowicen7.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
gcp-cmslinkoceania-exchangedns.my.ncsc.gov.uk,MyNCSC,200,905,gcp-cmslinkoceania-exchangedns.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcp-cmslinkoceania-exchangedns.my.ncsc.gov.uk,cloudfront,443,https://gcp-cmslinkoceania-exchangedns.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
gcp-etccollege.my.ncsc.gov.uk,MyNCSC,200,905,gcp-etccollege.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcp-etccollege.my.ncsc.gov.uk,cloudfront,443,https://gcp-etccollege.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.123,/,82507257,52.222.214.45,HSTS,1,False,True,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
gcp-newgcplbmiembros.my.ncsc.gov.uk,MyNCSC,200,905,gcp-newgcplbmiembros.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcp-newgcplbmiembros.my.ncsc.gov.uk,cloudfront,443,https://gcp-newgcplbmiembros.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,https://www.google-analytics.com,True,,,,
gcp66-196-83-128-bf1.my.ncsc.gov.uk,MyNCSC,200,905,gcp66-196-83-128-bf1.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcp66-196-83-128-bf1.my.ncsc.gov.uk,cloudfront,443,https://gcp66-196-83-128-bf1.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.98,/,82507257,52.222.214.84,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
gcparchive-vpn.my.ncsc.gov.uk,MyNCSC,200,905,gcparchive-vpn.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcparchive-vpn.my.ncsc.gov.uk,cloudfront,443,https://gcparchive-vpn.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,https://fonts.gstatic.com,True,,,,
gcpnode.my.ncsc.gov.uk,MyNCSC,200,905,gcpnode.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcpnode.my.ncsc.gov.uk,cloudfront,443,https://gcpnode.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.123,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
gcpprivate-reposstart-clients.my.ncsc.gov.uk,MyNCSC,200,905,gcpprivate-reposstart-clients.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gcpprivate-reposstart-clients.my.ncsc.gov.uk,cloudfront,443,https://gcpprivate-reposstart-clients.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
ge1-2-bas1-1-apx.my.ncsc.gov.uk,MyNCSC,200,905,ge1-2-bas1-1-apx.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,ge1-2-bas1-1-apx.my.ncsc.gov.uk,cloudfront,443,https://ge1-2-bas1-1-apx.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,18.165.183.3,/,82507257,18.165.183.55,HSTS,1,False,True,https://fonts.gstatic.com,True,,,,
genius-download-3.my.ncsc.gov.uk,MyNCSC,200,905,genius-download-3.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,genius-download-3.my.ncsc.gov.uk,cloudfront,443,https://genius-download-3.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.84,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
genp.my.ncsc.gov.uk,MyNCSC,200,905,genp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,genp.my.ncsc.gov.uk,cloudfront,443,https://genp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
gi1-9-9-7.my.ncsc.gov.uk,MyNCSC,200,905,gi1-9-9-7.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gi1-9-9-7.my.ncsc.gov.uk,cloudfront,443,https://gi1-9-9-7.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.123,HSTS,1,False,True,https://fonts.gstatic.com,True,,,,
global-ad-intl-pri-alisgp.my.ncsc.gov.uk,MyNCSC,200,905,global-ad-intl-pri-alisgp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,global-ad-intl-pri-alisgp.my.ncsc.gov.uk,cloudfront,443,https://global-ad-intl-pri-alisgp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://production-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
global-ad-zilivideo-pri-alisgp.my.ncsc.gov.uk,MyNCSC,200,905,global-ad-zilivideo-pri-alisgp.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,global-ad-zilivideo-pri-alisgp.my.ncsc.gov.uk,cloudfront,443,https://global-ad-zilivideo-pri-alisgp.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.45,HSTS,1,False,True,https://stage-asset-upload.s3.eu-west-1.amazonaws.com,True,,,,
globalcatalog.my.ncsc.gov.uk,MyNCSC,200,905,globalcatalog.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,globalcatalog.my.ncsc.gov.uk,cloudfront,443,https://globalcatalog.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.84,/,82507257,52.222.214.98,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
glovej.my.ncsc.gov.uk,MyNCSC,200,905,glovej.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,glovej.my.ncsc.gov.uk,cloudfront,443,https://glovej.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,https://www.google-analytics.com,True,,,,
gnavi.my.ncsc.gov.uk,MyNCSC,200,905,gnavi.my.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=hub.service.ncsc.gov.uk,hub.service.ncsc.gov.uk,*.hub.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0556c796612f50e88d785bacdf264b07,e471c25f77bbbc62b70cdb1eb9ec298b0723eb9b384f442a6b3ed5a21ab6ff8d,ctls,gnavi.my.ncsc.gov.uk,cloudfront,443,https://gnavi.my.ncsc.gov.uk:443,https,AmazonS3,text/html,GET,52.222.214.45,/,82507257,52.222.214.98,HSTS,1,False,True,https://fonts.googleapis.com,True,,,,
