input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,cdn_name,webserver,tech_,cdn,tls_subject_org_,csp_domains_,final_url
naga-cb-8.next.nos.nl,,503,2503,naga-cb-8.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,naga-cb-8.next.nos.nl,443,https://naga-cb-8.next.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
nagiosmon-m03.api.nos.nl,,503,2503,nagiosmon-m03.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nagiosmon-m03.api.nos.nl,443,https://nagiosmon-m03.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
nagiosxi.api.nos.nl,,503,2503,nagiosxi.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nagiosxi.api.nos.nl,443,https://nagiosxi.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
ncp-gw-sports.api.nos.nl,,503,2503,ncp-gw-sports.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ncp-gw-sports.api.nos.nl,443,https://ncp-gw-sports.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
ndpreps.api.nos.nl,,503,2503,ndpreps.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ndpreps.api.nos.nl,443,https://ndpreps.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
ne1-1.api.nos.nl,,503,2503,ne1-1.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ne1-1.api.nos.nl,443,https://ne1-1.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
need.api.nos.nl,,503,2503,need.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,need.api.nos.nl,443,https://need.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
neptun-fabernovel-dreseller.api.nos.nl,,503,2503,neptun-fabernovel-dreseller.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,neptun-fabernovel-dreseller.api.nos.nl,443,https://neptun-fabernovel-dreseller.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
netadm.kennasecurity.com,,404,,netadm.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,netadm.kennasecurity.com,443,https://netadm.kennasecurity.com:443,https,,GET,143.204.98.87,/,-382873059,143.204.98.15,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
network-configstorebackups-www-test.api.nos.nl,,503,2503,network-configstorebackups-www-test.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,network-configstorebackups-www-test.api.nos.nl,443,https://network-configstorebackups-www-test.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
new-elasticbeanstalkengineeringv2.api.nos.nl,,503,2503,new-elasticbeanstalkengineeringv2.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,new-elasticbeanstalkengineeringv2.api.nos.nl,443,https://new-elasticbeanstalkengineeringv2.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
new-new-corp.api.nos.nl,,503,2503,new-new-corp.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,new-new-corp.api.nos.nl,443,https://new-new-corp.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
newdebugdeveloperextranet-database-officebackups-domain.api.nos.nl,,503,2503,newdebugdeveloperextranet-database-officebackups-domain.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,newdebugdeveloperextranet-database-officebackups-domain.api.nos.nl,443,https://newdebugdeveloperextranet-database-officebackups-domain.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
newindirect.api.nos.nl,,503,2503,newindirect.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,newindirect.api.nos.nl,443,https://newindirect.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
neworderaos.kennasecurity.com,Cisco,200,7972,neworderaos.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderaos.kennasecurity.com,443,https://neworderaos.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderaos.kennasecurity.com/users/sign_in
neworderbayport.kennasecurity.com,Cisco,200,7972,neworderbayport.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderbayport.kennasecurity.com,443,https://neworderbayport.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderbayport.kennasecurity.com/users/sign_in
newordercenseo.kennasecurity.com,Cisco,200,7972,newordercenseo.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordercenseo.kennasecurity.com,443,https://newordercenseo.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordercenseo.kennasecurity.com/users/sign_in
neworderclubtravel.kennasecurity.com,Cisco,200,7972,neworderclubtravel.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderclubtravel.kennasecurity.com,443,https://neworderclubtravel.kennasecurity.com:443,https,text/html,GET,143.204.98.106,/,-382873059,143.204.98.15,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderclubtravel.kennasecurity.com/users/sign_in
newordercomair.kennasecurity.com,Cisco,200,7972,newordercomair.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordercomair.kennasecurity.com,443,https://newordercomair.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-382873059,143.204.98.106,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordercomair.kennasecurity.com/users/sign_in
neworderdrd.kennasecurity.com,Cisco,200,7972,neworderdrd.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderdrd.kennasecurity.com,443,https://neworderdrd.kennasecurity.com:443,https,text/html,GET,143.204.98.106,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderdrd.kennasecurity.com/users/sign_in
neworderfinglobal.kennasecurity.com,Cisco,200,7972,neworderfinglobal.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderfinglobal.kennasecurity.com,443,https://neworderfinglobal.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.106,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderfinglobal.kennasecurity.com/users/sign_in
neworderlifehealth.kennasecurity.com,Cisco,200,7972,neworderlifehealth.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,neworderlifehealth.kennasecurity.com,443,https://neworderlifehealth.kennasecurity.com:443,https,text/html,GET,143.204.98.106,/,-382873059,143.204.98.87,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://neworderlifehealth.kennasecurity.com/users/sign_in
newordermidas.kennasecurity.com,Cisco,200,7972,newordermidas.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordermidas.kennasecurity.com,443,https://newordermidas.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.103,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordermidas.kennasecurity.com/users/sign_in
newordermorecorp.kennasecurity.com,Cisco,200,7972,newordermorecorp.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordermorecorp.kennasecurity.com,443,https://newordermorecorp.kennasecurity.com:443,https,text/html,GET,143.204.98.15,/,-382873059,143.204.98.106,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordermorecorp.kennasecurity.com/users/sign_in
newordernetcare.kennasecurity.com,Cisco,200,7972,newordernetcare.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordernetcare.kennasecurity.com,443,https://newordernetcare.kennasecurity.com:443,https,text/html,GET,143.204.98.106,/,-382873059,143.204.98.87,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordernetcare.kennasecurity.com/users/sign_in
newordersaicb.kennasecurity.com,Cisco,200,7972,newordersaicb.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,newordersaicb.kennasecurity.com,443,https://newordersaicb.kennasecurity.com:443,https,text/html,GET,143.204.98.106,/,-382873059,143.204.98.15,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://newordersaicb.kennasecurity.com/users/sign_in
nexus-artifactory-docker-proxy.api.nos.nl,,503,2503,nexus-artifactory-docker-proxy.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nexus-artifactory-docker-proxy.api.nos.nl,443,https://nexus-artifactory-docker-proxy.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
nftp176-webproxy.api.nos.nl,,503,2503,nftp176-webproxy.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nftp176-webproxy.api.nos.nl,443,https://nftp176-webproxy.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
ngm0kma0.api.nos.nl,,503,2503,ngm0kma0.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,ngm0kma0.api.nos.nl,443,https://ngm0kma0.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
niffler2.api.nos.nl,,503,2503,niffler2.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,niffler2.api.nos.nl,443,https://niffler2.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
nix1.api.nos.nl,,503,2503,nix1.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nix1.api.nos.nl,443,https://nix1.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
nknkstatic.api.nos.nl,,503,2503,nknkstatic.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,nknkstatic.api.nos.nl,443,https://nknkstatic.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
nmc.nos.nl,,200,148,nmc.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,CN=nmc.nos.nl,nmc.nos.nl,nmc4.nos.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,4dac8cbf41a120789d89b07e5026e0fc,cb6e742e989543c76aa96c20202612922d3a1777d20e25152abe8016bcf53715,,ctls,nmc.nos.nl,443,https://nmc.nos.nl:443,https,text/html,GET,145.58.19.133,/,1631801191,145.58.19.133,9,False,Sectigo Limited,,Microsoft-IIS/10.0,Windows Server,,,https://*.rtvdrenthe.nl,
nmc3.nos.nl,,200,148,nmc3.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,CN=nmc.nos.nl,nmc.nos.nl,nmc4.nos.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,4dac8cbf41a120789d89b07e5026e0fc,cb6e742e989543c76aa96c20202612922d3a1777d20e25152abe8016bcf53715,,ctls,nmc3.nos.nl,443,https://nmc3.nos.nl:443,https,text/html,GET,145.58.19.133,/,1631801191,145.58.19.133,9,False,Sectigo Limited,,Microsoft-IIS/10.0,Windows Server,,,https://*.rtvdrenthe.nl,
nmc4.nos.nl,NOS Media Cloud,200,1364,nmc4.nos.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,CN=nmc.nos.nl,nmc.nos.nl,nmc4.nos.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,4dac8cbf41a120789d89b07e5026e0fc,cb6e742e989543c76aa96c20202612922d3a1777d20e25152abe8016bcf53715,,ctls,nmc4.nos.nl,443,https://nmc4.nos.nl:443,https,text/html,GET,145.58.19.133,/,-1682242745,145.58.19.133,41,False,Sectigo Limited,,Microsoft-IIS/10.0,Windows Server,,,https://*.nos.nl,
northeast.api.nos.nl,,503,2503,northeast.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,northeast.api.nos.nl,443,https://northeast.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
notary-harbor.api.nos.nl,,503,2503,notary-harbor.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,notary-harbor.api.nos.nl,443,https://notary-harbor.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
notification-cqaws.api.nos.nl,,503,2503,notification-cqaws.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,notification-cqaws.api.nos.nl,443,https://notification-cqaws.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
