input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_subject_org_,tech_,cdn_name,cdn,tls_mismatched,tls_wildcard_certificate,final_url,tls_self_signed
aribacloud-gb.spe.sony.com,400 Bad Request,400,226,aribacloud-gb.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,aribacloud-gb.spe.sony.com,443,https://aribacloud-gb.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://aribacloud-gb.spe.sony.com:/siteminderagent/forms/aribacloudgb/login.fcc?TYPE=33554432&REALMOID=06-000f0a06-f41c-1c52-804c-c414adfbf0d1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2faribacloudgb%2ejsp%3fSPID%3dhttp%3a%2f%2fSonyPicturesEntertainment--Child%2eprocurement%2eariba%2ecom%2f%3fguidedbuyredirect%3dtrue%26SMPORTALURL%3dhttps-%3A-%2F-%2Faribacloud--gb%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d113e4044--4457e007--e6af2803--e305aa80--a63f3e30--82cd,
aribacloud-up.spe.sony.com,400 Bad Request,400,226,aribacloud-up.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,aribacloud-up.spe.sony.com,443,https://aribacloud-up.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://aribacloud-up.spe.sony.com:/siteminderagent/forms/aribacloudup/login.fcc?TYPE=33554432&REALMOID=06-00054a87-2c12-1abe-acb0-c414adfbf071&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2faribacloud--up%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2faribacloudup%2ejsp%3fSPID%3dhttp%3a%2f%2fSonyPicturesEntertainment%2eprocurement%2eariba%2ecom%26SMPORTALURL%3dhttps-%3A-%2F-%2Faribacloud--up%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d15efba28--8fa4e06b--038705db--af40e6e7--c5e16115--c95,
aribacloud.spe.sony.com,400 Bad Request,400,226,aribacloud.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,aribacloud.spe.sony.com,443,https://aribacloud.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://aribacloud.spe.sony.com:/siteminderagent/forms/aribacloud/login.fcc?TYPE=33554432&REALMOID=06-000bccbd-2c12-1abe-acb0-c414adfbf071&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2faribacloud%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2faribacloud%2ejsp%3fSPID%3dhttp%3a%2f%2fSonyPicturesEntertainment--Child%2eprocurement%2eariba%2ecom%26SMPORTALURL%3dhttps-%3A-%2F-%2Faribacloud%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3da83af146--b26c738f--3c62bfc8--020824be--a14a9be1--5c4,
asap.spe.sony.com,,200,84,asap.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-07T00:00:00Z,2023-09-06T23:59:59Z,"CN=extaz.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extaz.spe.sony.com,www.scornow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7aee14be74088b620ec5e690190a4618,eeb55664f8cb7a87eb21a2583b2cbfa53d56716311f0d9e784fd7cc1480dec5e,ctls,asap.spe.sony.com,443,https://asap.spe.sony.com:443,https,Apache,text/html,GET,35.160.97.64,/,487366235,35.165.155.81,2,False,,"Sony Pictures Entertainment, Inc.",Apache,,,,,,
asp01.gms.spe.sony.com,401 Unauthorized,401,381,asp01.pmc.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-15T00:00:00Z,2023-09-22T23:59:59Z,"CN=asp01.pmc.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",asp01.pmc.spe.sony.com,asp01.pmc.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a87d371b92de8554ceaaa323762423b6,cc0921ebe2d8c08e7e95c42a277450d0e7a038ff7e1a4d789cb13fd871d6a8b7,ctls,asp01.pmc.spe.sony.com,443,https://asp01.gms.spe.sony.com:443,https,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,text/html,GET,208.84.227.90,/,-392200610,208.84.227.90,13,False,,"Sony Pictures Entertainment, Inc.",OpenSSL:1.0.2k,,,,,https://asp01.pmc.spe.sony.com/aspera/user,
asp01.pmc.spe.sony.com,401 Unauthorized,401,381,asp01.pmc.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-15T00:00:00Z,2023-09-22T23:59:59Z,"CN=asp01.pmc.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",asp01.pmc.spe.sony.com,asp01.pmc.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a87d371b92de8554ceaaa323762423b6,cc0921ebe2d8c08e7e95c42a277450d0e7a038ff7e1a4d789cb13fd871d6a8b7,ctls,asp01.pmc.spe.sony.com,443,https://asp01.pmc.spe.sony.com:443,https,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,text/html,GET,208.84.227.90,/,-392200610,208.84.227.90,13,False,,"Sony Pictures Entertainment, Inc.",OpenSSL:1.0.2k,,,,,https://asp01.pmc.spe.sony.com/aspera/user,
au.vpn.sie.sony.com,Pre Sign-In Notification,200,4469,au.vpn.sie.sony.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,2022-07-28T00:00:00Z,2023-07-28T23:59:59Z,"CN=au.vpn.sie.sony.com, O=Sony Interactive Entertainment LLC, L=San Mateo, ST=California, C=US",au.vpn.sie.sony.com,au.vpn.sie.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,37d21cc0b31cdd4fcd7922a69cfcb501,10b8d3adce2d2f5ce9f12a3ecfeb1cd4cef2b79a4ef8abb5cf313d0a39929ba4,ctls,au.vpn.sie.sony.com,443,https://au.vpn.sie.sony.com:443,https,,text/html,GET,69.36.135.162,/,-350441377,69.36.135.162,108,False,,Sony Interactive Entertainment LLC,HSTS,,,,,https://au.vpn.sie.sony.com/dana-na/auth/url_BJ5gqu9Gjx7PxRUc/welcome.cgi,
auth.id.acm.account.sony.com,,200,13,auth.id.acm.account.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-03T00:00:00Z,2024-06-01T23:59:59Z,"CN=signin.id.acm.account.sony.com, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",signin.id.acm.account.sony.com,locatone.id.acm.account.sony.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8d0a100c34587ba0c27de925d597f7c1,564cf238978493e4c4106ec29ee0d3043c266c014a1a6f68237646bf89297422,ctls,auth.id.acm.account.sony.com,443,https://auth.id.acm.account.sony.com:443,https,,application/json,GET,23.36.239.196,/,1494302000,23.36.239.196,1,False,,"Akamai Technologies, Inc.",HSTS,,,,,,
aws-preview-production-pdp.sony.com,Access Denied,403,297,aws-preview-production-pdp.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-23T03:44:52Z,2023-09-21T03:44:51Z,CN=preview-production-pdp.sony.co.uk,preview-production-pdp.sony.co.uk,uat-global.sony.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f54ab3f38536dbd794e473e045323f5a,01339c65c9d0bc110546ea9f3a522ad4fe212dc0e9806d17ba4548ccb480d3e2,ctls,aws-preview-production-pdp.sony.com,443,https://aws-preview-production-pdp.sony.com:443,https,AkamaiGHost,text/html,GET,104.102.53.180,/,-520481364,2a02:26f0:480:5b4::3ec6,10,False,,,,,,,,,
bebanjo-qa.spe.sony.com,,401,176,ssoext-qa.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-05-31T23:59:59Z,"CN=ssoext-qa.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext-qa.spe.sony.com,archibus-qa.spe.sony.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,5f39db8c76554074497e72b58ba3eeda,1b0a414d58d0c8b216fa2d9eab537ff14068ea3159ee95da7686d0637b0792f1,ctls,ssoext-qa.spe.sony.com,443,https://bebanjo-qa.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.55,/,-1413945807,173.251.241.55,1,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext-qa.spe.sony.com/siteminderagent/Kerberos/creds.kcc?&SMAGENTNAME=-SM-fS8%2bmzOLW1ZqOXBshS2gTUN%2beLPpdBcrLm1hoCoEqPcuckNKCoq361%2fTy6u%2fMWyh&TARGET=-SM-HTTPS%3a%2f%2fssoext--qa%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fbebanjo%2ejsp%3fSPID%3dhttps%3a%2f%2fstaging--id%2ebebanjo%2enet%26SMPORTALURL%3du4TLRIJlnxoHwczHu3ClhMMZBOlsHy42ifWnh08jQMr8IVIxcxm5Xw12Ns5iZP8oVH0NuRrSUcHdkEGlHZ2rh0LXExkz6CryY63e-%2BPvt5JyIJvnMOEj1robaEab8CmL-%2B%26SAMLTRANSACTIONID%3d24720a16--03cda4be--3d0383a5--9702bed6--c8d7e5f8--bd7,
bebanjo.spe.sony.com,,401,176,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://bebanjo.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1413945807,173.251.241.56,1,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com/siteminderagent/Kerberos/creds.kcc?&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2fbebanjo%2ejsp%3fSPID%3dhttps%3a%2f%2fid%2ebebanjo%2enet%2f%26SMPORTALURL%3dhttps-%3A-%2F-%2Fssoext%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3dc549785d--79fdfbaf--e1f4f929--48e352ca--dc9e79d8--a1,
benefits.spe.sony.com,,401,176,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://benefits.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1413945807,173.251.241.56,1,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com/siteminderagent/Kerberos/creds.kcc?&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fredirectjsp%2fbSwift%2ejsp%3fSPID%3dsecure%2ebswift%2ecom%26SMPORTALURL%3dhttps-%3A-%2F-%2Fssoext%2espe%2esony%2ecom-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d7766a1af--a330741c--16046a68--61463460--a0fb9728--17,
ber.vpn.sie.sony.com,Login,200,4126,ber.vpn.sie.sony.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ber.vpn.sie.sony.com, O=Sony Interactive Entertainment LLC, L=San Mateo, ST=California, C=US",ber.vpn.sie.sony.com,ber.vpn.sie.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,481d37efba6b6155f217584e6dcb17f1,7eb592f2ce46e13b9759ad7454180b0116b98ab28fc09c3c472d5a9a06c3e39e,ctls,ber.vpn.sie.sony.com,80,http://ber.vpn.sie.sony.com:80,http,,text/html,GET,185.48.97.3,/,-1189882634,185.48.97.3,118,False,,Sony Interactive Entertainment LLC,HSTS,,,,,https://ber.vpn.sie.sony.com/dana-na/auth/url_default/welcome.cgi,
beta.sony.com,Invalid URL,400,207,beta.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-05-31T05:02:38Z,2022-08-29T05:02:37Z,CN=beta.sony.com,beta.sony.com,beta.sonylatvija.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e7897db7df9ba5e7c33a94f65a0d2dd6,d148868e6b64778e363052c268471f1351293c5d69f6301142470cc726a30cee,ctls,beta.sony.com,443,https://beta.sony.com:443,https,AkamaiGHost,text/html,GET,2.16.187.35,/,-443965799,2a02:26f0:1700:11::b856:6792,8,False,,,,,,,,,
blog.sony.com,Sony Corporation of America Press Releases,200,174522,www.sony.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-20T00:00:00Z,2024-01-20T23:59:59Z,"CN=www.sony.co.uk, O=Sony Global Solutions Inc., L=Minato-ku, ST=Tokyo, C=JP",www.sony.co.uk,www.sonylatvija.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d757805d212efa76cd2659ba3dcf71c0,286c5ddd18c207487fbf2e97ad0ac08d28016aaf1e267d46e7d3dbcad1f3647c,ctls,www.sony.com,443,https://blog.sony.com:443,https,Apache,text/html,GET,54.85.166.70,/,-29944354,44.210.216.122,3644,False,*.zingtree.com,Sony Global Solutions Inc.,Java,,,,,https://www.sony.com:443/content/sony/en/en_us/SCA/company-news/press-releases.html,
br.esupport.sony.com,,200,2692,br.esupport.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=br.esupport.sony.com, O=Sony Corporation Of America, L=New York, ST=New York, C=US",br.esupport.sony.com,br.esupport.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c09c47d252fdffc9dbf8d3ef91b0635b,11224f465781ad4529e113449002157a53bb1775ddd2e44a2a9de56fdd5120bd,ctls,br.esupport.sony.com,443,https://br.esupport.sony.com:443,https,sfdcedge,text/html,GET,85.222.140.13,/,1433417005,85.222.140.10,24,False,,Sony Corporation Of America,Salesforce,,,,,https://br.esupport.sony.com/support/,
c2focus.spe.sony.com,,200,86,c2focus.spe.sony.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-06T00:00:00Z,2023-09-06T23:59:59Z,"CN=extazwaf.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",extazwaf.spe.sony.com,smartengine.spe.sony.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8921bdc253554fed3308c1b6f816e8fa,39abedf21df9b8aa5c6912725d25fc9cbddeaa77e94a06f016e865232a29d88f,ctls,c2focus.spe.sony.com,443,https://c2focus.spe.sony.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux),text/html,GET,54.148.153.69,/,487366235,54.70.104.163,3,False,,"Sony Pictures Entertainment, Inc.",Red Hat,,,,,,
c2ust.spe.sony.com,400 Bad Request,400,226,ssoext.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-27T00:00:00Z,2023-11-11T23:59:59Z,"CN=ssoext.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext.spe.sony.com,fcm-china.spe.sony.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,1ce2c14f3a21bf8afef2329c32f0c5cd,21dfb14fbd4633aa2e913dc31d380f02a4c84b1c471badc8b9e27d5a11a85489,ctls,ssoext.spe.sony.com,443,https://c2ust.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.56,/,-1160811950,173.251.241.56,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://ssoext.spe.sony.com:/siteminderagent/forms/c2ust2fa/login.fcc?TYPE=33554432&REALMOID=06-000442f7-5401-178f-bc6d-c414adfba0ae&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-PpqudUF9hQyAftismaR3V1vbVzIw2kRLW2wwqkPGuNXL0A%2fpxRaRaYKRKbVIILXX&TARGET=-SM-HTTPS%3a%2f%2fssoext%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fc2ust2fa%2ejsp%3fSPID%3dhttps%3a%2f%2fspe%2ec2c%2econcept2alize%2ecom%2fscripttracker%2f%26SMPORTALURL%3dNWajGq0cu8N1wdCTLcyv53BgDYFaVmMXTJ-%2BoCnWJCXvGJ9LKpxjaHCxrBGu8DT7GaFM75j11EN0AWDjdo9-%2BE95CippsOpEQChkQn26-%2BTdR6huJqj9bUy7GfAymcwoXDs%26SAMLTRANSACTIONID%3d1092ff59--c4c90db4--73be8091--b4d175af--bac7fd66--5f8,
c2ust2dp-qa.spe.sony.com,400 Bad Request,400,226,c2ust2dp-qa.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-05-31T23:59:59Z,"CN=ssoext-qa.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext-qa.spe.sony.com,archibus-qa.spe.sony.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,5f39db8c76554074497e72b58ba3eeda,1b0a414d58d0c8b216fa2d9eab537ff14068ea3159ee95da7686d0637b0792f1,ctls,c2ust2dp-qa.spe.sony.com,443,https://c2ust2dp-qa.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.55,/,-1160811950,173.251.241.55,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://c2ust2dp-qa.spe.sony.com:/siteminderagent/forms/c2-ust2dp/login.fcc?TYPE=33554432&REALMOID=06-000e90f4-e7f1-1cf4-890c-002a0ac200e2&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-fS8%2bmzOLW1ZqOXBshS2gTUN%2beLPpdBcrLm1hoCoEqPcuckNKCoq361%2fTy6u%2fMWyh&TARGET=-SM-HTTPS%3a%2f%2fssoext--qa%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fc2--ust2dp%2ejsp%3fSPID%3dhttps%3a%2f%2fuat2%2espe%2ec2c%2econcept2alize%2ecom%2fdealpoint%2f%26SMPORTALURL%3dtKZ6UznNTPnRCJ-%2BKuXT7hvAYUq-%2ByumHe8eQHVwqJ77Nok3rlGd1hLdeuetiYBV5hzMXP8IngEkGpXWDJ6RQx5FlP-%2Bh55QPuY1Zn34qTKI3iLMVIi7LR3YxhsOFH2S85A%26SAMLTRANSACTIONID%3d15d41347--017c515d--2425fdd7--64056cf4--22f901ad--fb,
c2ust3-qa.spe.sony.com,400 Bad Request,400,226,c2ust3-qa.spe.sony.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T00:00:00Z,2024-05-31T23:59:59Z,"CN=ssoext-qa.spe.sony.com, O=Sony Pictures Entertainment\, Inc., L=Culver City, ST=California, C=US",ssoext-qa.spe.sony.com,archibus-qa.spe.sony.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,5f39db8c76554074497e72b58ba3eeda,1b0a414d58d0c8b216fa2d9eab537ff14068ea3159ee95da7686d0637b0792f1,ctls,c2ust3-qa.spe.sony.com,443,https://c2ust3-qa.spe.sony.com:443,https,Apache/2.4.56 (Unix) OpenSSL/1.0.2zh-fips-dev mod_jk/1.2.48,text/html,GET,173.251.241.55,/,-1160811950,173.251.241.55,9,False,,"Sony Pictures Entertainment, Inc.",mod_jk:1.2.48,,,,,https://c2ust3-qa.spe.sony.com:/siteminderagent/forms/c2-ust3/login.fcc?TYPE=33554432&REALMOID=06-000aeae2-251b-1a57-a1d0-002a0ac2f061&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-fS8%2bmzOLW1ZqOXBshS2gTUN%2beLPpdBcrLm1hoCoEqPcuckNKCoq361%2fTy6u%2fMWyh&TARGET=-SM-HTTPS%3a%2f%2fc2ust3--qa%2espe%2esony%2ecom%2faffwebservices%2fsecure%2fsecureredirect%2fc2--ust3%2ejsp%3fSPID%3dhttps%3a%2f%2fuat3%2espe%2ec2c%2econcept2alize%2ecom%2fscripttracker%2f%26SMPORTALURL%3diMg5-%2FpZMqREp780cjxFzONyg8RXqrI8uwGnZIRUa1IDKh-%2Bqv0MEfApJN6X4t6tvUYbc2W75TToDJ0kiFzSY-%2BDuwtSnbbmyKUjlaBfbdC0VkkykQfBCBob40P29abGz-%2Fx%26SAMLTRANSACTIONID%3d245dc275--1d3848d7--f3cdf2ab--4973dd5f--cef25140--ce,
