input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_expired,tls_mismatched,content_type,tech_,tls_self_signed,cdn_name,cdn,webserver,final_url
assets-wiki-backups-www-test.m2m.telefonica.de,Automatische Weiterleitung,200,702,assets-wiki-backups-www-test.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,assets-wiki-backups-www-test.m2m.telefonica.de,443,https://assets-wiki-backups-www-test.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
assetsusers-chefexchangecontainer-www-test.m2m.telefonica.de,Automatische Weiterleitung,200,702,assetsusers-chefexchangecontainer-www-test.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,assetsusers-chefexchangecontainer-www-test.m2m.telefonica.de,443,https://assetsusers-chefexchangecontainer-www-test.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
assumpta.m2m.telefonica.de,Automatische Weiterleitung,200,702,assumpta.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,assumpta.m2m.telefonica.de,443,https://assumpta.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
atl-p-rdwb-01b.m2m.telefonica.de,Automatische Weiterleitung,200,702,atl-p-rdwb-01b.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,atl-p-rdwb-01b.m2m.telefonica.de,443,https://atl-p-rdwb-01b.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
atl-prd-ca-01c.m2m.telefonica.de,Automatische Weiterleitung,200,702,atl-prd-ca-01c.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,atl-prd-ca-01c.m2m.telefonica.de,443,https://atl-prd-ca-01c.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
atl-prd-iqre-01b.m2m.telefonica.de,Automatische Weiterleitung,200,702,atl-prd-iqre-01b.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,atl-prd-iqre-01b.m2m.telefonica.de,443,https://atl-prd-iqre-01b.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
atl-prd-lsgbld-01b.m2m.telefonica.de,Automatische Weiterleitung,200,702,atl-prd-lsgbld-01b.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,atl-prd-lsgbld-01b.m2m.telefonica.de,443,https://atl-prd-lsgbld-01b.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
aufladen.ayyildiz.de,AY YILDIZ,200,114487,aufladen.ayyildiz.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-11-25T23:59:59Z,CN=aufladen.ayyildiz.de,aufladen.ayyildiz.de,,www.aufladen.ayyildiz.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,73cf3e9ff04e5ac343c79f749145730d,ec3d36c2e6c0aa455487c968343ebb18f50f8808b1c9f836de67ca05353814b1,,ctls,aufladen.ayyildiz.de,443,https://aufladen.ayyildiz.de:443,https,GET,13.225.78.85,/,-554682530,13.225.78.115,2787,False,https://*.google-analytics.com,,,text/html,React,,cloudfront,True,CloudFront,https://aufladen.ayyildiz.de/de/shop/topup/ayyildiz
aura-genesys-connector.int.4pls.telefonica.de,401 Authorization Required,401,172,aura-genesys-connector.int.4pls.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-12T00:00:00Z,2024-05-14T23:59:59Z,"CN=aura-genesys-connector.int.4pls.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",aura-genesys-connector.int.4pls.telefonica.de,Telefónica Germany GmbH & Co. OHG,aura-genesys-connector.int.4pls.telefonica.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a2a5d01f2528865b4f742c99147bc6f0,ffbb8ecb7f08e26608ef7a608f45973633e3be0d665a983597caedadef795323,,ctls,aura-genesys-connector.int.4pls.telefonica.de,443,https://aura-genesys-connector.int.4pls.telefonica.de:443,https,GET,20.54.37.102,/,-1710455754,20.54.37.102,8,False,,,,text/html,HSTS,,azure,True,,
aura-login-link-shortener.int.4pls.telefonica.de,,404,152,aura-login-link-shortener.int.4pls.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-12T00:00:00Z,2024-05-14T23:59:59Z,"CN=aura-login-link-shortener.int.4pls.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",aura-login-link-shortener.int.4pls.telefonica.de,Telefónica Germany GmbH & Co. OHG,aura-login-link-shortener.int.4pls.telefonica.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ee3358464068e7e3187802bded51f6ab,31dbbcdce14788b3465dbc0f6f1ab87e77c5989027c443279761aaaeb0900215,,ctls,aura-login-link-shortener.int.4pls.telefonica.de,443,https://aura-login-link-shortener.int.4pls.telefonica.de:443,https,GET,20.54.37.102,/,-578149809,20.54.37.102,1,False,,,,text/html,Node.js,,azure,True,,
aura-login-link-shortener.pre.4pls.telefonica.de,404 Not Found,404,548,aura-login-link-shortener.pre.4pls.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-06T16:22:32Z,2023-11-06T16:22:32Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,00ab4673ea30680bf5820ab72bdac26d,d3f89d830c00f5d9cf646961242d8aaab24324c867a37c7b7bf259259f8d14fa,,ctls,aura-login-link-shortener.pre.4pls.telefonica.de,443,https://aura-login-link-shortener.pre.4pls.telefonica.de:443,https,GET,51.124.64.16,/,566218143,51.124.64.16,14,False,,,True,text/html,HSTS,True,azure,True,,
aura-rasa-connector.int.4pls.telefonica.de,403 Forbidden,403,146,aura-rasa-connector.int.4pls.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-12T00:00:00Z,2024-05-14T23:59:59Z,"CN=aura-rasa-connector.int.4pls.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",aura-rasa-connector.int.4pls.telefonica.de,Telefónica Germany GmbH & Co. OHG,aura-rasa-connector.int.4pls.telefonica.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0abbef796e3b7a9f77b7ed9c8add9a46,bfc9be8b5f5c7b408a619863747fda2c04333f805f5afaeb6f83d28471328ec9,,ctls,aura-rasa-connector.int.4pls.telefonica.de,443,https://aura-rasa-connector.int.4pls.telefonica.de:443,https,GET,20.54.37.102,/,-1561873722,20.54.37.102,8,False,,,,text/html,HSTS,,azure,True,,
aura-secure-forms-agent-b2b.pre.aurasa.telefonica.de,Sign in to your account,200,200430,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://aura-secure-forms-agent-b2b.pre.aurasa.telefonica.de:443,https,GET,20.93.72.51,/,2125685474,20.93.72.51,171,False,,,,text/html,HSTS,,,,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=e3ae94e3-f885-430f-9b27-f1302bd363fa&redirect_uri=https%3A%2F%2Faura-secure-forms-agent-b2b.pre.aurasa.telefonica.de%2Fcallback&scope=email+openid+profile
aura-secure-forms-agent.int.aurasa.telefonica.de,Sign in to your account,200,200785,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,,ctls,login.microsoftonline.com,443,https://aura-secure-forms-agent.int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,2125685474,20.82.230.178,173,False,,,,text/html,HSTS,,,,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=fefa9d74-638c-4ced-84e7-f10ec7ab335f&redirect_uri=https%3A%2F%2Faura-secure-forms-agent.int.aurasa.telefonica.de%2Fcallback&scope=email+openid+profile
aura-secure-forms-agent.pre.aurasa.telefonica.de,Sign in to your account,200,200790,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://aura-secure-forms-agent.pre.aurasa.telefonica.de:443,https,GET,20.93.72.51,/,2125685474,20.93.72.51,174,False,,,,text/html,HSTS,,,,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=fefa9d74-638c-4ced-84e7-f10ec7ab335f&redirect_uri=https%3A%2F%2Faura-secure-forms-agent.pre.aurasa.telefonica.de%2Fcallback&scope=email+openid+profile
aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,,404,22,aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T04:46:45Z,2023-08-04T04:46:44Z,CN=aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,,aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,86e723f019e809617c439c3c701da7e5,61cfdc33cb9379f6abd314c160c79cba3e015e731c5e68d3f2a5ac2e93cca383,,ctls,aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de,443,https://aura-secure-forms-customer-b2b.pre.aurasa.telefonica.de:443,https,GET,20.93.72.51,/,2125685474,20.93.72.51,1,False,,,,application/json,HSTS,,,,,
aura-secure-forms-customer.int.aurasa.telefonica.de,,404,22,aura-secure-forms-customer.int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T04:59:10Z,2023-08-04T04:59:09Z,CN=aura-secure-forms-customer.int.aurasa.telefonica.de,aura-secure-forms-customer.int.aurasa.telefonica.de,,aura-secure-forms-customer.int.aurasa.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,112394500b37017e7457748da3a11538,0ddaca83e56ccd24418242c66adbe48752c94674cd023170bf2266249b410364,,ctls,aura-secure-forms-customer.int.aurasa.telefonica.de,443,https://aura-secure-forms-customer.int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,2125685474,20.82.230.178,1,False,,,,application/json,HSTS,,,,,
aura-secure-forms-customer.pre.aurasa.telefonica.de,,404,22,aura-secure-forms-customer.pre.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T05:01:13Z,2023-08-04T05:01:12Z,CN=aura-secure-forms-customer.pre.aurasa.telefonica.de,aura-secure-forms-customer.pre.aurasa.telefonica.de,,aura-secure-forms-customer.pre.aurasa.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ccdf9907c3f6688e42b6001538bf5e04,76c6e0676aab5b3ccd59759e7b1891e146590cb5e7908bc300278ec61eda156c,,ctls,aura-secure-forms-customer.pre.aurasa.telefonica.de,443,https://aura-secure-forms-customer.pre.aurasa.telefonica.de:443,https,GET,20.93.72.51,/,2125685474,20.93.72.51,1,False,,,,application/json,HSTS,,,,,
aura.o2online.de,Aura: Die Künstliche Intelligenz für alle o2 Kunden,200,23803,aura.o2online.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-02-22T23:59:59Z,"CN=aura.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",aura.o2online.de,Telefónica Germany GmbH & Co. OHG,aura.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8cc0612bb9ad7a1a5fc9c46c45ea97d2,b23ff6083036246f3a07e081dbbc9f2e05aa08b381030cdecd4a55e6477620d6,,ctls,aura.o2online.de,443,https://aura.o2online.de:443,https,GET,213.95.36.172,/,-780928015,213.95.36.172,478,False,,,,text/html,Google Tag Manager,,,,Apache,
aurasa-mgmt-portal.int.4pls.telefonica.de,Sign in to your account,200,202550,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://aurasa-mgmt-portal.int.4pls.telefonica.de:443,https,GET,20.54.37.102,/,1896055557,20.54.37.102,173,False,,,,text/html,HSTS,,azure,True,,https://login.microsoftonline.com/5e4aa364-a215-4acd-a560-c4d0299660ef/oauth2/v2.0/authorize?response_type=code&client_id=c90aa3ff-0c98-4402-b296-44de730d3a17&scope=openid%20profile%20offline_access%20https://graph.microsoft.com/Directory.Read.All&state=_jTpZya3PBWTY8PCUpLpWcRKFRQVUHshPW5XVkCTcS8%3D&redirect_uri=https://aurasa-mgmt-portal.int.4pls.telefonica.de/login/oauth2/code/&nonce=4T2alrOe9A7W0CpVUbYHFqIsXReiPu8ERrdTIxjVROs
aurasa-mgmt-portal.pre.4pls.telefonica.de,404 Not Found,404,146,aurasa-mgmt-portal.pre.4pls.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-03T13:58:11Z,2023-11-03T13:58:11Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,e74c69a10ed58795f38289d77c99f68c,00ae809621f5137b5c3f5fed332012c93b1918bc6bf6282a44a13db21ffe1b60,,ctls,aurasa-mgmt-portal.pre.4pls.telefonica.de,443,https://aurasa-mgmt-portal.pre.4pls.telefonica.de:443,https,GET,51.124.64.16,/,1494302000,51.124.64.16,8,False,,,True,text/html,HSTS,True,azure,True,,
auth-new-training.m2m.telefonica.de,Automatische Weiterleitung,200,702,auth-new-training.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,auth-new-training.m2m.telefonica.de,443,https://auth-new-training.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
auth-proxy.m2m.telefonica.de,Automatische Weiterleitung,200,702,auth-proxy.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,auth-proxy.m2m.telefonica.de,443,https://auth-proxy.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
automated-programs-unauthorized.alditalk-kundenbetreuung.de,403 Forbidden,403,199,login.alditalk-kundenbetreuung.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,login.alditalk-kundenbetreuung.de,443,https://automated-programs-unauthorized.alditalk-kundenbetreuung.de:443,https,GET,194.245.166.2,/,-1601580370,194.245.166.2,8,False,,,True,text/html,Apache,,,,Apache,https://login.alditalk-kundenbetreuung.de:443/goto/cookies-aktivieren
avegen.m2m.telefonica.de,Automatische Weiterleitung,200,702,avegen.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,avegen.m2m.telefonica.de,443,https://avegen.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
awspromotion.m2m.telefonica.de,Automatische Weiterleitung,200,702,awspromotion.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,awspromotion.m2m.telefonica.de,443,https://awspromotion.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
ayyildiz.de,Günstiger Mobilfunkanbieter: Türkei Mobilfunk mit AY YILDIZ,200,71274,www.ayyildiz.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-31T00:00:00Z,2023-11-05T23:59:59Z,CN=www.ayyildiz.de,www.ayyildiz.de,,ayyildiz.de,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,c5b125ffa694b26350d5b1618de5673a,221b7cfe762a1a843226d70d77488af7c38134f07c31152fc8e29ae4505fc55e,,ctls,www.ayyildiz.de,443,https://ayyildiz.de:443,https,GET,194.245.170.20,/,1772087922,194.245.170.20,1567,False,,,,text/html,HSTS,,,,,https://www.ayyildiz.de/
b.o2.de,o2 Shorter,200,6260,b.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-02-15T23:59:59Z,"CN=b.o2.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",b.o2.de,Telefónica Germany GmbH & Co. OHG,g.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e4101733bb348bd8d9f6d9e613df3a17,b207891a92ed2adca98f2b8f990719ffd42b161073d06c537a40d7edd406fd8a,,ctls,b.o2.de,443,https://b.o2.de:443,https,GET,167.233.12.81,/,2070389824,167.233.12.81,129,False,,,,text/html,Ubuntu,,,,nginx/1.18.0 (Ubuntu),
b207yqdrsy.m2m.telefonica.de,Automatische Weiterleitung,200,702,b207yqdrsy.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,b207yqdrsy.m2m.telefonica.de,443,https://b207yqdrsy.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
b6e94e0856065bd21601b5cfa4e8646e.sf-int.aurasa.telefonica.de,404 Not Found,404,548,b6e94e0856065bd21601b5cfa4e8646e.sf-int.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-08T03:35:48Z,2024-01-08T03:35:48Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b837fb9556dc2799c2d98ed8af206bb2,9ea9951fdc4572aca9ad8a104b1f353f92ca02c471b9b23223e6dc4264d53371,,ctls,b6e94e0856065bd21601b5cfa4e8646e.sf-int.aurasa.telefonica.de,443,https://b6e94e0856065bd21601b5cfa4e8646e.sf-int.aurasa.telefonica.de:443,https,GET,20.82.230.178,/,566218143,20.82.230.178,14,False,,,True,text/html,HSTS,True,,,,
backbase.design-staging.gitlab.com,404 Not Found,404,146,backbase.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T16:18:45Z,2024-05-15T16:18:45Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,acf185fadaa4d29651686d521ce57e52,f4dd663d6a7c75b6c5ffbd245665b69e67567543267d95c41b9cbf7a94706432,,ctls,backbase.design-staging.gitlab.com,443,https://backbase.design-staging.gitlab.com:443,https,GET,35.196.77.186,/,1494302000,35.196.77.186,8,False,,,True,text/html,HSTS,True,google,True,,
