new,host,a,soa,status_code,cname,ns,aaaa,has_internal_ips,internal_ips,mx,txt,cdn,cdn-name,caa
,v3gcp-logstemp-storage.pos.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.v3gcp-logstemp-storage.pos.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,vc.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"vc.wshifen.com, domain-offline.baidu.com",,,,,,,,,
,vcard.baidu.com,10.94.19.43,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.94.19.43,,,,,
,vcode.baidu.com,112.34.112.127,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,vcp.baidu.com,150.138.248.41,"ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,"vcp.baidu.com.a.bdydns.com, opencdnb2v6.jomodns.com",,,,,,,,,
,vector.map.baidu.com,223.109.81.109,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,newvector.map.n.shifen.com,,,,,,,,,
,vega.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"vega.e.shifen.com, domain-offline.baidu.com",,,,,,,,,
,vehicle.baidu.com,"110.242.69.3, 163.177.151.161, 112.80.255.187","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,iov_oauth.n.shifen.com,,,,,,,,,
,velocity.baidu.com,182.61.200.45,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,venus.baidu.com,10.94.52.44,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.94.52.44,,,,,
,video.baidu.com,"180.76.168.131, 180.76.139.133, 180.76.245.159, 180.76.54.189, 180.76.236.81","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,video.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,hao123.n.shifen.com,,,,,,,,,
,video.trafficsafe.baidu.com,120.48.51.142,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,videom.baidu.com,180.76.57.73,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,videomapp.baidu.com,180.76.173.172,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,videomeeting.baidu.com,220.181.38.244,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,videosoftware.pos.baidu.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.videosoftware.pos.baidu.com",NOERROR,,,::,True,0.0.0.0,,,,,
,vie.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,domain-offline.baidu.com,,,,,,,,,
,vip.index.baidu.com,"220.181.43.114, 111.206.208.191","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,mail-aifanfan.baidu.com,v=spf1 a:mail-aifanfan.baidu.com ~all,,,
,vip.zhishu.baidu.com,"111.206.210.33, 39.156.69.134","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,vis.baidu.com,39.156.69.163,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vis.n.shifen.com,,,,,,,,,
,visitor.baidu.com,"112.34.111.180, 111.206.209.75","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,viz.baidu.com,220.181.33.159,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,tushuo.e.shifen.com,,,,,,,,,
,vn.hao123.com,119.63.198.165,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,jp.hao123.wshifen.com,,,,,,,,,
,vnc.bce.baidu.com,220.181.111.162,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vnc.bce.n.shifen.com,,,,,,,,,
,voc.bce.baidu.com,"111.206.210.80, 112.34.116.65, 220.181.107.161","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,voice.baidu.com,103.235.46.135,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mmsvg.n.shifen.com,,,,,,,,,
,voice.imap.baidu.com,103.235.47.88,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"client.map.n.shifen.com, client.map.wshifen.com",,,,,,,,,
,vop.baidu.com,153.3.236.16,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vop.n.shifen.com,,,,,,,,,
,vortex.baidu.com,10.215.7.104,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.215.7.104,,,,,
,vote.baidu.com,"103.235.46.116, 103.235.46.119","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,vote.im.baidu.com,,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com",,,,,,,,,
,vpg.baidu.com,111.206.208.22,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,oppotextaudit.bj.baidubce.n.shifen.com,,,,,,,,,
,vpn.baidu.com,12.1.72.36,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"vpn.n.shifen.com, vpn.wshifen.com",,,,,,,,,
,vpntest.baidu.com,106.13.196.119,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,vps.baidu.com,110.242.68.74,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vps.n.shifen.com,,,,,,,,,
,vr.baidu.com,110.242.69.123,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vrclassroom.n.shifen.com,,,,,,,,,
,vrbrowser.baidu.com,112.80.248.165,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vr.n.shifen.com,,,,,,,,,
,vrhlsplay.baidu.com,"113.142.207.38, 115.238.242.38, 123.244.94.38, 125.64.104.38, 125.74.42.38, 111.177.8.38, 106.225.194.38, 111.170.26.38, 36.99.3.38, 113.105.172.38","ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,"vrhlsplay.baidu.com.a.bdydns.com, opencdnbdcreatedl.jomodns.com",,,,,,,,,
,vs.baidu.com,"103.235.46.116, 103.235.46.119","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,vse.baidu.com,103.235.46.227,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vse.n.shifen.com,,,,,,,,,
,vsp.baidu.com,111.206.210.77,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mct.y.nuomi.n.shifen.com,,,,,,,,,
,vv.baidu.com,104.193.88.125,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"nvideo.n.shifen.com, nvideo.wshifen.com",,,,,,,,,
,w.baidu.com,110.242.68.66,"ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,ps_other.a.shifen.com,,,,,,,,,
,w.gdown.baidu.com,104.193.88.105,"ns1.gshifen.com, baidu_dns_master.baidu.com",NOERROR,"gdown.jomodns.com, gdown.gshifen.com",,,,,,,,,
,w1.im.baidu.com,10.11.81.52,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,web.im.n.shifen.com,,,True,10.11.81.52,,,,,
,w2.im.baidu.com,10.11.81.52,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,web.im.n.shifen.com,,,True,10.11.81.52,,,,,
,w3.im.baidu.com,10.11.81.52,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,web.im.n.shifen.com,,,True,10.11.81.52,,,,,
,w4.im.baidu.com,10.11.81.52,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,web.im.n.shifen.com,,,True,10.11.81.52,,,,,
,wa.hm.baidu.com,103.235.46.191,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,hm.e.shifen.com,,,,,,,,,
,waf.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,yunjiasu.n.shifen.com,,,,,,,,,
,waimai.baidu.com,,"ns1.bdydns.cn, sa.dudns.com",NOERROR,,,,,,,,,,
,wall.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,xy.baidu.com,,,,,,,,,
,walle.baidu.com,10.36.0.11,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.36.0.11,,,,,
,wallet.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wan.hao123.com,110.242.69.111,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sf.hao123.n.shifen.com,,,,,,,,,
,wanba.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,gamenew.n.shifen.com,,,,,,,,,
,wap.baidu.com,"103.235.46.211, 103.235.46.212","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"wap.n.shifen.com, wap.wshifen.com",,,,,,,,,
,wap.hao123.com,"153.37.235.85, 103.211.221.12, 153.37.235.51, 110.242.69.107, 112.80.248.187, 110.242.69.104, 110.242.69.109","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,waphao123bfe.n.shifen.com,,,,,,,,,
,wap.map.baidu.com,103.235.46.245,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,api.map.n.shifen.com,,,,,,,,,
,wapiknow.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,iknow.n.shifen.com,,,,,,,,,
,wapp.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,post.n.shifen.com,,,,,,,,,
,wappass.baidu.com,103.235.46.250,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wappass.n.shifen.com,,240c:4003:111:747a:0:ff:b0c1:c44c,,,,,,,
,warden.baidu.com,10.91.160.151,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.91.160.151,,,,,
,watch.baidu.com,"103.235.46.119, 103.235.46.116","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,watson.baidu.com,10.211.6.64,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.211.6.64,,,,,
,way.baidu.com,10.100.72.45,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.100.72.45,,,,,
,wb.bce.baidu.com,220.181.43.118,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wb.cloud.baidu.com,220.181.43.118,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wear.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,domain-offline.baidu.com,,,,,,,,,
,weather.baidu.com,"103.235.46.119, 103.235.46.116","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,weather.hao123.com,"153.37.235.85, 103.211.221.12, 110.242.69.104, 110.242.69.107, 110.242.69.109, 112.80.248.187, 153.37.235.51","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,waphao123bfe.n.shifen.com,,,,,,,,,
,web.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,web.im.baidu.com,10.11.81.52,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,web.im.n.shifen.com,,,True,10.11.81.52,,,,,
,webchat.baidu.com,"104.193.88.125, 104.193.88.126","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com",,,,,,,,,
,webchat.im.baidu.com,,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com",,,,,,,,,
,webext.baidu.com,,,NOERROR,webext.mailcdn.baidu.com,,,,,,,,,
,webmaster.baidu.com,"182.61.201.91, 182.61.201.90","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"zhanzhang.baidu.com, zhanzhang.n.shifen.com",,,,,,,,,
,webpagetest.baidu.com,10.26.5.61,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.26.5.61,,,,,
,webproxy.noah.baidu.com,10.227.99.19,"noah.baidu.com, test.noah.baidu.com",NOERROR,,,,True,10.227.99.19,,,,,
,webpush.pan.baidu.com,110.242.69.24,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,webpush.pan.n.shifen.com,,,,,,,,,
,webvpn.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wedo.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"jpaasmatrix.e.shifen.com, domain-offline.baidu.com",,,,,,,,,
,weirenwu.baidu.com,103.235.46.175,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,crowdtestatmp.n.shifen.com,,,,,,,,,
,weishi.baidu.com,153.37.235.114,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,aqgw.n.shifen.com,,,,,,,,,
,weiyun.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,"ns1.baidu.com, ns2.baidu.com",,,,,,,,
,welab.baidu.com,157.255.77.124,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,welab.n.shifen.com,,,,,,,,,
,wen.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wen.n.shifen.com,,,,,,,,,
,wendang.baidu.com,"103.235.47.115, 103.235.47.114, 103.235.47.122","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"wenku.baidu.com, wenku.n.shifen.com",,,,,,,,,
,wenjuan.baidu.com,"111.206.208.250, 39.156.66.195","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wenku.baidu.com,"103.235.47.115, 103.235.47.122, 103.235.47.114","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wenku.n.shifen.com,,,,,,,,,
,wf.hao123.com,"104.193.88.125, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"mr.baidu.com, mbdown.n.shifen.com, mbdown.wshifen.com","ns3.wshifen.com, ns4.wshifen.com",,,,,,,,
,whale.baidu.com,10.94.52.44,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.94.52.44,,,,,
,whitepaper.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,whitepaper.n.shifen.com,,,,,,,,,
,whois.baidu.com,180.76.105.190,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wifi.baidu.com,112.80.248.189,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,nwifi.n.shifen.com,,,,,,,,,
,wifi.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,hao123.n.shifen.com,,,,,,,,,
,wiki.noah.baidu.com,,"noah.baidu.com, test.noah.baidu.com",NOERROR,,,,,,,,,,
,wj.baidu.com,220.181.33.51,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wjz.baidu.com,111.45.3.203,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,shopc.e.shifen.com,,,,,,,,,
,wk.baidu.com,103.235.47.140,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wapwenku.n.shifen.com,,,,,,,,,
,wm.baidu.com,,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,wangmeng.e.shifen.com,,,,,,,,,
,wmagent.baidu.com,,"ns1.bdydns.cn, sa.dudns.com",NOERROR,,"v3.bdydns.cn, v1.bdydns.cn, v4.bdydns.cn, v2.bdydns.cn",,,,,,,,
,wmcrm.baidu.com,"183.232.232.18, 14.215.177.197, 112.80.248.203, 180.97.36.64","ns1.bdydns.cn, sa.dudns.com",NOERROR,,"v2.bdydns.cn, v4.bdydns.cn, v1.bdydns.cn, v3.bdydns.cn",,,,,,,,
,wmkefu.baidu.com,"183.232.232.18, 14.215.177.197, 112.80.248.203, 180.97.36.64","ns1.bdydns.cn, sa.dudns.com",NOERROR,,"v2.bdydns.cn, v1.bdydns.cn, v4.bdydns.cn, v3.bdydns.cn",,,,,,,,
,wn.pos.baidu.com,182.61.62.32,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,wn.pos.e.shifen.com,,,,,,,,,
,wonderwall.baidu.com,49.7.32.172,"ns1.baidu-itm.com, baidu_dns_master.baidu.com",NOERROR,dianying.baidu.com.baidu-itm.com,,,,,,,,,
,world.baidu.com,123.125.114.79,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,worldcup.baidu.com,"183.232.231.68, 183.232.232.93","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,eopa.n.shifen.com,,,,,,,,,
,wow.baidu.com,10.42.3.141,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.42.3.141,,,,,
,wp.map.baidu.com,112.34.116.1,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wp.map.n.shifen.com,,,,,,,,,
,wp0.map.baidu.com,112.34.116.1,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wp.map.n.shifen.com,,,,,,,,,
,wpl.baidu.com,112.34.111.246,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,brand-bfe.e.shifen.com,,,,,,,,,
,wq.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wq.copyright.baidu.com,110.242.69.9,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,ws.gdown.baidu.com,60.190.116.47,"ns1.jomodns.com, baidu_dns_master.baidu.com",NOERROR,wsgdown.jomodns.com,,,,,,,,,
,wss.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,hao123.n.shifen.com,,,,,,,,,
,wss.im.baidu.com,"124.237.176.94, 111.206.210.17, 112.34.116.7","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,implus.n.shifen.com,,,,,,,,,
,wt.hao123.com,104.193.88.125,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"mr.baidu.com, mbdown.n.shifen.com, mbdown.wshifen.com",,,,,,,,,
,wtd.baidu.com,10.94.40.19,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.94.40.19,,,,,
,wtj.baidu.com,61.135.185.122,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,wtj.n.shifen.com,,,,,,,,,
,wtt.baidu.com,10.94.40.19,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.94.40.19,,,,,
,wubi.baidu.com,"111.206.209.92, 180.97.104.211, 112.34.111.172","dns.baidu.com, sa.baidu.com",NOERROR,wubi.ime.baidu.com,,,,,,,,,
,wubi.ime.baidu.com,"180.97.104.211, 112.34.111.172, 111.206.209.92","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wufu.baidu.com,110.242.68.231,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,bdedu.n.shifen.com,,,,,,,,,
,wutong.baidu.com,111.45.3.203,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,shopc.e.shifen.com,,,,,,,,,
,ww.baidu.com,110.242.68.66,"ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,ps_other.a.shifen.com,,,,,,,,,
,ww.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"www.hao123.com, hao123.n.shifen.com",,,,,,,,,
,www-0-66.hm.baidu.com,,,NOERROR,,,,,,,,,,
,www.baidu.com,103.235.46.40,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"www.a.shifen.com, www.wshifen.com",,,,,,,,,
,www.hao123.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,hao123.n.shifen.com,,,,,,,,,
,www.jge.www.xdb.baidu.com,10.46.8.93,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.46.8.93,,,,,
,www.login.bcetest.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,login.bcetest.baidu.com,,,,,,,,,
,www.v.baidu.com,"180.76.168.131, 180.76.236.81, 180.76.245.159, 180.76.54.189, 180.76.139.133","dns.baidu.com, sa.baidu.com",NOERROR,v.baidu.com,,2400:da00:404:2::b44c:b4df,,,,,,,
,www.xdb.baidu.com,10.46.8.93,"dns.baidu.com, sa.baidu.com",NOERROR,,,,True,10.46.8.93,,,,,
,www1.baidu.com,103.235.46.40,"ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"www.baidu.com, www.a.shifen.com, www.wshifen.com",,,,,,,,,
,www10.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www10.a.shifen.com,,,,,,,,,
,www12.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www12.a.shifen.com,,,,,,,,,
,www5.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www5.a.shifen.com,,,,,,,,,
,www6.baidu.com,"110.242.68.4, 110.242.68.3","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www6.a.shifen.com,,,,,,,,,
,www7.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www7.a.shifen.com,,,,,,,,,
,www8.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www8.a.shifen.com,,,,,,,,,
,www9.baidu.com,"110.242.68.3, 110.242.68.4","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,www9.a.shifen.com,,,,,,,,,
,wwwus.baidu.com,"104.193.88.77, 104.193.88.123","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,wwww.baidu.com,"110.242.68.66, 110.242.68.42, 220.181.33.32, 36.152.45.198, 112.80.255.253, 14.215.177.229, 111.20.4.28, 180.76.76.95","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,ps_other.a.shifen.com,"ns4.a.shifen.com, ns5.a.shifen.com, ns1.a.shifen.com, ns2.a.shifen.com, ns3.a.shifen.com","240e:bf:b801:1006:0:ff:b04f:346b, 240e:940:603:a:0:ff:b08d:239d",,,,,,,
,wwww.hao123.com,103.235.46.234,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"www.hao123.com, hao123.n.shifen.com",,,,,,,,,
,wy.hao123.com,110.242.69.111,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sf.hao123.n.shifen.com,,,,,,,,,
,wyyx.hao123.com,110.242.69.111,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,sf.hao123.n.shifen.com,,,,,,,,,
,x.open.baidu.com,"103.235.46.116, 103.235.46.119","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,"opendata.baidu.com, open.a.shifen.com",,,,,,,,,
,xaudio-dulife.baidu.com,"182.61.200.147, 182.61.240.52","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xdn.baidu.com,42.81.8.225,"ns1.yjs-cdn.com, dns.yjs-cdn.com",NOERROR,"su.baidu.com, su.baidu.com.cname.yunjiasu-cdn.net",,240e:928:201::e1,,,,,,,
,xf.baidu.com,123.125.112.68,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mrp4.n.shifen.com,,,,,,,,,
,xi.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xian.baidu.com,"220.181.33.27, 180.97.33.34","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,xian.n.shifen.com,,,,,,,,,
,xiangce.baidu.com,"153.37.235.165, 111.206.209.88","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,yike.n.shifen.com,,,,,,,,,
,xiaodu.baidu.com,"103.235.46.14, 103.235.46.216","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,xiaodu.a.shifen.com,,,,,,,,,
,xiaolvyun.baidu.com,103.235.47.77,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"xiaolvyun.baidubce.com, xiaolvyun.n.shifen.com",,,,,,,,,
,xiaomi.baidu.com,"103.235.46.116, 103.235.46.119","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
,xiaoyouhui.baidu.com,"220.181.33.218, 111.206.209.70","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xin.baidu.com,39.156.66.166,"ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,cs.e.shifen.com,,,,,,,,,
,xing.baidu.com,,"dns.baidu.com, sa.baidu.com",NOERROR,lvyou.baidu.com,,,,,,,,,
,xisupport.baidu.com,54.144.128.85,,NOERROR,,,,,,,,,,
,xlab.baidu.com,"157.255.77.181, 110.242.68.134, 220.181.33.31, 36.152.45.193, 112.80.248.64, 14.215.178.80, 111.45.3.226, 180.76.76.92","dns.baidu.com, sa.baidu.com",NOERROR,,"dns.baidu.com, ns2.baidu.com, ns7.baidu.com, ns4.baidu.com, ns3.baidu.com","240e:bf:b801:1002:0:ff:b024:26de, 240e:940:603:4:0:ff:b01b:589a",,,,,,,
,xly-bos.baidu.com,,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,"xly-paddle-whl-online.bj.bcebos.com, bj.bcebos.com, bos.bj.baidubce.n.shifen.com",,2409:8c04:1001:1002:0:ff:b001:368a,,,,,,,
,xly.bce.baidu.com,"112.80.248.67, 124.237.176.69","dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xmpp.baidu.com,182.61.62.50,"dns.baidu.com, sa.baidu.com",NOERROR,"xmpp.wshifen.com, domain-offline.baidu.com",,,,,,,,,
,xmt.baidu.com,106.12.34.143,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xp.im.baidu.com,"104.193.88.126, 104.193.88.125, 180.76.8.250, 180.76.9.250","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"im.n.shifen.com, in.m.wshifen.com","ns3.wshifen.com, ns4.wshifen.com",,,,,,,,
,xr.baidu.com,103.235.46.135,"ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,mmsvg.n.shifen.com,,,,,,,,,
,xrs.baidu.com,"110.242.69.123, 110.242.68.39, 220.181.33.34, 36.152.45.197, 112.80.248.31, 14.215.178.45, 111.20.4.27, 180.76.76.96","ns1.n.shifen.com, baidu_dns_master.baidu.com",NOERROR,vrclassroom.n.shifen.com,"ns1.n.shifen.com, ns2.n.shifen.com, ns3.n.shifen.com, ns4.n.shifen.com, ns5.n.shifen.com","240e:bf:b801:1004:0:ff:b0df:15ef, 240e:940:603:7:0:ff:b0bc:8bde",,,,,,,
,xs.baidu.com,"103.235.46.211, 103.235.46.212","ns1.wshifen.com, baidu_dns_master.baidu.com",NOERROR,"wap.n.shifen.com, wap.wshifen.com",,,,,,,,,
,xteam.baidu.com,153.37.235.154,"dns.baidu.com, sa.baidu.com",NOERROR,,,,,,,,,,
,xuanke.baidu.com,"110.242.69.71, 110.242.69.72, 110.242.68.40, 220.181.33.62, 36.152.45.195, 112.80.248.58, 14.215.178.76, 111.20.4.29, 180.76.76.97","ns1.e.shifen.com, baidu_dns_master.baidu.com",NOERROR,stj.e.shifen.com,"ns2.e.shifen.com, ns3.e.shifen.com, ns4.e.shifen.com, ns5.e.shifen.com, ns1.e.shifen.com","240e:bf:b801:1005:0:ff:b0cd:19be, 240e:940:603:8:0:ff:b06a:139f",,,,,,,
,xue.baidu.com,"103.235.46.119, 103.235.46.116","ns1.a.shifen.com, baidu_dns_master.baidu.com",NOERROR,open.a.shifen.com,,,,,,,,,
