new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name,caa
[x],uvissuites-reports-service-qa.cf.app.ford.com,19.12.120.134,2620:0:402:2013:0:ffff:130c:6886,uvissuites-reports-service-qa.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-reports-service-qa.vrs.ford.com,19.12.104.134,2620:0:402:2013:0:ffff:130c:6886,uvissuites-reports-service-qa.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-reports-service.cf.app.ford.com,19.12.128.90,2620:0:403:2012:0:ffff:130c:885a,uvissuites-reports-service.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-reports-service.vrs.ford.com,19.12.128.90,2620:0:402:2012:0:ffff:130c:805a,uvissuites-reports-service.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-s3-service-qa.pp.cf.app.ford.com,19.12.121.80,2620:0:403:2013:0:ffff:130c:7950,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-s3-service-qa.vrs.ford.com,19.12.121.80,2620:0:403:2013:0:ffff:130c:7950,uvissuites-s3-service-qa.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],uvissuites-s3-service.cf.app.ford.com,19.12.136.91,2620:0:402:2012:0:ffff:130c:805b,uvissuites-s3-service.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],v.ford.com,23.206.92.234,,"v.ford.com.edgekey.net, e7206.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],vdcc-api-quality.cf.app.ford.com,"19.12.137.17, 19.12.129.17","2620:0:403:2012:0:ffff:130c:8911, 2620:0:402:2012:0:ffff:130c:8111",vdcc-api-quality.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,"extdns017.ford.com, extdns018.ford.com, extdns019.ford.com, extdns020.ford.com",,,,
[x],vdi.app.ford.com,19.13.25.65,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vehgridsystem-ici.cf.app.ford.com,"19.12.129.20, 19.12.137.20","2620:0:402:2012:0:ffff:130c:8114, 2620:0:403:2012:0:ffff:130c:8914",vehgridsystem-ici.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vehgridsystem.ici.ford.com,"19.12.137.20, 19.12.129.20",,vehgridsystem-ici.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vehicleremarketing.cf.app.ford.com,19.12.128.92,2620:0:402:2012:0:ffff:130c:805c,vehicleremarketing.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vf-ui.adv2gcp.mobilityresearch.ford.com,34.120.138.203,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],vibesintegration.ici.ford.com,19.12.129.22,2620:0:402:2012:0:ffff:130c:8116,vibesintegration-ici.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],video.ford.com,104.102.56.51,"2a02:26f0:480:9b2::42e3, 2a02:26f0:480:9b8::42e3","owner.ford.com, owner.ford.com.edgekey.net, e17123.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],visitorservice-edu.cf.app.ford.com,"19.12.120.210, 19.12.104.210","2620:0:402:2013:0:ffff:130c:68d2, 2620:0:403:2013:0:ffff:130c:78d2",visitorservice-edu.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],visitorservice-edu.pp.cf.app.ford.com,"19.12.120.210, 19.12.104.210","2620:0:403:2013:0:ffff:130c:78d2, 2620:0:402:2013:0:ffff:130c:68d2",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-bulk-call-off-status-ui-prod-dlr.prod.cf.app.ford.com,19.12.136.123,2620:0:402:2012:0:ffff:130c:807b,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-catalog-ui-prod-dealerconnection-com.cf.app.ford.com,19.12.136.117,2620:0:402:2012:0:ffff:130c:8075,vows-catalog-ui-prod-dlr.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-config-bulk-ui-prod-dlr.prod.cf.app.ford.com,19.12.128.120,2620:0:403:2012:0:ffff:130c:8878,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-config-ui-prod-dealerconnection-com.cf.app.ford.com,19.12.128.118,2620:0:403:2012:0:ffff:130c:8876,vows-config-ui-prod-dlr.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-intelligent-finder-ui-prod-dlr.prod.cf.app.ford.com,19.12.128.125,2620:0:402:2012:0:ffff:130c:807d,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-order-changes-ui-prod-dlr.prod.cf.app.ford.com,19.12.128.121,2620:0:403:2012:0:ffff:130c:8879,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vows-single-status-trans-hist-ui-prod-dlr.prod.cf.app.ford.com,19.12.136.126,2620:0:402:2012:0:ffff:130c:807e,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],vpnap2.ford.com,19.12.34.6,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnau2.ford.com,19.12.54.7,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpncn1.ford.com,202.160.140.4,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpncn2.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpneu3.ford.com,19.12.18.140,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnin1.ford.com,103.147.129.4,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnin2.ford.com,103.147.129.5,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnna2.ford.com,"19.12.77.200, 19.12.93.200","2620:0:402:2002::120, 2620:0:403:2002::120",,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnna3.ford.com,19.12.77.200,2620:0:402:2002::120,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnna4.ford.com,19.12.93.200,2620:0:403:2002::120,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vpnqa1.ford.com,128.5.2.27,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],vsm-static-files-prod-dealerconnection-com.cf.app.ford.com,19.12.136.130,2620:0:402:2012:0:ffff:130c:8082,vsm-static-files-prod-dlr.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],warranty.motorcraft.com,64.37.235.42,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],warriorsinpink.ford.com,"19.12.97.91, 19.12.113.91",,warriorsinpink.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"mxa.mailgun.org, mxb.mailgun.org","dns005.ford.com, dns006.ford.com, extdns001.ford.com, extdns002.ford.com",v=spf1 include:mailgun.org ~all,,,
[x],web-ecommercefma-lnc.prod.cf.app.ford.com,"19.12.123.38, 19.12.107.38","2620:0:403:2013:0:ffff:130c:7b26, 2620:0:402:2013:0:ffff:130c:6b26",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],web-mpnr.cf.app.ford.com,19.12.137.30,2620:0:403:2012:0:ffff:130c:891e,web-mpnr.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],web.agenda.ford.com,19.12.137.29,2620:0:402:2012:0:ffff:130c:811d,web-agenda.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],web.katiedoingprodtest.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],web.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],web2.gemstest.ford.com,12.183.16.40,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],webapps.vdi2.ford.com,19.0.208.130,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],webdev.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],webedu-isis.cf.app.ford.com,19.12.104.207,2620:0:402:2013:0:ffff:130c:68cf,webedu-isis.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webedu-isis.pp.cf.app.ford.com,19.12.104.207,2620:0:402:2013:0:ffff:130c:68cf,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webedu-stars-dealerconnection-com.cf.app.ford.com,19.12.104.208,2620:0:402:2013:0:ffff:130c:68d0,webedu-stars-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webedu-stars-dealerconnection-com.pp.cf.app.ford.com,19.12.104.208,2620:0:402:2013:0:ffff:130c:68d0,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webedu.katiedoingprodtest.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],webedu.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],webfocus8-vip-chiadc01-rprxy1-19.chi.ford.com,19.12.97.13,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],webqa-admin-juntos.cf.app.ford.com,,"2620:0:402:2013:0:ffff:130c:68cd, 2620:0:403:2013:0:ffff:130c:78cd",webqa-admin-juntos.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-ecommercefma.cf.app.ford.com,19.12.120.201,2620:0:402:2013:0:ffff:130c:68c9,webqa-ecommercefma.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-ecommercefma.pp.cf.app.ford.com,,,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-ecommercefmawbc.cf.app.ford.com,19.12.105.87,2620:0:402:2013:0:ffff:130c:6957,webqa-ecommercefmawbc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-ecommercefmawbc.pp.cf.app.ford.com,19.12.121.87,2620:0:403:2013:0:ffff:130c:7957,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-fsavinlists-dealerconnection-com.pp.cf.app.ford.com,"19.12.104.209, 19.12.120.209","2620:0:402:2013:0:ffff:130c:68d1, 2620:0:403:2013:0:ffff:130c:78d1",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-fwsmain.cf.app.ford.com,"19.12.104.203, 19.12.120.203","2620:0:403:2013:0:ffff:130c:78cb, 2620:0:402:2013:0:ffff:130c:68cb",webqa-fwsmain.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-isis.cf.app.ford.com,19.12.105.89,2620:0:402:2013:0:ffff:130c:6959,webqa-isis.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-juntos.cf.app.ford.com,"19.12.120.204, 19.12.104.204","2620:0:403:2013:0:ffff:130c:78cc, 2620:0:402:2013:0:ffff:130c:68cc",webqa-juntos.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-juntos.pp.cf.app.ford.com,"19.12.120.204, 19.12.104.204","2620:0:402:2013:0:ffff:130c:68cc, 2620:0:403:2013:0:ffff:130c:78cc",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-na-fleet.pp.cf.app.ford.com,"19.12.120.215, 19.12.104.215","2620:0:402:2013:0:ffff:130c:68d7, 2620:0:403:2013:0:ffff:130c:78d7",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa-securitymap.pp.cf.app.ford.com,19.12.122.42,2620:0:403:2013:0:ffff:130c:7a2a,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa.ecommercefmawbc.ford.com,19.12.105.87,2620:0:402:2013:0:ffff:130c:6957,webqa-ecommercefmawbc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa.erma.ford.com,19.12.105.213,2620:0:403:2013:0:ffff:130c:79d5,webqa-erma.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa.katiedoingprodtest.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],webqa.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],webqa.securitymap.ford.com,,2620:0:403:2013:0:ffff:130c:7a2a,webqa-securitymap.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa2-auros.pp.cf.app.ford.com,19.12.122.41,2620:0:403:2013:0:ffff:130c:7a29,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webqa2.auros.ford.com,19.12.122.41,2620:0:402:2013:0:ffff:130c:6a29,webqa2-auros.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webtest.pp.cf.app.ford.com,19.12.104.2,2620:0:403:2013:0:ffff:130c:7802,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],webuat.katiedoingprodtest.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],webview.ford.com,192.103.131.108,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wifi.ford.com,23.206.92.234,,"wifi.ford.com.edgekey.net, e7206.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wings-o.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wirelessconformity.ford.com,23.37.56.249,"2a02:26f0:480:99e::1c26, 2a02:26f0:480:9a8::1c26","wirelessconformity.ford.com.edgekey.net, e7206.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],workspace.ford.com,"19.12.129.205, 19.12.137.205","2620:0:402:2012:0:ffff:130c:81cd, 2620:0:403:2012:0:ffff:130c:89cd",workspace.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],worktech-data-service.cf.app.ford.com,19.12.129.37,2620:0:403:2012:0:ffff:130c:8925,worktech-data-service.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-app-wholesale-fmccdealeradvisor.prod.cf.app.ford.com,19.12.136.8,2620:0:403:2012:0:ffff:130c:8808,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-axz.prod.cf.app.ford.com,19.12.138.93,2620:0:402:2012:0:ffff:130c:825d,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-cam-qa-external.cf.app.ford.com,,"2620:0:402:2013:0:ffff:130c:68d8, 2620:0:403:2013:0:ffff:130c:78d8",www-cam-qa-external.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-campaignlb.app.lincoln.com,19.12.112.223,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],www-checkout-lincoln-com.cf.app.ford.com,19.12.137.55,2620:0:402:2012:0:ffff:130c:8137,www-checkout-lincoln-com.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-checkout-lincoln-com.prod.cf.app.ford.com,19.12.137.55,2620:0:402:2012:0:ffff:130c:8137,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-commercial-insights-services-qa.cf.app.ford.com,"19.12.104.218, 19.12.120.218","2620:0:402:2013:0:ffff:130c:68da, 2620:0:403:2013:0:ffff:130c:78da",www-commercial-insights-services-qa.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns019.ford.com, extdns020.ford.com, extdns017.ford.com, extdns018.ford.com",,,,
[x],www-commercial-insights-services-qa.pp.cf.app.ford.com,"19.12.104.218, 19.12.120.218","2620:0:403:2013:0:ffff:130c:78da, 2620:0:402:2013:0:ffff:130c:68da",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-dyl-lincoln-com.cf.app.ford.com,19.12.129.94,2620:0:402:2012:0:ffff:130c:815e,www-dyl-lincoln-com.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-dyl-lincoln-com.prod.cf.app.ford.com,,,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-en-globalowner-lincoln.cf.app.ford.com,"19.12.129.104, 19.12.137.104","2620:0:402:2012:0:ffff:130c:8168, 2620:0:403:2012:0:ffff:130c:8968",www-en-globalowner-lincoln.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-en-globalowner-lincoln.prod.cf.app.ford.com,"19.12.137.104, 19.12.129.104","2620:0:402:2012:0:ffff:130c:8168, 2620:0:403:2012:0:ffff:130c:8968",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-es-globalowner-lincoln.cf.app.ford.com,"19.12.137.112, 19.12.129.112","2620:0:402:2012:0:ffff:130c:8170, 2620:0:403:2012:0:ffff:130c:8970",www-es-globalowner-lincoln.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-es-globalowner-lincoln.prod.cf.app.ford.com,"19.12.129.112, 19.12.137.112","2620:0:403:2012:0:ffff:130c:8970, 2620:0:402:2012:0:ffff:130c:8170",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-etisorigin.app.ford.com,19.12.112.187,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],www-extwideiptest-lincoln.cf.app.ford.com,"19.12.129.115, 19.12.137.115","2620:0:402:2012:0:ffff:130c:8173, 2620:0:403:2012:0:ffff:130c:8973",www-extwideiptest-lincoln.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-extwideiptest-lincoln.prod.cf.app.ford.com,"19.12.137.115, 19.12.129.115","2620:0:403:2012:0:ffff:130c:8973, 2620:0:402:2012:0:ffff:130c:8173",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fedev2.cf.app.ford.com,"19.12.105.88, 19.12.121.88","2620:0:402:2013:0:ffff:130c:6958, 2620:0:403:2013:0:ffff:130c:7958",www-fedev2.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fmcdealer-aemsolr-dlr.prod.cf.app.ford.com,19.12.136.131,2620:0:403:2012:0:ffff:130c:8883,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fmcdealer-edms-service-dlr.prod.cf.app.ford.com,19.12.128.136,2620:0:402:2012:0:ffff:130c:8088,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fmcdealerns3270.app.ford.com,19.12.96.3,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],www-folder.prod.cf.app.ford.com,19.12.128.100,2620:0:402:2012:0:ffff:130c:8064,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fordclassic.app.ford.com,19.12.113.19,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],www-fordfinance.prod.cf.app.ford.com,"19.12.140.74, 19.12.132.74","2620:0:402:2012:0:ffff:130c:844a, 2620:0:403:2012:0:ffff:130c:8c4a",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-fordprotect-com-br.prod.cf.app.ford.com,"19.12.128.10, 19.12.136.10","2620:0:402:2012:0:ffff:130c:800a, 2620:0:403:2012:0:ffff:130c:880a",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-geos.app.ford.com,,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],www-gvtts-f5lb.prod.cf.app.ford.com,19.12.128.5,2620:0:402:2012:0:ffff:130c:8005,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-ko-globalowner.cf.app.ford.com,"19.12.129.150, 19.12.137.150","2620:0:403:2012:0:ffff:130c:8996, 2620:0:402:2012:0:ffff:130c:8196",www-ko-globalowner.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-ko-globalowner.prod.cf.app.ford.com,"19.12.129.150, 19.12.137.150","2620:0:402:2012:0:ffff:130c:8196, 2620:0:403:2012:0:ffff:130c:8996",,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-medialb-lnc.app.lincoln.com,19.12.96.227,,,"extdns011.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-motorcraftservice.app.ford.com,19.12.96.136,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-nlpdta-f5lb.prod.cf.app.ford.com,19.12.128.7,2620:0:403:2012:0:ffff:130c:8807,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-nvo.cf.app.ford.com,19.12.139.57,2620:0:402:2012:0:ffff:130c:8339,www-nvo.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-nvo.prod.cf.app.ford.com,19.12.139.57,2620:0:403:2012:0:ffff:130c:8b39,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-oca.prod.cf.app.ford.com,19.12.136.106,2620:0:403:2012:0:ffff:130c:886a,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-panda.app.ford.com,19.12.113.25,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],www-pandap2.app.ford.com,19.12.113.26,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-pandaq.app.ford.com,19.12.126.235,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-performanceparts.app.ford.com,,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],www-plc-lncn.prod.cf.app.ford.com,19.12.139.10,2620:0:403:2012:0:ffff:130c:8b0a,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-rpwr.app.ford.com,19.12.96.19,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],www-thegrid.prod.cf.app.ford.com,19.12.128.11,2620:0:402:2012:0:ffff:130c:800b,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www-tradein.prod.cf.app.ford.com,19.12.136.28,2620:0:402:2012:0:ffff:130c:801c,,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www.account.ford.com,34.120.209.181,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],www.account.lincoln.com,34.120.209.181,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],www.agenda.ford.com,19.12.138.86,2620:0:403:2012:0:ffff:130c:8a56,www-agenda.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www.amorder.ford.com,19.12.113.137,,caasextapps-pd105.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www.at.ford.com,184.30.128.116,"2a02:26f0:1700:381::bbf, 2a02:26f0:1700:38f::bbf","www.at.ford.com.edgekey.net, e3007.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],www.authagent.ford.com,19.12.131.47,2620:0:402:2012:0:ffff:130c:832f,www-authagent.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www.authagent.lincoln.com,19.12.136.19,2620:0:402:2012:0:ffff:130c:8013,www-authagent-lincoln-com.prod.cf.app.ford.com,"extdns017.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],www.autolocatedealerserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],www.b2cglobalauthor.ford.com,19.12.112.195,,www-b2cglobalauthorlb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],www.b2cglobalauthorlb.ford.com,19.12.112.195,,www-b2cglobalauthorlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],www.blueovalintelligence.ford.com,19.12.97.37,,blueovalintelligence.ford.com,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],www.bpblus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],www.bpblusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],www.bpmtus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],www.bpus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],www.brandapa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
