input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_wildcard_certificate,csp_domains_,tls_mismatched,tls_expired
accessfeaturesdesignuat.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://accessfeaturesdesignuat.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
accnj5pebmpriv09.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://accnj5pebmpriv09.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
account-baltlife.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://account-baltlife.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
account-vpn-upload-wwww-backups-www-test.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://account-vpn-upload-wwww-backups-www-test.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
accountdebugteam.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://accountdebugteam.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
ad13cc44.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ad13cc44.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
add-11-7-11-8-labels-review.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://add-11-7-11-8-labels-review.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
adelheid-daschek.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://adelheid-daschek.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
admaster.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://admaster.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
admin-a173-222-138-15.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://admin-a173-222-138-15.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
admin-cfjhart.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://admin-cfjhart.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
adminclients.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://adminclients.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
adminedge34.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://adminedge34.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
adminintegration.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://adminintegration.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
advertisingtools-fe.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://advertisingtools-fe.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
adx-tw.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://adx-tw.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
aem-preprodbusiness.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aem-preprodbusiness.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
aeonmv.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aeonmv.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
afamfolklore.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://afamfolklore.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
afghfgddfdd.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://afghfgddfdd.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
agastya-nadi.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://agastya-nadi.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
agcsauth.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://agcsauth.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
agile-tools.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://agile-tools.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
agile.cbre.com,MKII,200,1205,agile.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-27T00:13:45Z,2023-12-24T00:13:45Z,CN=imperva.com,imperva.com,,plans.cbre.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,086d18ff09e48cf8f8a5dd869f5afa59,c345e69e8da0c95e9c9ffc5507657518459f269af4506dad11fea9773abb9638,ctls,agile.cbre.com,443,https://agile.cbre.com:443,https,text/html,GET,45.223.164.170,/,-1717085671,,45.223.164.170,Imperva,1,False,incapsula,AmazonS3,True,,,,
agribusiness.cbre.com,Just a moment...,403,6509,agribusiness.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",www.cbre.com,CBRE Group Inc.,www.trammellcrow.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3832f562b177f11f9ece3b51f19f0f68,ac419708c523535f2545b40dff36c6df94676666c02a16e6d4784bdf079f46ca,ctls,agribusiness.cbre.com,443,https://agribusiness.cbre.com:443,https,text/html,GET,104.18.20.118,/,1328658091,,2606:4700::6812:1476,Cloudflare Bot Management,82,False,cloudflare,cloudflare,True,,,,
agriness-privacy.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://agriness-privacy.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
agtest.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://agtest.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
aguascalientes.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aguascalientes.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
aihunt.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aihunt.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
akureyri.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://akureyri.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alcnettest92.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alcnettest92.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alfabill1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alfabill1.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alfresco-sphe-qa.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alfresco-sphe-qa.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alfresco04.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alfresco04.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alhoov1kromtw15.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alhoov1kromtw15.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
allen-igate-prod1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://allen-igate-prod1.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alme1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alme1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alpha-65.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alpha-65.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alpha-dockererp-demo.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alpha-dockererp-demo.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alpha-en.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alpha-en.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alpha-ssostreaming.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alpha-ssostreaming.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alphabackup-s3-cache-production.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alphabackup-s3-cache-production.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alphaeuauth-antiviruspre.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alphaeuauth-antiviruspre.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alphapostgresql.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alphapostgresql.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
alphapreferences-confluence-repositoryerpalt.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alphapreferences-confluence-repositoryerpalt.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
alraed-space.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://alraed-space.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
amazon-stores-builder-eu-prod.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://amazon-stores-builder-eu-prod.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
ami.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ami.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
amicash.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://amicash.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
amqp-stage1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://amqp-stage1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
androidwww.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://androidwww.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
anhang.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://anhang.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
answers.chatbot.cbre.com,,200,15,answers.chatbot.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-10-09T23:59:59Z,CN=chatbot.cbre.com,chatbot.cbre.com,,*.chatbot.cbre.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b8127e6a667f3cf42f9ba3626c26e6e3,2ff00e6c0a7eec1a7c8afa11da0152c6e470edc09e3766e9df1bf10f8fbf5bc4,ctls,answers.chatbot.cbre.com,443,https://answers.chatbot.cbre.com:443,https,application/json,GET,54.161.166.33,/,-413909041,,52.203.237.187,Google Web Server,1,False,,gws,,True,,,
antivirusmachine.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://antivirusmachine.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
anycast-control-ext3-shv-01-tpe1.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://anycast-control-ext3-shv-01-tpe1.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
aoc.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aoc.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
aog.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aog.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
aolp-reporting-validation.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aolp-reporting-validation.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
aolsvc.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aolsvc.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
aopwdsspcs01.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aopwdsspcs01.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
aotsscj.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://aotsscj.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
ap19.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://ap19.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
apac.artifactory.gcso.cbre.com,JFrog,200,3024,apac.artifactory.gcso.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-05-18T23:59:59Z,CN=us.artifactory.gcso.cbre.com,us.artifactory.gcso.cbre.com,,artifactory.gcso.cbre.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f5e8e5ef646c251bc2556a1ec83bb228,d10aa152091ffd00eaaa1c9375c1e0249b02360c3640822ac38c58eba9b3963b,ctls,apac.artifactory.gcso.cbre.com,443,https://apac.artifactory.gcso.cbre.com:443,https,text/html,GET,3.224.23.119,/,131975511,https://apac.artifactory.gcso.cbre.com:443/ui/,34.205.10.213,Kong:3.2.2,1,False,,,,True,https://js.driftt.com,,
apacbi.cbre.com,,200,2352,apacbi.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T21:45:26Z,2023-12-20T21:45:26Z,CN=imperva.com,imperva.com,,staging.pipbuilder.cbrehotels.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,baabf0e17f82a7c94915449d8f699d0d,e19fc5f74c134a8a1e641e40ca959a22ab4d21f5dc4691bf5ed2abf69f0512c3,ctls,apacbi.cbre.com,443,https://apacbi.cbre.com:443,https,text/html,GET,45.223.167.4,/,-1441956789,,45.223.167.4,Imperva,19,False,incapsula,Tableau,True,,https://api.mapbox.com,,
apacresearch.cbre.com,Just a moment...,403,6719,apacresearch.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",www.cbre.com,CBRE Group Inc.,www.trammellcrow.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3832f562b177f11f9ece3b51f19f0f68,ac419708c523535f2545b40dff36c6df94676666c02a16e6d4784bdf079f46ca,ctls,apacresearch.cbre.com,443,https://apacresearch.cbre.com:443,https,text/html,GET,104.18.20.118,/,-989204523,https://apacresearch.cbre.com/en/research-and-reports,2606:4700::6812:1576,Cloudflare Bot Management,82,False,cloudflare,cloudflare,True,,,,
api-aicall.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://api-aicall.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
api-dev.cbre.com,502 Bad Gateway,502,122,api-dev.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-24T23:59:59Z,"CN=api-dev.cbre.com, O=CBRE\, Inc., L=Dallas, ST=Texas, C=US",api-dev.cbre.com,"CBRE, Inc.",wso2-trafficmgr-nonprod.cbre.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2c773e21ef649a34d122c030b43b5564,7da2bc8c4bda7500edca15a92473708897c2e3c054f49f719a7cfec2a0ae64e8,ctls,api-dev.cbre.com,443,https://api-dev.cbre.com:443,https,text/html,GET,52.86.92.148,/,590066698,,18.209.129.55,,7,False,,awselb/2.0,,,,,
api-dev.smartfm.cbre.com,,404,31,api-dev.smartfm.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-25T00:00:00Z,2024-01-25T23:59:59Z,"CN=api-dev.smartfm.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",api-dev.smartfm.cbre.com,CBRE Group Inc.,www.api-dev.smartfm.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e175e79df30e9929d36f25c9a112d179,f824b53c02388088c5a43de7dc787253a5981c29ea7cfa256e46459ba370f145,ctls,api-dev.smartfm.cbre.com,443,https://api-dev.smartfm.cbre.com:443,https,application/json,GET,20.221.91.221,/,174667247,,20.221.91.221,Nginx:1.23.2,1,False,,nginx/1.23.2,,,https:,,
api-news-ci.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://api-news-ci.journal.cbre.com:80,http,,GET,165.160.15.20,/,820150424,,165.160.13.20,,2,False,,,,,,,
api-pukara-backend-joao-postgraphile.journal.cbre.com,,200,94,,,,,,,,,,,,,,,,,,,80,http://api-pukara-backend-joao-postgraphile.journal.cbre.com:80,http,,GET,165.160.13.20,/,820150424,,165.160.15.20,,2,False,,,,,,,
api-qa.smartfm.cbre.com,,404,31,api-qa.smartfm.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=api-qa.smartfm.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",api-qa.smartfm.cbre.com,CBRE Group Inc.,www.api-qa.smartfm.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,31d41777b83fff9705e35a4cf75f887e,e2ee3e754235d590aa371390d7ffd66ad70e56e4a3aae24f7eeff16fbe96564e,ctls,api-qa.smartfm.cbre.com,443,https://api-qa.smartfm.cbre.com:443,https,application/json,GET,20.221.91.221,/,174667247,,20.221.91.221,Nginx:1.23.2,1,False,,nginx/1.23.2,,,https:,,
api-test.cbre.com,,404,220,api-test.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-11T00:00:00Z,2023-10-24T23:59:59Z,"CN=api-dev.cbre.com, O=CBRE\, Inc., L=Dallas, ST=Texas, C=US",api-dev.cbre.com,"CBRE, Inc.",wso2-trafficmgr-nonprod.cbre.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2c773e21ef649a34d122c030b43b5564,7da2bc8c4bda7500edca15a92473708897c2e3c054f49f719a7cfec2a0ae64e8,ctls,api-test.cbre.com,443,https://api-test.cbre.com:443,https,application/xml,GET,34.198.36.106,/,-1655234758,,54.146.94.166,,1,False,,,,,,,
api-uat.smartfm.cbre.com,,404,31,api-uat.smartfm.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=api-uat.smartfm.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",api-uat.smartfm.cbre.com,CBRE Group Inc.,www.api-uat.smartfm.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,42b12270e4845d79081efe59f8eb089c,337f39fbad096252b8d4c2b4e486eb79d537e847f58d45d148485e292657b78b,ctls,api-uat.smartfm.cbre.com,443,https://api-uat.smartfm.cbre.com:443,https,application/json,GET,20.221.91.221,/,174667247,,20.221.91.221,Nginx:1.23.2,1,False,,nginx/1.23.2,,,https:,,
api.aggregate.cbre.com,,500,780,api.aggregate.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2023-12-13T23:59:59Z,CN=api.aggregate.cbre.com,api.aggregate.cbre.com,,api.aggregate.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f871c765e409e1838032a0d514774c96,47cc3f502983100ddbd9b1e187b8cec17de71c2de16f0c102a3c2e8c2aed0d97,ctls,api.aggregate.cbre.com,443,https://api.aggregate.cbre.com:443,https,application/json,GET,20.118.56.7,/,-1586197265,,20.118.56.7,Windows Server,14,False,,Microsoft-IIS/10.0,,,,,
api.benchmarker.cbre.com,,500,780,api.benchmarker.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-06T00:00:00Z,2023-10-06T23:59:59Z,CN=api.benchmarker.cbre.com,api.benchmarker.cbre.com,,api.benchmarker.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",436ada1b2fb42229317768e8b400b6a4,4442604209c36351b853ab3bd65a69fbb01ca212f053d54de45c80e8fec79909,ctls,api.benchmarker.cbre.com,443,https://api.benchmarker.cbre.com:443,https,application/json,GET,20.118.56.7,/,-1586197265,,20.118.56.7,Windows Server,14,False,,Microsoft-IIS/10.0,,,,,
api.bluesky.cbre.com,,404,89,api.bluesky.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=bluesky.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",bluesky.cbre.com,CBRE Group Inc.,api.bluesky.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b001f65a124a7c402155a33a956b2269,644614985fe1239b870cb358ec05c85ae14d9954d90366da09fbf274d2bb02c6,ctls,api.bluesky.cbre.com,443,https://api.bluesky.cbre.com:443,https,application/json,GET,34.228.107.172,/,-1575326248,,54.90.88.35,,1,False,,,,,,,
api.brokerhub.cbre.com,Brokerhub Bulk Uploader,200,1062,api.brokerhub.cbre.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-05T00:00:00Z,2023-08-05T23:59:59Z,"CN=api.brokerhub.cbre.com, O=CBRE Group Inc., ST=Texas, C=US",api.brokerhub.cbre.com,CBRE Group Inc.,surveycreator.brokerhub.cbre.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,56c0ea02049209464ff5e2312a732cbe,be51cd47769540cf1a7408414cff1834acf08acf8f73f039c6cc81957eac6412,ctls,api.brokerhub.cbre.com,443,https://api.brokerhub.cbre.com:443,https,text/html,GET,99.86.4.85,/,222283823,,2600:9000:2057:7200:b:3c44:b300:93a1,Amazon Web Services,43,False,cloudfront,AmazonS3,True,,,,
api.builder.cbre.com,,500,780,api.builder.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2023-12-13T23:59:59Z,CN=api.builder.cbre.com,api.builder.cbre.com,,api.builder.cbre.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",73b0461b7923fbba9e1d1986e89ba764,159f03b2e6f3c99a193931807d1d31d0c5b717fb79257cea87290d741df6238e,ctls,api.builder.cbre.com,443,https://api.builder.cbre.com:443,https,application/json,GET,20.118.56.7,/,-1586197265,,20.118.56.7,Windows Server,14,False,,Microsoft-IIS/10.0,,,,,
api.cbre.com,,404,220,api.cbre.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-14T00:00:00Z,2023-10-25T23:59:59Z,"CN=api.cbre.com, O=CBRE\, Inc., L=Dallas, ST=Texas, C=US",api.cbre.com,"CBRE, Inc.",wso2-trafficmgr.cbre.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7e8f85591da16792a6b0686041795ebb,cbba25369caa9dc453821e1214a301480719580af4a59064dde6baeeb91a3d49,ctls,api.cbre.com,443,https://api.cbre.com:443,https,application/xml,GET,3.214.30.168,/,-1655234758,,52.86.132.88,,1,False,,,,,,,
