input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,cdn_name,webserver,tech_,cdn,final_url,csp_domains_,tls_expired
vips3-euwmediaconfig-helpdesk.dev.buffer.com,404 Not Found,404,146,vips3-euwmediaconfig-helpdesk.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vips3-euwmediaconfig-helpdesk.dev.buffer.com,443,https://vips3-euwmediaconfig-helpdesk.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,1494302000,54.83.57.20,8,False,,,,,,,,
vipuser-error-serviceoceania-mx.dev.buffer.com,404 Not Found,404,548,vipuser-error-serviceoceania-mx.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vipuser-error-serviceoceania-mx.dev.buffer.com,443,https://vipuser-error-serviceoceania-mx.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,100.25.61.122,14,False,,,,,,,,
vipv3infra-postgresmx.dev.buffer.com,404 Not Found,404,146,vipv3infra-postgresmx.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vipv3infra-postgresmx.dev.buffer.com,443,https://vipv3infra-postgresmx.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,100.25.61.122,8,False,,,,,,,,
vistajet.dev.buffer.com,404 Not Found,404,548,vistajet.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vistajet.dev.buffer.com,443,https://vistajet.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,100.25.61.122,14,False,,,,,,,,
vitals.dev.buffer.com,404 Not Found,404,548,vitals.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vitals.dev.buffer.com,443,https://vitals.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,566218143,54.163.118.235,14,False,,,,,,,,
vladivostok.dev.buffer.com,404 Not Found,404,548,vladivostok.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vladivostok.dev.buffer.com,443,https://vladivostok.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,566218143,54.163.118.235,14,False,,,,,,,,
vm2.dev.buffer.com,404 Not Found,404,146,vm2.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vm2.dev.buffer.com,443,https://vm2.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,54.163.118.235,8,False,,,,,,,,
vnbr24.dev.buffer.com,404 Not Found,404,146,vnbr24.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnbr24.dev.buffer.com,443,https://vnbr24.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,1494302000,54.163.118.235,8,False,,,,,,,,
vnbr28.dev.buffer.com,404 Not Found,404,548,vnbr28.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnbr28.dev.buffer.com,443,https://vnbr28.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,566218143,54.163.118.235,14,False,,,,,,,,
vndw07.dev.buffer.com,404 Not Found,404,146,vndw07.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vndw07.dev.buffer.com,443,https://vndw07.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,1494302000,54.83.57.20,8,False,,,,,,,,
vnga03.dev.buffer.com,404 Not Found,404,548,vnga03.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnga03.dev.buffer.com,443,https://vnga03.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,566218143,54.163.118.235,14,False,,,,,,,,
vnln02.dev.buffer.com,404 Not Found,404,548,vnln02.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnln02.dev.buffer.com,443,https://vnln02.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,566218143,100.25.61.122,14,False,,,,,,,,
vnpt.dev.buffer.com,404 Not Found,404,548,vnpt.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnpt.dev.buffer.com,443,https://vnpt.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,54.83.57.20,14,False,,,,,,,,
vnsd24.dev.buffer.com,404 Not Found,404,146,vnsd24.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnsd24.dev.buffer.com,443,https://vnsd24.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,54.163.118.235,8,False,,,,,,,,
vnusc01.dev.buffer.com,404 Not Found,404,548,vnusc01.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnusc01.dev.buffer.com,443,https://vnusc01.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,100.25.61.122,14,False,,,,,,,,
vnusda.dev.buffer.com,404 Not Found,404,146,vnusda.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vnusda.dev.buffer.com,443,https://vnusda.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,1494302000,100.25.61.122,8,False,,,,,,,,
vocesabiagospel.dev.buffer.com,404 Not Found,404,146,vocesabiagospel.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vocesabiagospel.dev.buffer.com,443,https://vocesabiagospel.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,1494302000,54.83.57.20,8,False,,,,,,,,
vod02.dev.buffer.com,404 Not Found,404,146,vod02.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vod02.dev.buffer.com,443,https://vod02.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,1494302000,54.163.118.235,8,False,,,,,,,,
voder.dev.buffer.com,404 Not Found,404,146,voder.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,voder.dev.buffer.com,443,https://voder.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpn-alpha-alpha-public-panel.dev.buffer.com,404 Not Found,404,146,vpn-alpha-alpha-public-panel.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-alpha-alpha-public-panel.dev.buffer.com,443,https://vpn-alpha-alpha-public-panel.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpn-app.dev.buffer.com,404 Not Found,404,146,vpn-app.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-app.dev.buffer.com,443,https://vpn-app.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,1494302000,54.83.57.20,8,False,,,,,,,,
vpn-authteamregister.dev.buffer.com,404 Not Found,404,548,vpn-authteamregister.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-authteamregister.dev.buffer.com,443,https://vpn-authteamregister.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,566218143,54.163.118.235,14,False,,,,,,,,
vpn-cms-enassets-defaultproduction.dev.buffer.com,404 Not Found,404,146,vpn-cms-enassets-defaultproduction.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-cms-enassets-defaultproduction.dev.buffer.com,443,https://vpn-cms-enassets-defaultproduction.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpn-docker-oceania.dev.buffer.com,404 Not Found,404,548,vpn-docker-oceania.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-docker-oceania.dev.buffer.com,443,https://vpn-docker-oceania.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,566218143,52.207.64.248,14,False,,,,,,,,
vpn-portal-sj.dev.buffer.com,404 Not Found,404,548,vpn-portal-sj.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-portal-sj.dev.buffer.com,443,https://vpn-portal-sj.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,52.207.64.248,14,False,,,,,,,,
vpn-sslvpn-m.dev.buffer.com,404 Not Found,404,146,vpn-sslvpn-m.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-sslvpn-m.dev.buffer.com,443,https://vpn-sslvpn-m.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,1494302000,54.83.57.20,8,False,,,,,,,,
vpn-status-clients-svnpostgresgit.dev.buffer.com,404 Not Found,404,146,vpn-status-clients-svnpostgresgit.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpn-status-clients-svnpostgresgit.dev.buffer.com,443,https://vpn-status-clients-svnpostgresgit.dev.buffer.com:443,https,text/html,GET,100.25.61.122,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpn.buffer.com,Forbidden,403,103,vpn.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-22T00:00:00Z,2024-06-19T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.analyze.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d08409198123a93295440955f6608bca,20b90561e82bd0b1f102c691915025c5d29b558f8df819532b2912b90b2b09f2,True,ctls,vpn.buffer.com,443,https://vpn.buffer.com:443,https,text/html,GET,107.21.172.177,/,396533629,2406:da00:ff00::36eb:d072,1,False,,,OpenVPN-AS,,,https://vpn.buffer.com/__session_start__/,,
vpnalpha-en-users.dev.buffer.com,404 Not Found,404,548,vpnalpha-en-users.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpnalpha-en-users.dev.buffer.com,443,https://vpnalpha-en-users.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,566218143,54.163.118.235,14,False,,,,,,,,
vpndb2corporatemysqlbackups-www-test.dev.buffer.com,404 Not Found,404,146,vpndb2corporatemysqlbackups-www-test.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpndb2corporatemysqlbackups-www-test.dev.buffer.com,443,https://vpndb2corporatemysqlbackups-www-test.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,100.25.61.122,8,False,,,,,,,,
vpndevelopmentcacheeuw-meet-git.dev.buffer.com,404 Not Found,404,146,vpndevelopmentcacheeuw-meet-git.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpndevelopmentcacheeuw-meet-git.dev.buffer.com,443,https://vpndevelopmentcacheeuw-meet-git.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpndownload-public.dev.buffer.com,404 Not Found,404,548,vpndownload-public.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpndownload-public.dev.buffer.com,443,https://vpndownload-public.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,566218143,52.207.64.248,14,False,,,,,,,,
vpngcp-smpa.dev.buffer.com,404 Not Found,404,146,vpngcp-smpa.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpngcp-smpa.dev.buffer.com,443,https://vpngcp-smpa.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,1494302000,54.83.57.20,8,False,,,,,,,,
vpnmanager.dev.buffer.com,404 Not Found,404,146,vpnmanager.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpnmanager.dev.buffer.com,443,https://vpnmanager.dev.buffer.com:443,https,text/html,GET,54.163.118.235,/,1494302000,54.83.57.20,8,False,,,,,,,,
vpnpreferencesmembersacc.dev.buffer.com,404 Not Found,404,146,vpnpreferencesmembersacc.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpnpreferencesmembersacc.dev.buffer.com,443,https://vpnpreferencesmembersacc.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,1494302000,54.163.118.235,8,False,,,,,,,,
vpnv2admin-b2b-extranet-database-officebackups-domain.dev.buffer.com,404 Not Found,404,548,vpnv2admin-b2b-extranet-database-officebackups-domain.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vpnv2admin-b2b-extranet-database-officebackups-domain.dev.buffer.com,443,https://vpnv2admin-b2b-extranet-database-officebackups-domain.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,566218143,54.83.57.20,14,False,,,,,,,,
vps1salesbetatemp-exchangedns.dev.buffer.com,404 Not Found,404,146,vps1salesbetatemp-exchangedns.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vps1salesbetatemp-exchangedns.dev.buffer.com,443,https://vps1salesbetatemp-exchangedns.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,100.25.61.122,8,False,,,,,,,,
vx22.dev.buffer.com,404 Not Found,404,146,vx22.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,vx22.dev.buffer.com,443,https://vx22.dev.buffer.com:443,https,text/html,GET,54.83.57.20,/,1494302000,100.25.61.122,8,False,,,,,,,,
w764-photomat.dev.buffer.com,404 Not Found,404,548,w764-photomat.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,w764-photomat.dev.buffer.com,443,https://w764-photomat.dev.buffer.com:443,https,text/html,GET,52.207.64.248,/,566218143,54.83.57.20,14,False,,,,,,,,
