input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
aus5.sfdc-vwfla6.salesforce.com,Login | Salesforce,200,8815,aus5.sfdc-vwfla6.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=aus5.sfdc-vwfla6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",aus5.sfdc-vwfla6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,35f6a0d5104168b708f322673df5d2e8,e709e2650e5d820361ab86728182ad565da50223ab4f15d2a6ef7891b514109f,True,ctls,aus5.sfdc-vwfla6.salesforce.com,443,https://aus5.sfdc-vwfla6.salesforce.com:443,https,text/html,GET,13.211.96.153,/,1433417005,13.239.155.255,HSTS,24,False,,,,,,,
aus7.sfdc-vwfla6.salesforce.com,Login | Salesforce,200,8815,aus7.sfdc-vwfla6.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-18T23:59:59Z,"CN=aus7.sfdc-vwfla6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",aus7.sfdc-vwfla6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,54008e6e49be2aab0552381d7f17612d,cef63c599aef7e2a76ece0f5179fd5d6ed541055b0c4cde8a33e089494ed6d26,True,ctls,aus7.sfdc-vwfla6.salesforce.com,443,https://aus7.sfdc-vwfla6.salesforce.com:443,https,text/html,GET,52.65.172.243,/,1433417005,3.24.34.83,HSTS,24,False,,,,,,,
aus75.sfdc-vwfla6.salesforce.com,Login | Salesforce,200,8816,aus75.sfdc-vwfla6.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-19T00:00:00Z,2023-12-19T23:59:59Z,"CN=aus75.sfdc-vwfla6.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",aus75.sfdc-vwfla6.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de67d8b1dc21a4a2a255f8958d87f013,04a724b6f480318087c2c1d28bcda96dd9ea0fc52e82623b7bce527a6d5e8e99,True,ctls,aus75.sfdc-vwfla6.salesforce.com,443,https://aus75.sfdc-vwfla6.salesforce.com:443,https,text/html,GET,13.210.128.26,/,1433417005,52.63.169.147,HSTS,24,False,,,,,,,
austinhealth.my.salesforce.com,Login | Salesforce,200,8668,austinhealth.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap4.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap4.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,050d5228c7f4654f1838118f0250a14d,eb579280945a3754f84105da136e633be37fbb86b7935824808b5c7225d6409b,True,ctls,austinhealth.my.salesforce.com,443,https://austinhealth.my.salesforce.com:443,https,text/html,GET,101.53.168.135,/,1433417005,101.53.171.135,HSTS,24,False,,,,,,,
auth0.my.salesforce.com,,200,5238,auth0.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,auth0.my.salesforce.com,443,https://auth0.my.salesforce.com:443,https,text/html,GET,85.222.140.11,/,1433417005,85.222.140.13,HSTS,27,False,,,sfdcedge,,https://auth0.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWLXslMDAwMDAwMDAwMDAwMDAwAAAA9CWh-k78idaq8rUkG39Zgw6BcynhHpr3BlZ7D6JlXfcg-fnrr-GZi5kxm6TnLSDisjry25SegCbhAzWeZlI_EOlWG9V5leqtbXb3FFxLqwAsDQoIvqBAmQtZ93wXfKZZ6h3xAM4X6FPwWOjeGYzXLWiWOusoAfGtM6d49fVpdLkDRaJdP4ife0YpEtZ8nhPXQlrEIvRynKM6hdj2DnC4iOguAxDJyYOC0-cKSniF-Qiel-Pnu6kFdIoXcd6Cuf0ydA&saml_acs=https%3A%2F%2Fauth0.my.salesforce.com%3Fso%3D00D37000000JYbE&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Fauth0.my.salesforce.com&samlSsoConfig=0LEHo000000PBEh&RelayState=%2F,,
authenticator-api-dev.salesforce.com,No such app,404,549,,,,,,,,,,,,,,,,,,,,80,http://authenticator-api-dev.salesforce.com:80,http,text/html,GET,54.152.14.10,/,628657597,52.3.68.230,,28,False,,,,,,,
authenticator-api-staging.salesforce.com,,404,60,authenticator-api-staging.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T07:33:46Z,2023-10-01T07:33:45Z,CN=authenticator-api-staging.salesforce.com,authenticator-api-staging.salesforce.com,,authenticator-api-staging.salesforce.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,92ae5088ef96a84a76469ec5b888743b,edf50d741ca655ae6f83e8284282b36daab587d1dc6da96c899d3d680e519b7d,,ctls,authenticator-api-staging.salesforce.com,443,https://authenticator-api-staging.salesforce.com:443,https,text/html,GET,104.18.8.2,/,1474197793,2606:4700::6812:902,HSTS,5,False,,,cloudflare,,,cloudflare,True
authenticator-api.salesforce.com,,404,60,authenticator-api.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-01T23:59:59Z,"CN=authenticator-api.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",authenticator-api.salesforce.com,"salesforce.com, inc.",api-herokuapp.toopher.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8211347d88892d601de8286e12031828,7fdbcfa8696167d558d05f13fd35e05d7e862cc8967fa4e38790f1c31781c905,,ctls,authenticator-api.salesforce.com,443,https://authenticator-api.salesforce.com:443,https,text/html,GET,104.18.3.193,/,1474197793,2606:4700::6812:2c1,HSTS,5,False,,,cloudflare,,,cloudflare,True
autotest.my.salesforce.com,Login | Salesforce,200,8569,autotest.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-03T00:00:00Z,2024-05-01T23:59:59Z,"CN=na224.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na224.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd30e76809cd1796f2278550dfa528ab,0a74f539e5c3daf3fcdb1f0e360fbe8d8c2916e0247d3523f3d79e2be2f93367,True,ctls,autotest.my.salesforce.com,443,https://autotest.my.salesforce.com:443,https,text/html,GET,136.146.20.3,/,1433417005,136.146.31.3,HSTS,24,False,,,,,,,
availability.salesforce.com,Salesforce Availability — Supercharging your business critical operations,200,46422,availability.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-08T16:02:41Z,2023-10-06T16:02:40Z,CN=availability.salesforce.com,availability.salesforce.com,,availability.salesforce.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3a5a6ee37c72e3a2dc8f3b12e201dc53,8ff274479f8189422e51ea0c08ad66352bb1b65fc8bad4dda483cd97359a1a72,,ctls,availability.salesforce.com,443,https://availability.salesforce.com:443,https,text/html,GET,192.0.66.44,/,1274734426,2a04:fa87:fffd::c000:422c,Yoast SEO:20.8,291,False,,,nginx,,,,
avalere.my.salesforce.com,Login | Salesforce,200,8734,avalere.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na148.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na148.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cc0836984bf66a6ff8dc096c60c787c9,56c582bf17779ca0dd38bf9342f93daa5d71e3e16d0a6059fae48d49f62df0cf,True,ctls,avalere.my.salesforce.com,443,https://avalere.my.salesforce.com:443,https,text/html,GET,13.110.44.80,/,1433417005,13.110.70.80,HSTS,24,False,,,,,,,
avant.my.salesforce.com,Login | Salesforce,200,8560,avant.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um9.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um9.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e71ae23b99c4bd0d49a45bffb30ac0a9,fd432b7f21b30f50d7618839c8a7c58a3e5cc849e9260a78dcac25b52b9d9507,True,ctls,avant.my.salesforce.com,443,https://avant.my.salesforce.com:443,https,text/html,GET,161.71.0.190,/,1433417005,161.71.3.190,HSTS,24,False,,,,,,,
avantika.my.salesforce.com,Login | Salesforce,200,8656,avantika.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na85.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na85.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bee07f7e4d314102decf92e8b65775d1,259fb9c886a31a13547aea1b74617545c9eeea675e3f7bc99a9a28c008ddcce3,True,ctls,avantika.my.salesforce.com,443,https://avantika.my.salesforce.com:443,https,text/html,GET,13.110.10.212,/,1433417005,13.110.87.212,HSTS,24,False,,,,,,,
avasar.my.salesforce.com,Login | Salesforce,200,9117,avasar.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=ind86.sfdc-y37hzm.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ind86.sfdc-y37hzm.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5e87fb02c12fbd3a60c970b7fc735784,d1b820d9f41506a3e9d2587e106a6a08241563edd414924cf5334e49b95b17b4,True,ctls,avasar.my.salesforce.com,443,https://avasar.my.salesforce.com:443,https,text/html,GET,3.108.104.143,/,1433417005,13.127.169.174,HSTS,24,False,,,,,,,
avast.my.salesforce.com,Login | Salesforce,200,10736,avast.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,avast.my.salesforce.com,443,https://avast.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,HSTS,24,False,,,sfdcedge,,,,
avb.my.salesforce.com,Login | Salesforce,200,9795,avb.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na114.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na114.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b587e494441918e750ddefaa051e7976,63c18fa2177e0d3ff70a3751111b35b08b5054367814676df6f8c0d18dddcb0d,True,ctls,avb.my.salesforce.com,443,https://avb.my.salesforce.com:443,https,text/html,GET,13.110.84.202,/,1433417005,13.110.86.202,HSTS,24,False,,,,,,,
avid.my.salesforce.com,,200,7321,avid.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na75.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na75.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6d08bec784851ef4c224f2c8bcd6743c,55d7f8aa14e69398840416e40635d08c5b8edab80b1cd4b1c374039e692f6d5e,True,ctls,avid.my.salesforce.com,443,https://avid.my.salesforce.com:443,https,text/html,GET,13.110.8.206,/,1433417005,13.110.87.206,HSTS,27,False,,,,,https://avid.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWLX4bMDAwMDAwMDAwMDAwMDAwAAAA9K1QqnVKlnVlsTT4UF4omW7rdK5qh8TNeC4DBC8VWuIvCSJ1y_ch_akrVPqKLRO2HQJMlAnuDr2eBlf-L7SaAv4hh86SHn5twmHR7w7N9kZKrKr_Q8Mw4t2oqPW70vspxn5Ltw5Mf9x2b2DmPV3PdgVl_znjUtrGtxT_G3v2aVpf-JKTRc1Rvu4wHTeGzR31l97XXI1qlCDHRJKJ70j_S0rSGVPrxMa4MTVKTF47VRHcZyIHrCOMHTdf9l0oftcYZA&saml_acs=https%3A%2F%2Favid.my.salesforce.com%3Fso%3D00D41000002Ez01&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Favid.my.salesforce.com&samlSsoConfig=0LE41000000CySx&RelayState=%2F,,
avl.my.salesforce.com,Access rights validated,200,2963,auth.avl.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2024-01-05T23:59:59Z,"CN=*.avl.com, O=AVL List GmbH, L=Graz, ST=Styria, C=AT",*.avl.com,AVL List GmbH,avl.com,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,7041e6be1fec4a9cc603b5073be44a09,59d0d704751f92b4c87fd68f98a685f1bceaa0905b3bb80689072166f9e5604f,True,ctls,auth.avl.com,443,https://avl.my.salesforce.com:443,https,text/html,GET,160.8.245.109,/,1433417005,160.8.241.109,Java,23,False,,https://*.avl.zone:*,,,https://auth.avl.com:443/openam/SSORedirect/metaAlias/idp?SAMLRequest=fZJdc6owEIb%2FCpN7vj8sTLEDRVstWgtalBsmQtTYQJBEqv76Q2t7pudcdGdykdl9d99Nntu7U0mEFjUM08oFqqQAAVU5LXC1dcFiPhRvwF3%2FlsGSaLXjHfmuitDhiBgXOmHFnGvGBcemcihkmDkVLBFzeO7E3iR0NElx6oZymlMCBI8x1PBu1D2t2LFETYyaFudoEYUu2HFeM0eWYUuk8iwxSBDb0CZHUk7LO0ZdRQk05Rq9zTACQtD5wBXkn97%2FyjuT0kePTuUYhi7TGnWe5Dh%2BjlCBG5RzuUQcegRDJuOiBsIocEGm3XtdrGgSrlR%2FEnjv%2F5%2BPtD1IBkmyVDcqH%2B4u5TpRFdG3uOkj3hzEesKOYyXCBOp4eIifzkUvpYYZBrn%2BSqxjOmXRbL4NzEic%2BVmSnsbPeLNv7feX8yjl76usiMY19tYthDfoIdpTZoyzRVJd1JU2YZdieWkDS4TiGo8pGWKe7vNleOZmZPDV6mH6Gk%2FVzDgZ4zTNWnIzEHtDfjjZWz%2F305mxPa8tvFc0u%2FJyslbeksUpgl44vYTp6XHCOqG1eCFLuDzUu6dsSoivL1V9lInEfKOiyg9tMdhZ3rZ7LcaOaFQxDivuAk3RdFHpiZoxV3RHtx3TluyenQJh9vXtPq6uOP3GyPpaxJzH%2BXwmzp7jORBev7HsCsAXhM7n9OYnfb83ht%2FIgf6vgMndIqZi3co%2Fx%2FS%2Frv%2Bi3%2F8D&RelayState=%2F&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=k1B7FRDEEbVgnojreS9BDtL%2BQ8GR2%2FM8IgwCuc1PqAgmlmUUDrdf9eEtOYfnlSSPthzdaaoXmEXj7gPmbRI1H4Kl1zEm0e4EAMSTl68zTt8mFaCSFWD5ubLQyVpab3v2RoR3nVDcOjGMvoKwjkLbSZYdq1p4IydIVYffkKaIsskqYuJzg42RLk5ifXTPeeLGECPm%2Bs00YR08bbti6WuL9Kq8F7DlKnE7TbpWdqBZyg6kK3wedpjUVnHWuEoJzK%2FmnA5TSm%2ByGIXzw8a%2BoHWe5p7EM1%2BvmExAeGgRBXRQx0Dv9gwIgyCZBt4oX5UXrvuuTbjm%2F4OwBNUaONq6vTHytjAWNBvRh0ZqOPbeAYFbHx9BL8bgDzprNrzT8BgcRhNqy5jEM4SSo1hEkbtFcZDodx855uYwHTsGBFKPM1n8on%2BmQedhA3ebV%2FEwFveSnfDRoYi4U%2B04PbC025379x5NtHaM3Mnw98AW369NpTjRO4iaPe5Xvay8MKzOs4WoTKlbBQtTItCQyMrEP6padrE%2FAIZXyq0Zv5okhxyp09QRgFCihMnN0iGzevI81%2BTapw3WWfo75NdK96KTHYnDGqr8j2efQdyrsCGFQOwC9R58%2B8Rz8ZDq7j9T%2BUXXx3rLBtY%2BIQuIhRRTd7uNZWxVEfOVnYz1H9P3HWraxaMjl2t9DXI%3D,,
avm.my.salesforce.com,Login | Salesforce,200,8641,avm.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um8.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um8.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e3a541191bb9d2a279ba421c0b2efa8,b483c24f91bb40600249f9be362c9d924c2f9df9f82922615c32999efa56c88d,True,ctls,avm.my.salesforce.com,443,https://avm.my.salesforce.com:443,https,text/html,GET,161.71.8.58,/,1433417005,161.71.10.186,HSTS,24,False,,,,,,,
avocado.my.salesforce.com,Login | Salesforce,200,8575,thirtyears.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na238.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na238.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9507ad7fa5a8c7485a63dc0a938bb574,c0ab35cf05124b0a91ad03c9d713c0a837ef2a413ffdc4af52fac881421d2e0c,True,ctls,thirtyears.my.salesforce.com,443,https://avocado.my.salesforce.com:443,https,text/html,GET,136.146.34.123,/,1433417005,136.146.35.123,HSTS,24,False,,,,,https://thirtyears.my.salesforce.com/,,
aware.my.salesforce.com,Login | Salesforce,200,10290,aware.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap11.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap11.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d233d13c8e7ce2e0c4d4d644e3d3a96a,c3076fec15127371761304eff7232f5e3af0bc89cdaa25400217be2aa93064e6,True,ctls,aware.my.salesforce.com,443,https://aware.my.salesforce.com:443,https,text/html,GET,101.53.168.49,/,1433417005,101.53.168.177,HSTS,24,False,,,,,,,
aws-dev.my.salesforce.com,Login | Salesforce,200,8653,aws-dev.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap26.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap26.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c6adbea8ac62fb79f50b14dae8fe6156,28d9108f72bde453e8c65c7061d0450bf8f2dd9d89c2aff098a57ddf0538fe0e,True,ctls,aws-dev.my.salesforce.com,443,https://aws-dev.my.salesforce.com:443,https,text/html,GET,101.53.168.245,/,1433417005,101.53.168.117,HSTS,24,False,,,,,,,
awx.my.salesforce.com,Login | Salesforce,200,8641,awx.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na210.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na210.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5dd3064f4dce07da09d9294dc3733302,c90614201dd433a4c4b43d49c60169fcc3898ec23ede7ec80410985615bce1a1,True,ctls,awx.my.salesforce.com,443,https://awx.my.salesforce.com:443,https,text/html,GET,13.110.44.235,/,1433417005,13.110.46.235,HSTS,24,False,,,,,,,
axa.my.salesforce.com,Log in - One Account,200,11974,onelogin.axa.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=onelogin.axa.com, O=AXA SA, L=Paris, ST=Île-de-France, C=FR",onelogin.axa.com,AXA SA,onelogin.axa.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c9f5c5fb8adb1393b0da3eb27d79fcaa,13d593033e4e78d5f810519b078ac3f1d2ba360af76f61b91af70d7d7bbbc5d7,,ctls,onelogin.axa.com,80,http://axa.my.salesforce.com:80,http,text/html,GET,160.8.15.40,/,1433417005,160.8.254.40,HSTS,309,False,,,,,https://onelogin.axa.com/as/authorization.oauth2?response_type=code&client_id=e64ff3b5&redirect_uri=https%3A%2F%2Faxa.my.salesforce.com%2Fservices%2Fauthcallback%2FOIDC_SSO&scope=email+openid&state=CAAAAYmGCUI6MDAwMDAwMDAwMDAwMDAwAAAA9NtJqCoDGtBJt2ROwRCD44nfk22OCSmKqKf3ggQqBN6VDih4q9rcnnt3j_7oVdXObwEBrjGZXKayclmCHqRRvarbh297ttcvuiOGGZ90qM4BzfsaNJW9WGvsaahTx1v0Fsyk3MI5L86Xqr4o6N2Rtxz1sgupeYTptQxg3e2n0urSqq0kwPaYUoGs5CEHUk4ijx1IHZf7lybtelu_-bU187HJfZHDha2tW9p2gCULIdhNs_b9eWkVF64wLpRThS1CYA%3D%3D,,
axiomlaw.my.salesforce.com,Login | Salesforce,200,9854,axiomlaw.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na210.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na210.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5dd3064f4dce07da09d9294dc3733302,c90614201dd433a4c4b43d49c60169fcc3898ec23ede7ec80410985615bce1a1,True,ctls,axiomlaw.my.salesforce.com,443,https://axiomlaw.my.salesforce.com:443,https,text/html,GET,13.110.44.235,/,1433417005,13.110.65.235,HSTS,24,False,,,,,,,
ayuda.my.salesforce.com,Login | Salesforce,200,8647,ayuda.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na209.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na209.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,880ac12c574e5761b6f2ee7c4fded6be,49ec0ac00a0a24d770f482e9c5c76720eda19d37df541a386144728cdb34237e,True,ctls,ayuda.my.salesforce.com,443,https://ayuda.my.salesforce.com:443,https,text/html,GET,13.110.40.237,/,1433417005,13.110.46.237,HSTS,24,False,,,,,,,
az.my.salesforce.com,Login | Salesforce,200,9712,az.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na83.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na83.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,48fc334b301f84e553bf6cc4a3c08d09,8c4d2258ac73e85748f05d302b18fcf5bf32f326f82a97c3903eb496f4c80093,True,ctls,az.my.salesforce.com,443,https://az.my.salesforce.com:443,https,text/html,GET,13.110.0.180,/,1433417005,13.110.92.180,HSTS,24,False,,,,,,,
