new,host,a,cname,soa,status_code,cdn,cdn-name,mx,txt,aaaa,ns,caa,has_internal_ips,internal_ips
[x],srt.my.salesforce.com,"13.110.67.181, 13.110.66.181, 13.110.47.181","na160.my.salesforce.com, na160-ia5.my.salesforce.com, na160-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssam.my.salesforce.com,"13.110.40.232, 13.110.68.232, 13.110.44.232","na211.my.salesforce.com, na211-ia5.my.salesforce.com, na211-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssd.my.salesforce.com,"13.110.80.38, 13.110.34.166, 13.110.35.38","na135.my.salesforce.com, na135-ia2.my.salesforce.com, na135-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssdi.my.salesforce.com,"136.146.26.122, 136.146.29.122, 136.146.17.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssim.my.salesforce.com,"101.53.168.118, 101.53.171.118, 101.53.170.118","ap26.my.salesforce.com, ap26-hnd.my.salesforce.com, ap26-hnd.hnd.r.my.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssinc.my.salesforce.com,"54.95.70.189, 3.115.162.134, 13.230.167.70","jpn7.my.sfdc-mchho0.salesforce.com, jpn7.sfdc-mchho0.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],ssllc.my.salesforce.com,"13.110.46.63, 13.110.66.63, 13.110.68.63","na140.salesforce.com, na140-ia5.salesforce.com, na140-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sso.salesforce.com,,,"dns01.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"dns01.salesforce.com, dns02.salesforce.com, dns03.salesforce.com, dns04.salesforce.com, dns05.salesforce.com, dns06.salesforce.com",,,
[x],ssp.my.salesforce.com,"13.109.185.61, 13.109.191.61, 13.109.190.61","na147.salesforce.com, na147-ia4.salesforce.com, na147-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],ssss3.my.salesforce.com,"101.53.169.51, 101.53.171.51, 101.53.171.179","ap12.salesforce.com, ap12-hnd.salesforce.com, ap12-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sstest.my.salesforce.com,"136.146.17.122, 136.146.26.122, 136.146.29.122","na236.salesforce.com, na236-ia6.salesforce.com, na236-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],st-link.my.salesforce.com,"52.68.51.50, 35.78.43.253, 43.206.56.244","jpn5.my.sfdc-mchho0.salesforce.com, jpn5.sfdc-mchho0.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],st1.edge.sfdc-ckzqgc.pc-rnd.salesforce.com,"44.239.114.215, 44.229.231.130, 44.237.99.147",,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],sta.my.salesforce.com,"52.62.106.114, 13.238.178.237, 3.106.29.200","aus13.my.sfdc-vwfla6.salesforce.com, aus13.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stack.my.salesforce.com,"101.53.169.51, 101.53.171.51, 101.53.171.179","ap12.salesforce.com, ap12-hnd.salesforce.com, ap12-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stacker.my.salesforce.com,"13.110.62.225, 13.110.57.225, 13.109.187.225","na213.salesforce.com, na213-ia4.salesforce.com, na213-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stackoverflow.my.salesforce.com,"85.222.140.11, 85.222.140.10, 85.222.140.13","n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stage.my.salesforce.com,"3.77.4.144, 52.28.3.100, 18.192.146.114","deu3.my.sfdc-yzvdd4.salesforce.com, deu3.sfdc-yzvdd4.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stage3.my.salesforce.com,"160.8.12.163, 160.8.14.35, 160.8.252.35","eu46.salesforce.com, eu46-fra.salesforce.com, eu46-fra.fra.r.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],staging-b.bluetail.salesforce.com,"35.162.37.39, 52.35.119.134",,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1108.awsdns-10.org, ns-1699.awsdns-20.co.uk, ns-472.awsdns-59.com, ns-803.awsdns-36.net",,,
[x],staging.bloom.salesforce.com,146.75.121.145,devforce.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],staging.bluetail.salesforce.com,"35.162.37.39, 52.35.119.134",,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],staging.my.salesforce.com,"136.146.18.3, 136.146.23.3, 136.146.26.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],staging.startups.salesforce.com,151.101.45.145,devforce.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],staging6.my.salesforce.com,"13.110.47.235, 13.110.71.235, 13.110.41.235","na210.my.salesforce.com, na210-ia5.my.salesforce.com, na210-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stand.my.salesforce.com,"13.110.68.232, 13.110.44.232, 13.110.65.232","na211.my.salesforce.com, na211-ia5.my.salesforce.com, na211-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],standard.my.salesforce.com,"13.110.88.96, 13.110.89.96, 13.110.1.96","na95.my.salesforce.com, na95-ph2.my.salesforce.com, na95-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],standards.my.salesforce.com,"13.239.155.255, 13.238.147.46, 13.211.96.153","aus5.my.sfdc-vwfla6.salesforce.com, aus5.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stanleymartin.my.salesforce.com,"13.110.69.77, 13.110.66.77, 13.110.40.77","na138.my.salesforce.com, na138-ia5.my.salesforce.com, na138-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],star.my.salesforce.com,"13.110.71.235, 13.110.47.235, 13.110.41.235","na210.my.salesforce.com, na210-ia5.my.salesforce.com, na210-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],starcomp.my.salesforce.com,"101.53.170.245, 101.53.169.245, 101.53.168.117","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],starship.my.salesforce.com,"161.71.3.146, 161.71.2.18, 161.71.3.18","um5.my.salesforce.com, um5-lo2.my.salesforce.com, um5-lo2.lo2.r.my.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],starter.my.salesforce.com,"13.39.142.163, 15.237.8.217, 13.36.197.149","fra7.my.sfdc-urlt2q.salesforce.com, fra7.sfdc-urlt2q.salesforce.com","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],starts.my.salesforce.com,"85.222.140.13, 85.222.140.11, 85.222.140.6","n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],startups.salesforce.com,151.101.37.145,devforce.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],startupshell.my.salesforce.com,"85.222.140.11, 85.222.140.10, 85.222.140.6","n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stasch.my.salesforce.com,"161.71.9.58, 161.71.10.186, 161.71.11.58","um8.salesforce.com, um8-lo3.salesforce.com, um8-lo3.lo3.r.salesforce.com","ns1-lo3.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],states.my.salesforce.com,"136.146.18.3, 136.146.23.3, 136.146.26.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],static.cs10.salesforce.com,"136.146.42.18, 136.146.38.18, 136.146.45.18","cs10.salesforce.com, cs238.salesforce.com, cs238-ia7.salesforce.com, cs238-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],static.cs12.salesforce.com,"13.110.60.117, 13.109.187.117, 13.109.184.117","cs12.salesforce.com, cs191.salesforce.com, cs191-ia4.salesforce.com, cs191-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],static.cs13.salesforce.com,"13.110.58.120, 13.110.63.120, 13.110.61.120","cs13.salesforce.com, cs192.salesforce.com, cs192-ia4.salesforce.com, cs192-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,"2001:502:2eda::8, 2001:502:ad09::8, 2610:a1:1009::8, 2610:a1:1010::8","udns1.salesforce.com, udns2.salesforce.com, udns3.salesforce.com, udns4.salesforce.com, pch1.salesforce-dns.com, pch2.salesforce-dns.com",,,
[x],static.gs0.salesforce.com,"136.147.101.37, 136.147.101.165, 136.147.100.165, 156.154.100.8, 156.154.101.8, 156.154.102.8, 156.154.103.8","gs0.salesforce.com, gs0-phx.salesforce.com, gs0-phx.phx.r.salesforce.com","ns1-phx.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,"pch2.salesforce-dns.com, udns1.salesforce.com, udns2.salesforce.com, udns3.salesforce.com, udns4.salesforce.com, pch1.salesforce-dns.com",,,
[x],stats.my.salesforce.com,"101.53.169.245, 101.53.171.117, 101.53.170.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],status.salesforce.com,"95.101.74.35, 95.101.74.52","status.salesforce.com.edgekey.net, entry.status-salesforce-com.akadns.net, e198443.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"2a02:26f0:280:9::213:7a17, 2a02:26f0:280:9::213:7a34",,,,
[x],steadfast.my.salesforce.com,"13.110.43.80, 13.110.46.80, 13.110.70.80","na148.my.salesforce.com, na148-ia5.my.salesforce.com, na148-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stellar.my.salesforce.com,"13.110.57.243, 13.110.60.243, 13.110.61.243","na207.my.salesforce.com, na207-ia4.my.salesforce.com, na207-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],step.my.salesforce.com,"13.110.92.141, 13.110.38.141, 13.110.90.141","na105.my.salesforce.com, na105-ph2.my.salesforce.com, na105-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sterlingcheck.my.salesforce.com,"136.146.39.118, 136.146.37.118, 136.146.47.118","na233.salesforce.com, na233-ia7.salesforce.com, na233-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stf.my.salesforce.com,"13.110.60.211, 13.109.189.211, 13.109.185.211","na170.my.salesforce.com, na170-ia4.my.salesforce.com, na170-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stg.documentation-es.b2c.commercecloud.salesforce.com,"104.16.117.54, 104.16.118.54",stg.documentation-es.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6810:7536, 2606:4700::6810:7636",,,,
[x],stg.documentation-fr.b2c.commercecloud.salesforce.com,"104.18.135.27, 104.18.134.27",stg.documentation-fr.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6812:871b, 2606:4700::6812:861b",,,,
[x],stg.documentation-ja.b2c.commercecloud.salesforce.com,"104.17.184.3, 104.17.183.3",stg.documentation-ja.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6811:b703, 2606:4700::6811:b803",,,,
[x],stg.documentation-pt.b2c.commercecloud.salesforce.com,"104.19.220.82, 104.19.219.82",stg.documentation-pt.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6813:db52, 2606:4700::6813:dc52",,,,
[x],stg.documentation-zh.b2c.commercecloud.salesforce.com,"104.17.189.4, 104.17.188.4",stg.documentation-zh.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6811:bc04, 2606:4700::6811:bd04",,,,
[x],stg.documentation.b2c.commercecloud.salesforce.com,"104.18.168.27, 104.18.169.27",stg.documentation.b2c.commercecloud.salesforce.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6812:a81b, 2606:4700::6812:a91b",,,,
[x],stg.dx.commercecloud.salesforce.com,"52.5.156.235, 54.147.228.5, 54.166.93.198",,"ns-649.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1394.awsdns-46.org, ns-1862.awsdns-40.co.uk, ns-372.awsdns-46.com, ns-649.awsdns-17.net",,,
[x],stg.licensing.commercecloud.salesforce.com,"34.201.222.8, 3.215.86.105, 3.220.8.179, 205.251.194.128",,"ns-640.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:9000:5305:c900::1, 2600:9000:5307:6000::1","ns-1481.awsdns-57.org, ns-320.awsdns-40.com, ns-640.awsdns-16.net, ns-1888.awsdns-44.co.uk",,,
[x],stg1.my.salesforce.com,"13.110.59.204, 13.109.188.204, 13.109.185.204","na168.salesforce.com, na168-ia4.salesforce.com, na168-ia4.ia4.r.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stirling.my.salesforce.com,"13.54.147.109, 13.55.152.237, 54.253.134.169","aus47.my.sfdc-vwfla6.salesforce.com, aus47.sfdc-vwfla6.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stma.my.salesforce.com,"13.110.47.235, 13.110.41.235, 13.110.71.235","na210.my.salesforce.com, na210-ia5.my.salesforce.com, na210-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sto-eu.mce.salesforce.com,"52.30.13.169, 34.253.47.137, 34.250.28.174",mci-eu-sto-1573231466.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sto-qa.mce.salesforce.com,"52.33.90.22, 52.43.234.194, 54.191.74.161",mci-qa-sto-1316013120.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,
[x],stofa.my.salesforce.com,"50.112.164.162, 54.70.109.250, 44.242.22.229","usa17.my.sfdc-lywfpd.salesforce.com, usa17.sfdc-lywfpd.salesforce.com","dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],store.salesforce.com,"85.222.140.12, 85.222.140.4, 85.222.140.8","store.salesforce.com.00d000000000062eaa.live.siteforce.com, canary.edge2.salesforce.com, europe-canary.edge2.salesforce.com, fra-canary.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],store2.my.salesforce.com,"136.146.32.116, 136.146.35.116, 136.146.37.116","na231.salesforce.com, na231-ia7.salesforce.com, na231-ia7.ia7.r.salesforce.com","ns1-ia7.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],store3.my.salesforce.com,"136.146.17.3, 136.146.20.3, 136.146.25.3","na224.salesforce.com, na224-ia6.salesforce.com, na224-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],storehub.my.salesforce.com,"35.79.154.59, 13.115.131.225, 52.193.245.221","jpn17.my.sfdc-mchho0.salesforce.com, jpn17.sfdc-mchho0.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],storm.my.salesforce.com,"3.97.227.166, 35.182.133.64, 52.60.181.209","can26.my.sfdc-58ktaz.salesforce.com, can26.sfdc-58ktaz.salesforce.com","dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stp.my.salesforce.com,"13.110.39.41, 13.110.38.169, 13.110.38.41","na117.my.salesforce.com, na117-ph2.my.salesforce.com, na117-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],str.my.salesforce.com,"161.71.3.62, 161.71.3.190, 161.71.2.62","um9.salesforce.com, um9-lo2.salesforce.com, um9-lo2.lo2.r.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],strange.my.salesforce.com,"13.110.60.25, 13.110.57.25, 13.110.59.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],strategic.my.salesforce.com,"13.109.189.161, 13.110.61.161, 13.110.56.161","na156.my.salesforce.com, na156-ia4.my.salesforce.com, na156-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stratfs.my.salesforce.com,"13.110.60.25, 13.110.59.25, 13.110.57.25","na174.my.salesforce.com, na174-ia4.my.salesforce.com, na174-ia4.ia4.r.my.salesforce.com","ns1-ia4.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stream5.my.salesforce.com,"161.71.2.62, 161.71.3.62, 161.71.3.190","um9.salesforce.com, um9-lo2.salesforce.com, um9-lo2.lo2.r.salesforce.com","ns1-lo2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],streamer.my.salesforce.com,"101.53.160.86, 101.53.161.214, 101.53.163.214","ap16.salesforce.com, ap16-ukb.salesforce.com, ap16-ukb.ukb.r.salesforce.com","ns1-ukb.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],streams.my.salesforce.com,"160.8.242.8, 160.8.245.8, 160.8.8.136","eu41.salesforce.com, eu41-cdg.salesforce.com, eu41-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],streets.my.salesforce.com,"13.110.33.19, 13.110.34.147, 13.110.85.147","na129.my.salesforce.com, na129-ia2.my.salesforce.com, na129-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],strider.my.salesforce.com,"13.110.69.164, 13.110.46.164, 13.110.40.164","na158.my.salesforce.com, na158-ia5.my.salesforce.com, na158-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stripe.my.salesforce.com,"13.110.44.167, 13.110.41.167, 13.110.65.167","na159.my.salesforce.com, na159-ia5.my.salesforce.com, na159-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],stuck.my.salesforce.com,"13.110.32.150, 13.110.33.22, 13.110.85.150","na131.my.salesforce.com, na131-ia2.my.salesforce.com, na131-ia2.ia2.r.my.salesforce.com","ns1-ia2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],student.my.salesforce.com,"13.115.234.75, 52.192.212.244, 3.114.32.255","jpn3.my.sfdc-mchho0.salesforce.com, jpn3.sfdc-mchho0.salesforce.com","dns1.p03.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],student.salesforce.com,146.75.121.145,devforce.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,
[x],student10.my.salesforce.com,"101.53.171.117, 101.53.170.245, 101.53.169.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],study.my.salesforce.com,"101.53.170.10, 101.53.168.138, 101.53.171.138","ap5.my.salesforce.com, ap5-hnd.my.salesforce.com, ap5-hnd.hnd.r.my.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],su2.my.salesforce.com,"136.146.22.9, 136.146.31.9, 136.146.17.9","na226.salesforce.com, na226-ia6.salesforce.com, na226-ia6.ia6.r.salesforce.com","ns1-ia6.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sub.my.salesforce.com,"13.109.180.9, 13.109.180.7, 13.109.180.8","1p.edge2.salesforce.com, virginia.edge2.salesforce.com, ia4.edge2.salesforce.com","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],success-software.my.salesforce.com,"85.222.153.25, 160.8.251.153, 160.8.255.153","eu25.my.salesforce.com, eu25-fra.my.salesforce.com, eu25-fra.fra.r.my.salesforce.com","ns1-fra.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],successfit.my.salesforce.com,"13.110.64.147, 13.110.44.147, 13.110.71.147","na150.salesforce.com, na150-ia5.salesforce.com, na150-ia5.ia5.r.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sui.my.salesforce.com,"13.110.67.155, 13.110.46.155, 13.110.64.155","na152.my.salesforce.com, na152-ia5.my.salesforce.com, na152-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],suki.my.salesforce.com,"13.110.42.246, 13.110.47.246, 13.110.64.246","na206.my.salesforce.com, na206-ia5.my.salesforce.com, na206-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sully.my.salesforce.com,"160.8.11.5, 160.8.244.133, 160.8.246.133","eu40.salesforce.com, eu40-cdg.salesforce.com, eu40-cdg.cdg.r.salesforce.com","ns1-cdg.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sunbasket.my.salesforce.com,"13.110.90.156, 13.110.39.156, 13.110.93.156","na130.my.salesforce.com, na130-ph2.my.salesforce.com, na130-ph2.ph2.r.my.salesforce.com","ns1-ph2.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sunbeltrentals.my.salesforce.com,"13.110.42.199, 13.110.66.199, 13.110.68.199","na166.my.salesforce.com, na166-ia5.my.salesforce.com, na166-ia5.ia5.r.my.salesforce.com","ns1-ia5.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
[x],sunco.my.salesforce.com,"101.53.169.245, 101.53.171.117, 101.53.170.245","ap26.salesforce.com, ap26-hnd.salesforce.com, ap26-hnd.hnd.r.salesforce.com","ns1-hnd.salesforce.com, hostmaster.salesforce.com",NOERROR,,,,,,,,,
