input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url,tls_expired
akatests.cloudinary.com,,200,132,akatests.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-05T10:19:45Z,2023-12-30T19:57:26Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5402126b48628c77e0c5bf4efaeef824,a5eba1c15fa9feb00755926d76d639c65aed7a236ac39f3d20829181b612a998,True,ctls,akatests.cloudinary.com,443,https://akatests.cloudinary.com:443,https,nginx,text/html,GET,104.75.88.44,/,-1840324437,2a02:26f0:3500:880::523,Nginx,8,False,,,,,
akshayranganath-res.cloudinary.com,"Image and Video Upload, Storage, Optimization and CDN",200,188687,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://akshayranganath-res.cloudinary.com:443,https,cloudflare,text/html,GET,151.101.1.137,/,-624805968,2a04:4e42:600::393,Yoast SEO:20.7,1766,False,fastly,True,*.youtube.com,https://cloudinary.com,
al01.analytics-api-s.cloudinary.com,,404,,al01.analytics-api-s.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-12-05T10:19:45Z,2023-12-30T19:57:26Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5402126b48628c77e0c5bf4efaeef824,a5eba1c15fa9feb00755926d76d639c65aed7a236ac39f3d20829181b612a998,True,ctls,al01.analytics-api-s.cloudinary.com,443,https://al01.analytics-api-s.cloudinary.com:443,https,Cloudinary,text/html,GET,2.19.224.32,/,-1840324437,2a02:26f0:480:588::523,HSTS,1,False,,,,,
albls.api-fast.cloudinary.com,403 Forbidden,403,146,albls.api-fast.cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-10-02T23:59:59Z,CN=*.api-fast.cloudinary.com,*.api-fast.cloudinary.com,,*.api-fast.cloudinary.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6e5f09c1bc1914b9efcfeedeb2864a94,071c77ee54a9666878daca53184d67684b1a5b64d91ed048079b35077bafe2e8,True,ctls,albls.api-fast.cloudinary.com,443,https://albls.api-fast.cloudinary.com:443,https,cloudinary,text/html,GET,65.9.66.19,/,1566300169,65.9.66.39,Amazon Web Services,8,False,cloudfront,True,,,
allamerican-res.cloudinary.com,,429,16,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://allamerican-res.cloudinary.com:443,https,cloudflare,text/plain,GET,151.101.1.137,/,-624805968,2a04:4e42:600::393,HTTP/3,1,False,fastly,True,,https://cloudinary.com,
allseated-res.cloudinary.com,"Image and Video Upload, Storage, Optimization and CDN",200,188687,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://allseated-res.cloudinary.com:443,https,cloudflare,text/html,GET,146.75.117.137,/,-624805968,2a04:4e42:8e::393,Yoast SEO:20.7,1766,False,fastly,True,*.adsymptotic.com,https://cloudinary.com,
almundo-com-res.cloudinary.com,,429,16,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://almundo-com-res.cloudinary.com:443,https,cloudflare,text/plain,GET,2.19.224.32,/,-624805968,2a02:26f0:480:587::523,HTTP/3,1,False,,,,https://cloudinary.com,
amaroecp-res.cloudinary.com,"Image and Video Upload, Storage, Optimization and CDN",200,188687,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://amaroecp-res.cloudinary.com:443,https,cloudflare,text/html,GET,151.101.1.137,/,-624805968,2a04:4e42:600::393,Yoast SEO:20.7,1766,False,fastly,True,secure.adnxs.com,https://cloudinary.com,
analytics-api-s-staging.cloudinary.com,404 Not Found,404,146,analytics-api-s-staging.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api-s-staging.cloudinary.com,80,http://analytics-api-s-staging.cloudinary.com:80,http,cloudinary,text/html,GET,54.80.70.248,/,509258457,52.45.119.233,HSTS,8,False,,,,https://analytics-api-s-staging.cloudinary.com/,
analytics-api-s.cloudinary.com,404 Not Found,404,146,analytics-api-s.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api-s.cloudinary.com,443,https://analytics-api-s.cloudinary.com:443,https,cloudinary,text/html,GET,54.145.208.52,/,509258457,54.236.153.96,HSTS,8,False,,,,,
analytics-api-staging.cloudinary.com,404 Not Found,404,146,analytics-api-staging.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api-staging.cloudinary.com,443,https://analytics-api-staging.cloudinary.com:443,https,cloudinary,text/html,GET,54.80.70.248,/,509258457,52.45.119.233,HSTS,8,False,,,,,
analytics-api-staging2.cloudinary.com,404 Not Found,404,146,analytics-api-staging2.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api-staging2.cloudinary.com,80,http://analytics-api-staging2.cloudinary.com:80,http,cloudinary,text/html,GET,52.44.63.117,/,509258457,52.21.118.72,HSTS,8,False,,,,https://analytics-api-staging2.cloudinary.com/,
analytics-api-staging3.cloudinary.com,404 Not Found,404,146,analytics-api-staging3.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api-staging3.cloudinary.com,443,https://analytics-api-staging3.cloudinary.com:443,https,cloudinary,text/html,GET,54.237.128.82,/,509258457,52.72.158.202,HSTS,8,False,,,,,
analytics-api.cloudinary.com,404 Not Found,404,146,analytics-api.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,analytics-api.cloudinary.com,443,https://analytics-api.cloudinary.com:443,https,cloudinary,text/html,GET,54.161.201.61,/,509258457,52.4.105.61,HSTS,8,False,,,,,
answ-cld-res.cloudinary.com,,404,,answ-cld-res.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-05T10:19:45Z,2023-12-30T19:57:26Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5402126b48628c77e0c5bf4efaeef824,a5eba1c15fa9feb00755926d76d639c65aed7a236ac39f3d20829181b612a998,True,ctls,answ-cld-res.cloudinary.com,443,https://answ-cld-res.cloudinary.com:443,https,Cloudinary,text/html,GET,2.19.224.32,/,-1840324437,2a02:26f0:480:587::523,HSTS,1,False,,,,,
answ-cld-res.cms.cloudinary.com,CMS - Just another WordPress site,200,21003,cms-new.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-11-26T23:59:59Z,CN=*.cloudinary.com,*.cloudinary.com,,cloudinary.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c18c354235d9740ff547384e4c27cba6,15410ff000f802793f6bde80d2eb02c049b74a1489582c71ec18b0fdab37eea0,True,ctls,cms-new.cloudinary.com,443,https://answ-cld-res.cms.cloudinary.com:443,https,nginx/1.10.3 (Ubuntu),text/html,GET,52.73.209.60,/,828803593,54.221.93.195,Yoast SEO:16.5,255,False,,,,https://cms-new.cloudinary.com/wp-signup.php?new=answ-cld-res.cms.cloudinary.com,
antonclub-res.cloudinary.com,,429,16,cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,cloudinary.com,443,https://antonclub-res.cloudinary.com:443,https,cloudflare,text/plain,GET,2.19.224.32,/,-624805968,2a02:26f0:480:587::523,HTTP/3,1,False,,,,https://cloudinary.com,
antonclub-res.cms.cloudinary.com,CMS - Just another WordPress site,200,21003,cms-new.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-11-26T23:59:59Z,CN=*.cloudinary.com,*.cloudinary.com,,cloudinary.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c18c354235d9740ff547384e4c27cba6,15410ff000f802793f6bde80d2eb02c049b74a1489582c71ec18b0fdab37eea0,True,ctls,cms-new.cloudinary.com,443,https://antonclub-res.cms.cloudinary.com:443,https,nginx/1.10.3 (Ubuntu),text/html,GET,54.221.93.195,/,828803593,52.73.209.60,Yoast SEO:16.5,255,False,,,,https://cms-new.cloudinary.com/wp-signup.php?new=antonclub-res.cms.cloudinary.com,
api-ap.cloudinary.com,403 Forbidden,403,146,api-ap.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-ap.cloudinary.com,443,https://api-ap.cloudinary.com:443,https,cloudinary,text/html,GET,52.74.3.51,/,-1550612350,13.214.75.87,,8,False,,,,,
api-eu.cloudinary.com,403 Forbidden,403,146,api-eu.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-eu.cloudinary.com,443,https://api-eu.cloudinary.com:443,https,cloudinary,text/html,GET,34.251.128.67,/,-702828271,52.31.247.125,,8,False,,,,,
api-eu.cms.cloudinary.com,CMS - Just another WordPress site,200,21003,cms-new.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-28T00:00:00Z,2023-11-26T23:59:59Z,CN=*.cloudinary.com,*.cloudinary.com,,cloudinary.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c18c354235d9740ff547384e4c27cba6,15410ff000f802793f6bde80d2eb02c049b74a1489582c71ec18b0fdab37eea0,True,ctls,cms-new.cloudinary.com,443,https://api-eu.cms.cloudinary.com:443,https,nginx/1.10.3 (Ubuntu),text/html,GET,54.221.93.195,/,828803593,52.73.209.60,Yoast SEO:16.5,255,False,,,test.cedexis.gamma.endpoints.ubiquity.aws.a2z.com,https://cms-new.cloudinary.com/wp-signup.php?new=api-eu.cms.cloudinary.com,
api-fast-ap.cloudinary.com,,404,,,,,,,,,,,,,,,,,,,,,,80,http://api-fast-ap.cloudinary.com:80,http,Cloudinary,text/html,GET,104.75.88.44,/,-1840324437,2a02:26f0:480:587::523,HSTS,1,False,,,,,
api-fast-ap.cms.cloudinary.com,CMS - Just another WordPress site,200,20984,,,,,,,,,,,,,,,,,,,,,80,http://api-fast-ap.cms.cloudinary.com:80,http,nginx/1.10.3 (Ubuntu),text/html,GET,54.221.93.195,/,828803593,52.73.209.60,Yoast SEO:16.5,255,False,,,,http://cms-new.cloudinary.com/wp-signup.php?new=api-fast-ap.cms.cloudinary.com,
api-jp.cloudinary.com,,404,,api-jp.cloudinary.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,True,ctls,api-jp.cloudinary.com,443,https://api-jp.cloudinary.com:443,https,Cloudinary,text/html,GET,23.55.161.163,/,-1840324437,23.55.161.141,HSTS,1,False,,,,,
api-s-staging.cloudinary.com,403 Forbidden,403,146,api-s-staging.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-s-staging.cloudinary.com,443,https://api-s-staging.cloudinary.com:443,https,cloudinary,text/html,GET,35.168.160.65,/,863358376,18.206.9.251,,8,False,,,,,
api-sg.cloudinary.com,403 Forbidden,403,146,api-sg.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-sg.cloudinary.com,443,https://api-sg.cloudinary.com:443,https,nginx,text/html,GET,52.74.57.174,/,464059088,52.74.57.174,Nginx,8,False,,,,,
api-staging2.cloudinary.com,403 Forbidden,403,146,api-staging2.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-staging2.cloudinary.com,443,https://api-staging2.cloudinary.com:443,https,cloudinary,text/html,GET,52.21.118.72,/,919975922,52.44.63.117,,8,False,,,,,
api-staging3.cloudinary.com,403 Forbidden,403,146,api-staging3.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-staging3.cloudinary.com,443,https://api-staging3.cloudinary.com:443,https,cloudinary,text/html,GET,52.72.158.202,/,-665423919,54.237.128.82,,8,False,,,,,
api-us.cloudinary.com,403 Forbidden,403,146,api-us.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-us.cloudinary.com,443,https://api-us.cloudinary.com:443,https,cloudinary,text/html,GET,52.4.105.61,/,723957752,54.235.108.100,,8,False,,,,,
api-va.cloudinary.com,403 Forbidden,403,146,api-va.cloudinary.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-va.cloudinary.com,443,https://api-va.cloudinary.com:443,https,nginx,text/html,GET,52.86.170.88,/,173784429,52.86.170.88,Nginx,8,False,,,,,
api-ww.cloudinary.com,403 Forbidden,403,146,api-ww.cloudinary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-30T06:40:39Z,2023-07-01T06:40:39Z,"CN=*.cloudinary.com, O=Cloudinary Ltd, L=Petah Tikva, C=IL",*.cloudinary.com,Cloudinary Ltd,cloudinary.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",146caf00ba403a1bab2fac7ddfa58ef4,fe666d3026e433ccf661f700859054f564a8b0b36854760f8bf59c6c2c28fd00,True,ctls,api-ww.cloudinary.com,443,https://api-ww.cloudinary.com:443,https,cloudinary,text/html,GET,18.66.122.3,/,-457822575,18.66.122.118,Amazon Web Services,8,False,cloudfront,True,,,
