input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,webserver,tls_wildcard_certificate,final_url
about.gitlab.com,The DevSecOps Platform | GitLab,200,88344,about.gitlab.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-25T19:48:13Z,2024-05-26T19:48:12Z,CN=about.gitlab.com,about.gitlab.com,,about.gitlab.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,75211a5e1c91d7dee74efa7e308e306a,98a3cb713158c1c8d64fd24de3573b9b1bf677f8dab5a481dac361e076ca957e,ctls,about.gitlab.com,fastly,443,https://about.gitlab.com:443,https,text/html,GET,151.101.66.49,/,-781410478,2a04:4e42::561,Vue.js,81,False,True,*.analytics.google.com,UploadServer,,
about.staging.gitlab.com,"The first single application for the entire DevOps lifecycle - GitLab
|
GitLab",200,177311,about.staging.gitlab.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-04-25T18:48:25Z,2024-05-26T18:48:24Z,CN=about.staging.gitlab.com,about.staging.gitlab.com,,about.staging.gitlab.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,380396de528af9309ea7fc337c63b54e,2975eb2413135b42b6b4198c9bb6c84b8766d01fd7f132dd08699ed1b7bea963,ctls,about.staging.gitlab.com,fastly,80,http://about.staging.gitlab.com:80,http,text/html,GET,151.101.2.49,/,673206770,151.101.194.49,YouTube,2544,False,True,https://edcast.gitlab.com,UploadServer,,https://about.staging.gitlab.com/
acceptatieprofiles.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://acceptatieprofiles.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
acceptimage-service-cdn.design-staging.gitlab.com,404 Not Found,404,146,acceptimage-service-cdn.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,acceptimage-service-cdn.design-staging.gitlab.com,google,443,https://acceptimage-service-cdn.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
access-admin-tempsqldoc-corporate.design-staging.gitlab.com,404 Not Found,404,548,access-admin-tempsqldoc-corporate.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,access-admin-tempsqldoc-corporate.design-staging.gitlab.com,google,443,https://access-admin-tempsqldoc-corporate.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
access-betacdn-euw-meet-git.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://access-betacdn-euw-meet-git.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
access-betaerp-m.design-staging.gitlab.com,404 Not Found,404,146,access-betaerp-m.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,access-betaerp-m.design-staging.gitlab.com,google,443,https://access-betaerp-m.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
access-debugaccess-connectcorp.design-staging.gitlab.com,404 Not Found,404,548,access-debugaccess-connectcorp.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,access-debugaccess-connectcorp.design-staging.gitlab.com,google,443,https://access-debugaccess-connectcorp.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
access-mirrorlive.design-staging.gitlab.com,404 Not Found,404,146,access-mirrorlive.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,access-mirrorlive.design-staging.gitlab.com,google,443,https://access-mirrorlive.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
accesscontroller.design-staging.gitlab.com,404 Not Found,404,146,accesscontroller.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,accesscontroller.design-staging.gitlab.com,google,443,https://accesscontroller.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
accesssearch.design-staging.gitlab.com,404 Not Found,404,146,accesssearch.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,accesssearch.design-staging.gitlab.com,google,443,https://accesssearch.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
accessstaging-vpnoceaniaapps.design-staging.gitlab.com,404 Not Found,404,548,accessstaging-vpnoceaniaapps.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,accessstaging-vpnoceaniaapps.design-staging.gitlab.com,google,443,https://accessstaging-vpnoceaniaapps.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
account-monitordb2.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://account-monitordb2.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
account-webstagingteamregister.design-staging.gitlab.com,404 Not Found,404,146,account-webstagingteamregister.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,account-webstagingteamregister.design-staging.gitlab.com,google,443,https://account-webstagingteamregister.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
accountapi-apt-repopolb.design-staging.gitlab.com,404 Not Found,404,146,accountapi-apt-repopolb.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,accountapi-apt-repopolb.design-staging.gitlab.com,google,443,https://accountapi-apt-repopolb.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
accountapipreferences.design-staging.gitlab.com,404 Not Found,404,548,accountapipreferences.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,accountapipreferences.design-staging.gitlab.com,google,443,https://accountapipreferences.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
accountbucketjira-beta-origin.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://accountbucketjira-beta-origin.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
accountcolumbus.design-staging.gitlab.com,404 Not Found,404,548,,,,,,,,,,,,,,,,,,,,,google,80,http://accountcolumbus.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,,14,False,True,,,,
accountdet109-12.design-staging.gitlab.com,404 Not Found,404,548,accountdet109-12.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,accountdet109-12.design-staging.gitlab.com,google,443,https://accountdet109-12.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
accountoc.design-staging.gitlab.com,404 Not Found,404,548,accountoc.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,accountoc.design-staging.gitlab.com,google,443,https://accountoc.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
accounts-es-la.design-staging.gitlab.com,404 Not Found,404,548,accounts-es-la.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,accounts-es-la.design-staging.gitlab.com,google,443,https://accounts-es-la.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
admin-api-webservices-start-clients.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://admin-api-webservices-start-clients.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
admin-beta-gcp-config-cistorebackups-www-test.design-staging.gitlab.com,404 Not Found,404,548,admin-beta-gcp-config-cistorebackups-www-test.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,admin-beta-gcp-config-cistorebackups-www-test.design-staging.gitlab.com,google,443,https://admin-beta-gcp-config-cistorebackups-www-test.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
admin-clipapp-ho-a16e.design-staging.gitlab.com,404 Not Found,404,548,admin-clipapp-ho-a16e.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,admin-clipapp-ho-a16e.design-staging.gitlab.com,google,443,https://admin-clipapp-ho-a16e.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
admin-system-blog-backupsproxy-vpn.design-staging.gitlab.com,404 Not Found,404,146,admin-system-blog-backupsproxy-vpn.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,admin-system-blog-backupsproxy-vpn.design-staging.gitlab.com,google,443,https://admin-system-blog-backupsproxy-vpn.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
adminmijnacceptdockerintra-backups-www-test.design-staging.gitlab.com,404 Not Found,404,548,adminmijnacceptdockerintra-backups-www-test.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,adminmijnacceptdockerintra-backups-www-test.design-staging.gitlab.com,google,443,https://adminmijnacceptdockerintra-backups-www-test.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
adminsystem.design-staging.gitlab.com,404 Not Found,404,146,adminsystem.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,adminsystem.design-staging.gitlab.com,google,443,https://adminsystem.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
admintemp.design-staging.gitlab.com,404 Not Found,404,146,admintemp.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,admintemp.design-staging.gitlab.com,google,443,https://admintemp.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
adminvpn-configvpn.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://adminvpn-configvpn.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
ae10.design-staging.gitlab.com,404 Not Found,404,548,ae10.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:52:36Z,2024-05-13T00:52:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,650a35eb502669f9b6ae8708d8602c7d,a00f34ff7b9a414232c2ed3854aab26eefb8faded60b21f7bdc918937c6df821,ctls,ae10.design-staging.gitlab.com,google,443,https://ae10.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
aemamd01-aem-01-001-axss.design-staging.gitlab.com,404 Not Found,404,146,aemamd01-aem-01-001-axss.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,aemamd01-aem-01-001-axss.design-staging.gitlab.com,google,443,https://aemamd01-aem-01-001-axss.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,HSTS,8,False,True,,,,
aet-8-1-5.design-staging.gitlab.com,404 Not Found,404,548,aet-8-1-5.design-staging.gitlab.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-14T00:45:26Z,2024-05-13T00:45:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,4a6f2d4ee293e7be05eb7c1577d554c6,01ce26baa7bf49c38d1d053ff4b6ea2b45d11f9738d461ffb9a5628c45a2c4fc,ctls,aet-8-1-5.design-staging.gitlab.com,google,443,https://aet-8-1-5.design-staging.gitlab.com:443,https,text/html,GET,35.196.77.186,/,566218143,35.196.77.186,HSTS,14,False,True,,,,
aft03.design-staging.gitlab.com,404 Not Found,404,146,,,,,,,,,,,,,,,,,,,,,google,80,http://aft03.design-staging.gitlab.com:80,http,text/html,GET,35.196.77.186,/,1494302000,35.196.77.186,,8,False,True,,,,
