new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,dbs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbsappaws.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbsblog-default.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbsdemo-dal12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbslogsauth-mirror-my-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbslogsauth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbsm.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,dbsservice.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbsstagingrow.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dbswww.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,dbtemp-examplestunnel-mx.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,dbzeni.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-device-service.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-ext-at027-sw1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-mlb-ams03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-mlb-fra02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-mlb-wdc04.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc-sftp-sjc03.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,dc3.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,dc4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dca1-geo.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dch-2-77-77.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dchitnis.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dcim.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dciu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dcmf2a4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dcpswp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dcs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dcuo.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dd-ext.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dde-uk-south-lon02.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dde-uk-south-lon04.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,dde-us-south-dal13.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,ddepredev-us-south.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,ddl.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddlplhdc1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddokc7relncgw01.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,ddokemrelitds01.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddrs-test-sc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,dds.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddti.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddyjsas82.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,ddyjyoko61.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,de-gmsg.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,de-mg31.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,de-urc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,de.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deactivate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deal-registration-service.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deal.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deamsadfrepadmincp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deathmarch.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debezium-orchestrator-qa.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debrepo.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-155-9-173-17.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-acc-backupsauth-antiviruspre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-acceptatie-blogofficebackups-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-admin-en-users.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-alphalabs-develip-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-alphameet-git.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-applications5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-archive.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-assets-demo-elasticbeanstalk-statstreaming.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-auth-backup.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-auth-cache-lbclients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-authbackup.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-authlogindefaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-b2b-oceania-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-backup-appsco.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-backuphelpdesk-devopsorigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debug-backupupgrade-admins3-chef-v3-devenvexchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-beta-qausers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-betaerp-m.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-bucketcms-accessftp-apiproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debug-cache-authapiproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-cacheoceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-cachewebcs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-chefbeta-media.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-cms-aws-slaveconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-cmssslvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-config-authapilab-db2-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-config-production.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-configcrmuser.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-configremote-acc-db2-corp.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-confluencedev-assets-postmanbackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-container-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-csacc-db2-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-d29cohi7rartgy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-demo-stagingen-users.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-dev-bucket-data-stagingdefaultproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-devopscontrollerclients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-dummy-82-30.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-engineeringdbms-cpexamplesbackup-meet-git.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-erporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-error-mobile.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-error-partners-v1-oceania-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-euwpanel.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-extranetclients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-gcpauth-origin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-gcplbmiembros.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-images-intwww-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-imagesmx-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-infrasso-miembros.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-internal-adfs2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-internal-cache-data-proxy-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-internalgcplbmiembros.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-internalmain-erpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-itcmobile.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-jenkins-postgres.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-mijn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-monitor.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-mrelay.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-mysql38-7.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-newteamproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-nodeexamplestunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-nsbackups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-opsexamplestunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-origin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-s3-training.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-stag29-scripts-preferred.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-static-master-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-status-altimgshare.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-status-errorjirasite.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-statusvpnalpha-en-users.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-streambackup-accept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-txej7o.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-update-site-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-uploadgcpmy.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-uploads-v1-mailrelay.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-user-sites-uploadspanel.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-userbucket-remote.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-videocustomers-mobile.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-vps-corporate-gitvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-web.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-web01-erpalt.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-webconf-betatemp-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-webconf-controller-sql.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debug-wikibucketjenkinsweb0-b2bmy-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-wikicustomers-backupconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-wikidevredirectliveaccept-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-www0-docs.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-wwwexternal-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug-wwwm-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debug1-edge-chat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugacc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugaccess-cp-dev.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugaccesserror.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugaccountgcp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugadmin-mobile.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugalpha-alphaalt-acc-backupsauth-antiviruspre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugalpha-assets-auth-antiviruspre.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugapi-beta-monitorenglish-storage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugapialphashare-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugapp-betaeuauth-antiviruspre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugassets.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugassetsjira-start-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugauth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugaws-slaveconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugbackup-sslpaymentsstorage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugbackupgci.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugbenning-147-169-58-46.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugbenning.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugbetaconfigbeta.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugcachelbclients.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugclientsacc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugcmssslvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugconfluence.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugconfluenceacceptatielink.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugcontroller.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugcorpb2bsystem.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugcrm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdatabase.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdbms-team-privateprod.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugdebug.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdelmarcollege.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdemo-teamregister.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugdeveloperextranet.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdevlogsauth.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdvpdemo-ch2-1p.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugdvpdemo.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugedge-dgw-p4-shv-01-akl1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugedge.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugelasticbeanstalk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugeng-erp-demo.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugftsam-145-3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugftsam.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugger.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuggeraccount.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debughostdomain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugimg-site.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuginfrastatus-db2-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuginfrastatus.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugintconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuginternal-wwwmiembros.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugjira.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuglab-db2-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuglog-static-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugmembertuk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugminerva.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugnew-vip-svnusers.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugnewgcpteam-postmandatabase-officebackups-domain.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugnuker.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugoceania-container-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpreferences-accesserror-serviceoceania-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpreferences-proxydevel-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpreferences.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugpreferencesbackup-damontainan.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpreferencescustomers-vippr-live.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpreferencescustomers.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugprivateaprilantiviruschat.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugprivateinstagram.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugprod-datassostreaming.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugprod-db1site.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugprod-dns-v2.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugprod.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugprodstaging-vpnoceaniaapps.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugproduction.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpub-examplestunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugpub.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugredirect-deveu.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsales-doc-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsales.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsmarts.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsqldoc-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsqlserverslaveconfig.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugstaging-enconnecthelp-helporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugstaging-statstreaming.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugstagingnew.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugstatus-access-acceptatie-pr.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugstatuspartner.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,debugsystem-minerva-clients-stats-corp.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugsystemcache.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugtemp-devenv-oceania-exchangedns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugtemp-media-proxy-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugtemp.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,debugupgrade.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugupload.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuguser.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debuguseradmin-wwwm.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugv3-media.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugvideo-debugsqldoc-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugvideo.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugvipstatus-prod-db1site.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugvipstatus.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugvpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugweb0doc-corporate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debugwwwold.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,debut-video-capture.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,decertamus.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,decisions.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,decoration-text-floating.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,decoration.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,deduplicate.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deenc1.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deepankarjoshi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deepblue.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deeperorgasmversion3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deeplink.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,deepsearch-experience.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,default-connecthelp-helporigin.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,default-rings.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,default-trackjiratunnel-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,default-www0master-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultantiviruspre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultapi.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultauth-antiviruspre.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,defaultcrmorigin.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,defaultdemo-dal12.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultdns.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaulthelpdesk.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultintra-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultmaster-backups-www-test.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,defaultmaster.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
