input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
chelmsfo.web.bugpoc.ninja,,200,662,chelmsfo.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,chelmsfo.web.bugpoc.ninja,cloudfront,443,https://chelmsfo.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.89,Amazon Web Services,24,False,True,
chicks.redir.bugpoc.ninja,,400,7,chicks.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,chicks.redir.bugpoc.ninja,cloudfront,443,https://chicks.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
chicks.web.bugpoc.ninja,,200,662,chicks.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,chicks.web.bugpoc.ninja,cloudfront,443,https://chicks.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.89,/,-718101874,13.224.189.36,Amazon Web Services,24,False,True,
chinaphilanthropy.redir.bugpoc.ninja,,400,7,chinaphilanthropy.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,chinaphilanthropy.redir.bugpoc.ninja,cloudfront,443,https://chinaphilanthropy.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
choise7.web.bugpoc.ninja,,200,662,choise7.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,choise7.web.bugpoc.ninja,cloudfront,443,https://choise7.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.36,/,-718101874,13.224.189.23,Amazon Web Services,24,False,True,
choogyo.redir.bugpoc.ninja,,400,7,choogyo.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,choogyo.redir.bugpoc.ninja,cloudfront,443,https://choogyo.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
chunho.redir.bugpoc.ninja,,400,7,chunho.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,chunho.redir.bugpoc.ninja,cloudfront,443,https://chunho.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
chuvashia.web.bugpoc.ninja,,200,662,chuvashia.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,chuvashia.web.bugpoc.ninja,cloudfront,443,https://chuvashia.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.89,Amazon Web Services,24,False,True,
cig1w270-deposits.redir.bugpoc.ninja,,400,7,cig1w270-deposits.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cig1w270-deposits.redir.bugpoc.ninja,cloudfront,443,https://cig1w270-deposits.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
cig1w342-deposits.redir.bugpoc.ninja,,400,7,cig1w342-deposits.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cig1w342-deposits.redir.bugpoc.ninja,cloudfront,443,https://cig1w342-deposits.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
cim-api-dev.web.bugpoc.ninja,,200,662,cim-api-dev.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cim-api-dev.web.bugpoc.ninja,cloudfront,443,https://cim-api-dev.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.36,Amazon Web Services,24,False,True,
cimor.redir.bugpoc.ninja,,400,7,cimor.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cimor.redir.bugpoc.ninja,cloudfront,443,https://cimor.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
cineclap.redir.bugpoc.ninja,,400,7,cineclap.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cineclap.redir.bugpoc.ninja,cloudfront,443,https://cineclap.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
cirelay.redir.bugpoc.ninja,,400,7,cirelay.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cirelay.redir.bugpoc.ninja,cloudfront,443,https://cirelay.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
citigateway-ext.redir.bugpoc.ninja,,400,7,citigateway-ext.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,citigateway-ext.redir.bugpoc.ninja,cloudfront,443,https://citigateway-ext.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
cjas-alexa.redir.bugpoc.ninja,,400,7,cjas-alexa.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cjas-alexa.redir.bugpoc.ninja,cloudfront,443,https://cjas-alexa.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
cjosstestzsc8.redir.bugpoc.ninja,,400,7,cjosstestzsc8.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cjosstestzsc8.redir.bugpoc.ninja,cloudfront,443,https://cjosstestzsc8.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
cloaker.redir.bugpoc.ninja,,400,7,cloaker.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cloaker.redir.bugpoc.ninja,cloudfront,443,https://cloaker.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
cloud.redir.bugpoc.ninja,,400,7,cloud.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cloud.redir.bugpoc.ninja,cloudfront,443,https://cloud.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
cloud.relay.bugpoc.ninja,,200,2,cloud.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,cloud.relay.bugpoc.ninja,cloudfront,443,https://cloud.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.99,/,-1132923558,108.138.17.63,Amazon Web Services,1,False,True,
cloudwww.web.bugpoc.ninja,,200,662,cloudwww.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cloudwww.web.bugpoc.ninja,cloudfront,443,https://cloudwww.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
clous-ftth.redir.bugpoc.ninja,,400,7,clous-ftth.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,clous-ftth.redir.bugpoc.ninja,cloudfront,443,https://clous-ftth.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
cluster-cf394ebf-fc1c-4.redir.bugpoc.ninja,,400,7,cluster-cf394ebf-fc1c-4.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cluster-cf394ebf-fc1c-4.redir.bugpoc.ninja,cloudfront,443,https://cluster-cf394ebf-fc1c-4.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
clvadm.redir.bugpoc.ninja,,400,7,clvadm.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,clvadm.redir.bugpoc.ninja,cloudfront,443,https://clvadm.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
cm2-gru1.relay.bugpoc.ninja,,200,2,cm2-gru1.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,cm2-gru1.relay.bugpoc.ninja,cloudfront,443,https://cm2-gru1.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.95,/,-1132923558,108.138.17.99,Amazon Web Services,1,False,True,
cm2-gru1.web.bugpoc.ninja,,200,662,cm2-gru1.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cm2-gru1.web.bugpoc.ninja,cloudfront,443,https://cm2-gru1.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.89,Amazon Web Services,24,False,True,
cmnlistmailapache-east-6-rpcjuneversion-r.redir.bugpoc.ninja,,400,7,cmnlistmailapache-east-6-rpcjuneversion-r.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cmnlistmailapache-east-6-rpcjuneversion-r.redir.bugpoc.ninja,cloudfront,443,https://cmnlistmailapache-east-6-rpcjuneversion-r.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
cms-delmarcollege.web.bugpoc.ninja,,200,662,cms-delmarcollege.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cms-delmarcollege.web.bugpoc.ninja,cloudfront,443,https://cms-delmarcollege.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.36,Amazon Web Services,24,False,True,
cms-es.redir.bugpoc.ninja,,400,7,cms-es.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cms-es.redir.bugpoc.ninja,cloudfront,443,https://cms-es.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
cms-status-sslvpnclients-stats-corp.web.bugpoc.ninja,,200,662,cms-status-sslvpnclients-stats-corp.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cms-status-sslvpnclients-stats-corp.web.bugpoc.ninja,cloudfront,443,https://cms-status-sslvpnclients-stats-corp.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
cms.redir.bugpoc.ninja,,400,7,cms.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cms.redir.bugpoc.ninja,cloudfront,443,https://cms.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
cms.relay.bugpoc.ninja,,200,2,cms.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,cms.relay.bugpoc.ninja,cloudfront,443,https://cms.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.95,/,-1132923558,108.138.17.63,Amazon Web Services,1,False,True,
cms1.web.bugpoc.ninja,,200,662,cms1.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cms1.web.bugpoc.ninja,cloudfront,443,https://cms1.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.43,/,-718101874,13.224.189.89,Amazon Web Services,24,False,True,
cmsbucketupdatev1-pressinfo.redir.bugpoc.ninja,,400,7,cmsbucketupdatev1-pressinfo.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cmsbucketupdatev1-pressinfo.redir.bugpoc.ninja,cloudfront,443,https://cmsbucketupdatev1-pressinfo.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
cmseuw.web.bugpoc.ninja,,200,662,cmseuw.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cmseuw.web.bugpoc.ninja,cloudfront,443,https://cmseuw.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.36,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
cmslaunch-dal10.web.bugpoc.ninja,,200,662,cmslaunch-dal10.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,cmslaunch-dal10.web.bugpoc.ninja,cloudfront,443,https://cmslaunch-dal10.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.89,Amazon Web Services,24,False,True,
cmsliveaccept-domain.redir.bugpoc.ninja,,400,7,cmsliveaccept-domain.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,cmsliveaccept-domain.redir.bugpoc.ninja,cloudfront,443,https://cmsliveaccept-domain.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
