new,host,a,soa,has_internal_ips,internal_ips,status_code,aaaa,cname,mx,txt,caa,cdn,cdn-name,ns
[x],http-dictionary-reference-com-3-6.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-fp-juanfutbol-com-05.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-fp-juanfutbol-com1-1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-fp-juanfutbol-com4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m--internet--org-tokopedia-com2-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-news66-com.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-news99-com.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-olx-co-id-3-0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-olx-co-id37.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-olx-co-id4-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-wattpad-com-41.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-m-wattpad-com-51.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-telenornews-pk-7-0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-telenornews-pk1-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-telenornews-pk81.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-translate-reference-com-42.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-translate-reference-com-9-3.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-translate-reference-com1-4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-uk-ask-com-1-3.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-uk-ask-com-5-1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-uk-ask-com-7-5.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-uk-ask-com-75.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-uk-ask-com4-2.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],http-www-bing-com20.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-espn-com-3-0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-googletagmanager-com.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-olx-co-za-6-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-olx-co-za-9-9.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-olx-co-za1-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],http-www-rappler-com-6-4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-abs-twimg-com25.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-abs-twimg-com42.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-abs-twimg-com63.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-abs-twimg-com9-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-ar-m-wikipedia-org-1-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-ar-m-wikipedia-org-4-3.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],https-ar-m-wikipedia-org50.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-en-m-wikipedia-org-49.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-es-m-wikipedia-org15.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-es-m-wikipedia-org83.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com-0-1.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],https-instabridge-com-02.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com-1-4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com-55.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com4-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com52.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com6-4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-instabridge-com67.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-m-olx-ph2-5.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-m-wattpad-com-24.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-m-wattpad-com4-0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pavilion-com-bd-6-6.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pavilion-com-bd39.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pavilion-com-bd73.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pt-m-wikipedia-org-11.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pt-m-wikipedia-org-14.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pt-m-wikipedia-org-71.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pt-m-wikipedia-org4-6.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-pt-m-wikipedia-org6-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-th-m-wikipedia-org-5-4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-th-m-wikipedia-org-6-8.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-th-m-wikipedia-org-8-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-th-m-wikipedia-org-85.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-universal-teachme-com-5.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-universal-teachme-com-7.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],https-universal-teachme-com3-0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-universal-teachme-com8-5.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-upload-wikimedia-org-63.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-upload-wikimedia-org68.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-www-acprail-com.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],https-www-buzzfeed-com51.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],https03.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],hubjr01.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],hughx6t6.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],hypn-uat-fs1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],hytouch.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],hywdca07-uat-drtr.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],hz29utwj.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iam-proxy-remove-sni-gke.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],iam-user-authn-system-config.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],icbtdev.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],icdt-st.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],icode1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],idcwwwext1-smspapilesscs.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ideas2it.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],idgen.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ien-super-gw-ie1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],if-mcq2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iflow.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ifsbenwebaz03.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ifspvadmin03.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ifspvas03.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ihrmspsrep.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iie.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iiwc4-ui-dlife.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ilb.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iline.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ilx.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],im.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],imagdev.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],imagescmsdb1-origin.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],imagesearchbling6.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],indie-jobapply-linkout-service.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],indosat.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],inessub.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],infamoussecondson.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],infocenter-preprod.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],infor-ea-stage.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],infoware.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],infrastructure-zhy.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ingatelabstrainingg08.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ingestors-dev.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ink-playground.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],innen-gut-alles-gut-1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],inrweb.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],instant.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],int-au.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],int-bam1-v-qa1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],int-osb0-v-qa.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],int-osb3-v-qa.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],int07f.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intc.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intedc3-dev.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intelinsideprogramn01.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],internal-account-account-notavesolfejarsivi.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],internal-dev-user.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],internallogstemp-storage.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],internetma.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intl-login.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intlkr.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intpamsf.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],intranetm.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],introspection.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],inttemp-exchangedns.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],inttest-ad934c5.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ios-1-1-9.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ios-1-6-1.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iosjapan.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-139-34.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-142-78.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-147-61.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-150-43.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-150-67.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ip-154-2.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-154-85.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ip-162-26.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-162-44.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip-162-73.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip0.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ip4.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],iplay-uncover.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ippsccwc3.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c001-gua001-claro-gt-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c001-nyc005-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c001-syd001-m2-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c002-pos001-grenada-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c003-fme001-t-mobile-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c004-anc001-acsalaska-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c004-lhr006-bt-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c005-phl001-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c007-sea003-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c012-sin001-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c012-tyo001-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c012-ymy001-bellcanada-isp.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c013-osa001-ix.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ipv4-c018-mia006-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c019-bru001-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
[x],ipv4-c021-orf001-ix.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ipv4-c022-syd002-ix.dev.avrotros.nl,,"carl.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
[x],ipv4-c037-hel001-ix.dev.avrotros.nl,127.0.0.1,"carl.ns.cloudflare.com, dns.cloudflare.com",True,127.0.0.1,NOERROR,,,,,,,,
